R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,02/16/2024,home,16580,202,Eastern Ky.,9,True,17,6,11,win,4525493,37,2798132,2024,1
1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,02/20/2024,home,16580,9,UAB,9,True,7,2,5,win,4526304,37,2798132,2024,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,02/24/2024,neutral,16580,782,Wichita St.,9,True,19,8,11,win,4526932,37,2798132,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2024,neutral,16580,746,Virginia,9,True,4,6,-2,loss,4527290,37,2798132,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/27/2024,home,16580,625,Samford,9,True,12,3,9,win,4527516,37,2798132,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2024,home,16580,164,UConn,9,True,8,1,7,win,4528043,37,2798132,2024,1
1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2024,home,16580,164,UConn,9,True,4,8,-4,loss,4527767,37,2798132,2024,1
1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,03/06/2024,home,16580,721,Air Force,9,True,8,4,4,win,4529010,37,2798132,2024,1
1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2024,home,16580,43,Austin Peay,9,True,6,15,-9,loss,4529793,37,2798132,2024,1
2,5,2,0,0,5,1,5,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,home,16580,43,Austin Peay,9,True,24,5,19,win,4530167,37,2798132,2024,1
0,4,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,03/12/2024,neutral,16580,716,Troy,9,True,8,2,6,win,4530415,37,2798132,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/15/2024,away,16580,736,Vanderbilt,9,True,1,11,-10,loss,4530796,37,2798132,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/22/2024,home,16580,31,Arkansas,9,True,5,6,-1,loss,4532255,37,2798132,2024,1
0,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,03/26/2024,home,16580,315,Jacksonville St.,9,True,13,3,10,win,4533293,37,2798132,2024,1
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2024,away,16580,697,Texas A&M,9,True,8,12,-4,loss,4533833,37,2798132,2024,1
1,2,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,away,16580,697,Texas A&M,12,True,9,10,-1,loss,4534176,37,2798132,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2024,home,16580,694,Tennessee,9,True,9,5,4,win,4535109,37,2798132,2024,1
1,3,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,04/07/2024,home,16580,694,Tennessee,9,True,5,19,-14,loss,4535875,37,2798132,2024,1
1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,04/09/2024,home,16580,7,Alabama St.,9,True,2,3,-1,loss,4536161,37,2798132,2024,1
1,4,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,04/11/2024,home,16580,334,Kentucky,9,True,5,6,-1,loss,4536567,37,2798132,2024,1
0,5,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,04/12/2024,home,16580,334,Kentucky,9,True,1,9,-8,loss,4536622,37,2798132,2024,1
0,4,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,04/19/2024,away,16580,430,Mississippi St.,9,True,1,8,-7,loss,4538088,37,2798132,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/21/2024,away,16580,430,Mississippi St.,8,True,3,4,-1,loss,4538854,37,2798132,2024,1
1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,04/23/2024,home,16580,228,Florida A&M,9,True,11,1,10,win,4539162,37,2798132,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05/03/2024,home,16580,433,Ole Miss,9,True,7,11,-4,loss,4540876,37,2798132,2024,1
0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,05/04/2024,home,16580,433,Ole Miss,9,True,4,5,-1,loss,4541123,37,2798132,2024,1
