date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/16/2018,home,12973,193,Duke,9,True,9,1,8,win,9 - 1,85205,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/17/2018,home,12973,193,Duke,9,True,4,5,-1,loss,4 - 5,85434,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/18/2018,home,12973,193,Duke,9,True,9,1,8,win,9 - 1,85740,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/20/2018,home,12973,1320,Presbyterian,9,True,7,1,6,win,7 - 1,86071,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/21/2018,home,12973,1320,Presbyterian,9,True,15,2,13,win,15 - 2,86164,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/23/2018,home,12973,368,UMass Lowell,9,True,15,0,15,win,15 - 0,86246,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/24/2018,home,12973,368,UMass Lowell,9,True,15,2,13,win,15 - 2,86509,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/25/2018,home,12973,368,UMass Lowell,9,True,9,2,7,win,9 - 2,86905,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/27/2018,home,12973,43,Austin Peay,9,True,19,6,13,win,19 - 6,87274,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
02/28/2018,home,12973,305,Indiana St.,9,True,8,5,3,win,8 - 5,87420,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/02/2018,home,12973,624,Sam Houston,10,True,6,7,-1,loss,6 - 7,87728,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/03/2018,home,12973,671,Louisiana,9,True,0,3,-3,loss,0 - 3,88112,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/04/2018,home,12973,288,Houston,9,True,9,4,5,win,9 - 4,88544,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/07/2018,away,12973,99,Long Beach St.,9,True,3,4,-1,loss,3 - 4,89085,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/09/2018,away,12973,110,UCLA,9,True,6,3,3,win,6 - 3,89425,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/11/2018,home,12973,698,TCU,9,True,7,4,3,win,7 - 4,90445,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
03/14/2018,home,12973,202,Eastern Ky.,9,True,5,6,-1,loss,5 - 6,90861,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879652,2018
