R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,773,McDaniel,9,True,2,13,-11,loss,1967912,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,773,McDaniel,9,True,2,3,-1,loss,1967928,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,neutral,15204,242,Fredonia,9,True,6,4,2,win,1834473,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,neutral,15204,124,Catholic,9,True,4,7,-3,loss,1834567,30044,2328316,2020
1,2,1,0,1,3,0,2,0,0,1,0,1,0,0,0,0,0,03/09/2020,neutral,15204,958,Clarks Summit,9,True,20,5,15,win,1834774,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2020,neutral,15204,958,Clarks Summit,9,True,16,1,15,win,1849778,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,neutral,15204,59,Bethany (WV),9,True,10,16,-6,loss,1835137,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,neutral,15204,377,MacMurray,9,True,9,10,-1,loss,1835238,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2020,neutral,15204,2798,Albertus Magnus,9,True,10,2,8,win,1835295,30044,2328316,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2020,neutral,15204,2798,Albertus Magnus,9,True,5,6,-1,loss,1849215,30044,2328316,2020
