date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,646,South Alabama,9,True,5,6,-1,loss,5 - 6,5208091,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
02/19/2022,home,15860,692,Tennessee Tech,9,True,5,10,-5,loss,5 - 10,5256844,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
02/20/2022,home,15860,527,Oral Roberts,9,True,7,5,2,win,7 - 5,5212888,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
02/22/2022,away,15860,173,Davidson,9,True,4,6,-2,loss,4 - 6,5212943,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
02/25/2022,home,15860,83,Bucknell,9,True,2,15,-13,loss,2 - 15,5261790,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
02/26/2022,home,15860,83,Bucknell,11,True,2,1,1,win,2 - 1,5217361,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
02/27/2022,home,15860,83,Bucknell,9,True,2,10,-8,loss,2 - 10,5241981,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/01/2022,home,15860,355,Liberty,9,True,3,11,-8,loss,3 - 11,5220208,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/04/2022,home,15860,393,UMES,9,True,8,2,6,win,8 - 2,5227036,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/05/2022,home,15860,393,UMES,9,True,3,6,-3,loss,3 - 6,5229882,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/06/2022,home,15860,393,UMES,9,True,9,6,3,win,9 - 6,5230633,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/07/2022,home,15860,285,Holy Cross,9,True,10,5,5,win,10 - 5,5227509,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/09/2022,home,15860,196,East Carolina,9,True,5,7,-2,loss,5 - 7,5230257,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/11/2022,home,15860,606,Saint Joseph's,9,True,12,14,-2,loss,12 - 14,5231440,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/11/2022,home,15860,606,Saint Joseph's,9,True,4,10,-6,loss,4 - 10,5231444,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/15/2022,away,15860,198,ETSU,9,True,4,11,-7,loss,4 - 11,5235783,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/18/2022,away,15860,48,Charleston So.,9,True,9,8,1,win,9 - 8,5238519,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/19/2022,away,15860,48,Charleston So.,9,True,3,13,-10,loss,3 - 13,5240413,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/20/2022,away,15860,48,Charleston So.,10,True,5,6,-1,loss,5 - 6,5241136,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/22/2022,away,15860,742,Virginia Tech,9,True,3,10,-7,loss,3 - 10,5243096,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/25/2022,home,15860,10411,USC Upstate,9,True,1,9,-8,loss,1 - 9,5245350,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
03/25/2022,home,15860,10411,USC Upstate,9,True,3,1,2,win,3 - 1,5245347,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138461,2022
