date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,709,Toledo,9,True,7,5,2,win,7 - 5,205876,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/18/2017,home,12560,709,Toledo,9,True,10,2,8,win,10 - 2,206147,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/18/2017,home,12560,709,Toledo,9,True,10,0,10,win,10 - 0,206218,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/19/2017,home,12560,709,Toledo,9,True,2,0,2,win,2 - 0,206490,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/24/2017,home,12560,72,Bradley,9,True,13,7,6,win,13 - 7,206999,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/25/2017,home,12560,72,Bradley,11,True,5,7,-2,loss,5 - 7,207282,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/26/2017,home,12560,72,Bradley,9,True,16,14,2,win,16 - 14,207755,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/28/2017,home,12560,1004,Central Ark.,9,True,11,6,5,win,11 - 6,208105,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
02/28/2017,home,12560,1004,Central Ark.,9,True,6,10,-4,loss,6 - 10,208106,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/03/2017,away,12560,61,Bethune-Cookman,9,True,5,0,5,win,5 - 0,208386,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/04/2017,away,12560,61,Bethune-Cookman,9,True,4,5,-1,loss,4 - 5,208613,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/05/2017,away,12560,61,Bethune-Cookman,9,True,1,3,-2,loss,1 - 3,209132,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/08/2017,away,12560,28600,Lipscomb,9,True,9,11,-2,loss,9 - 11,209785,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/09/2017,away,12560,695,UT Martin,9,True,14,6,8,win,14 - 6,210057,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/10/2017,away,12560,695,UT Martin,9,True,4,3,1,win,4 - 3,210223,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/10/2017,away,12560,695,UT Martin,10,True,9,6,3,win,9 - 6,210241,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/14/2017,home,12560,299,Illinois St.,9,True,4,3,1,win,4 - 3,211330,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/15/2017,home,12560,299,Illinois St.,9,True,2,9,-7,loss,2 - 9,211489,692,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1887131,2017
03/17/2017,home,12560,660,SIUE,9,True,13,8,5,win,13 - 8,211805,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/18/2017,home,12560,660,SIUE,9,True,11,7,4,win,11 - 7,212113,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/19/2017,home,12560,660,SIUE,9,True,3,2,1,win,3 - 2,212605,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/21/2017,away,12560,456,UNC Asheville,9,True,20,9,11,win,20 - 9,213069,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/22/2017,home,12560,6,Alabama A&M,9,True,17,3,14,win,17 - 3,213233,692,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/24/2017,away,12560,43,Austin Peay,9,True,14,3,11,win,14 - 3,213668,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/24/2017,away,12560,43,Austin Peay,9,True,10,8,2,win,10 - 8,213718,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/25/2017,away,12560,43,Austin Peay,9,True,14,13,1,win,14 - 13,213796,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/28/2017,away,12560,694,Tennessee,9,True,0,6,-6,loss,0 - 6,214751,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
03/31/2017,home,12560,201,Eastern Ill.,9,True,5,3,2,win,5 - 3,215330,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/01/2017,home,12560,201,Eastern Ill.,9,True,11,4,7,win,11 - 4,215536,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/02/2017,home,12560,201,Eastern Ill.,9,True,13,9,4,win,13 - 9,216116,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/04/2017,home,12560,28600,Lipscomb,9,True,10,1,9,win,10 - 1,216692,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/07/2017,away,12560,315,Jacksonville St.,9,True,2,7,-5,loss,2 - 7,217034,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/08/2017,away,12560,315,Jacksonville St.,9,True,22,6,16,win,22 - 6,217289,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/09/2017,away,12560,315,Jacksonville St.,9,True,3,8,-5,loss,3 - 8,217994,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/11/2017,away,12560,736,Vanderbilt,9,True,5,2,3,win,5 - 2,218583,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/13/2017,home,12560,454,Murray St.,9,True,4,2,2,win,4 - 2,219143,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/14/2017,home,12560,454,Murray St.,9,True,6,4,2,win,6 - 4,219418,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/15/2017,home,12560,454,Murray St.,9,True,14,10,4,win,14 - 10,219901,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
04/18/2017,away,12560,6,Alabama A&M,9,True,10,4,6,win,10 - 4,220654,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887131,2017
