date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,534,Pacific,9,True,1,9,-8,loss,1 - 9,5211555,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/19/2022,away,15860,534,Pacific,9,True,5,6,-1,loss,5 - 6,5211198,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/19/2022,away,15860,534,Pacific,9,True,2,12,-10,loss,2 - 12,5211525,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/20/2022,away,15860,534,Pacific,9,True,0,10,-10,loss,0 - 10,5211368,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/22/2022,away,15860,630,San Jose St.,9,True,3,14,-11,loss,3 - 14,5212915,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/25/2022,away,15860,610,Saint Mary's (CA),9,True,1,5,-4,loss,1 - 5,5218564,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/25/2022,away,15860,610,Saint Mary's (CA),9,True,4,16,-12,loss,4 - 16,5218565,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/26/2022,away,15860,610,Saint Mary's (CA),9,True,0,12,-12,loss,0 - 12,5219686,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
02/27/2022,away,15860,610,Saint Mary's (CA),9,True,1,18,-17,loss,1 - 18,5218567,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
03/04/2022,away,15860,609,Saint Louis,9,True,5,2,3,win,5 - 2,5223157,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
03/05/2022,away,15860,609,Saint Louis,9,True,7,8,-1,loss,7 - 8,5224450,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
03/05/2022,away,15860,609,Saint Louis,9,True,1,7,-6,loss,1 - 7,5225912,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
03/06/2022,away,15860,609,Saint Louis,9,True,0,13,-13,loss,0 - 13,5226226,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
03/18/2022,home,15860,771,Western Ill.,9,True,12,7,5,win,12 - 7,5256841,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
03/19/2022,home,15860,771,Western Ill.,9,True,14,13,1,win,14 - 13,5256840,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334212,2022
