R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,30029,Purchase,9,True,1,2,-1,loss,1968318,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,30029,Purchase,9,True,4,3,1,win,1968345,480,2352005,2020
0,2,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,02/29/2020,away,15204,21852,Stevenson,9,True,2,8,-6,loss,1832584,480,2352005,2020
0,4,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,02/29/2020,away,15204,21852,Stevenson,8,True,5,6,-1,loss,1848400,480,2352005,2020
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,03/01/2020,away,15204,8404,Hood,9,True,2,14,-12,loss,1833108,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,8404,Hood,9,True,0,4,-4,loss,1847826,480,2352005,2020
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,773,McDaniel,9,True,0,8,-8,loss,1834157,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,773,McDaniel,9,True,3,5,-2,loss,1849838,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,773,McDaniel,9,True,3,8,-5,loss,1834531,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,0,0.0,9,True,3,8,-5,loss,1834531,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,3,8,-5,loss,1834531,480,2352005,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,3,8,-5,loss,1834531,480,2352005,2020
