R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,02/03/2023,home,16340,8411,Ark.-Monticello,9,True,1,7,-6,loss,2389713,429,2805216,2023,2
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/04/2023,home,16340,8411,Ark.-Monticello,9,True,3,13,-10,loss,2389792,429,2805216,2023,2
2,5,3,1,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,02/07/2023,away,16340,422,Miles,9,True,23,3,20,win,2389885,429,2805216,2023,2
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02/10/2023,away,16340,9223,North Greenville,9,True,7,13,-6,loss,2389972,429,2805216,2023,2
1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,02/11/2023,away,16340,9223,North Greenville,9,True,11,12,-1,loss,2390045,429,2805216,2023,2
0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,02/11/2023,away,16340,9223,North Greenville,9,True,1,3,-2,loss,2408926,429,2805216,2023,2
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,02/18/2023,away,16340,734,Valdosta St.,9,True,4,11,-7,loss,2390694,429,2805216,2023,2
0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,02/18/2023,away,16340,734,Valdosta St.,9,True,3,7,-4,loss,2408005,429,2805216,2023,2
1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,02/19/2023,away,16340,734,Valdosta St.,9,True,12,5,7,win,2420284,429,2805216,2023,2
0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,02/24/2023,home,16340,30151,Shorter,9,True,4,6,-2,loss,2391513,429,2805216,2023,2
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2023,home,16340,30151,Shorter,9,True,14,6,8,win,2391846,429,2805216,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02/25/2023,home,16340,30151,Shorter,9,True,0,1,-1,loss,2408732,429,2805216,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/03/2023,home,16340,689,Tampa,11,True,3,4,-1,loss,2392835,429,2805216,2023,2
1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/07/2023,home,16340,947,Arkansas Tech,9,True,5,12,-7,loss,2393757,429,2805216,2023,2
1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,03/11/2023,home,16340,358,West Ala.,9,True,6,5,1,win,2408175,429,2805216,2023,2
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,away,16340,30153,Union (TN),9,True,5,6,-1,loss,2400710,429,2805216,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/14/2023,home,16340,1015,Christian Brothers,9,True,0,3,-3,loss,2428935,429,2805216,2023,2
1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,04/21/2023,away,16340,1238,Montevallo,9,True,8,9,-1,loss,2403432,429,2805216,2023,2
1,4,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,04/22/2023,away,16340,1238,Montevallo,9,True,8,12,-4,loss,2430342,429,2805216,2023,2
0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,04/22/2023,away,16340,1238,Montevallo,9,True,6,18,-12,loss,2430395,429,2805216,2023,2
1,3,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,04/25/2023,away,16340,8411,Ark.-Monticello,9,True,3,10,-7,loss,2404418,429,2805216,2023,2
1,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,04/28/2023,home,16340,181,Delta St.,9,True,7,6,1,win,2404951,429,2805216,2023,2
2,5,1,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,04/30/2023,home,16340,181,Delta St.,9,True,13,14,-1,loss,2405299,429,2805216,2023,2
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/30/2023,home,16340,181,Delta St.,9,True,1,2,-1,loss,2432112,429,2805216,2023,2
