R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,home,15204,30200,Concordia Portland,9,True,5,0,5,win,1829651,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/2020,home,15204,30200,Concordia Portland,9,True,9,3,6,win,1848535,112,2112967,2020
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/02/2020,home,15204,30200,Concordia Portland,9,True,14,3,11,win,1829705,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/03/2020,away,15204,30149,Point Loma,9,True,4,3,1,win,1829743,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/06/2020,home,15204,30149,Point Loma,9,True,3,1,2,win,1829778,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,91,Cal Poly Pomona,9,True,3,2,1,win,1830311,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,91,Cal Poly Pomona,9,True,7,6,1,win,1830569,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,91,Cal Poly Pomona,9,True,2,4,-2,loss,1830782,112,2112967,2020
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,02/16/2020,away,15204,91,Cal Poly Pomona,11,True,5,6,-1,loss,1849379,112,2112967,2020
2,3,3,1,0,7,1,2,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,645,Sonoma St.,9,True,20,1,19,win,1831194,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,645,Sonoma St.,9,True,3,0,3,win,1831463,112,2112967,2020
0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,02/22/2020,away,15204,645,Sonoma St.,9,True,5,7,-2,loss,1849138,112,2112967,2020
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/23/2020,away,15204,645,Sonoma St.,9,True,20,1,19,win,1831834,112,2112967,2020
0,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,02/28/2020,home,15204,628,San Fran. St.,9,True,4,3,1,win,1832491,112,2112967,2020
1,3,1,1,0,2,0,2,1,0,0,0,2,0,0,0,0,0,02/29/2020,home,15204,628,San Fran. St.,9,True,10,7,3,win,1832777,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,628,San Fran. St.,9,True,6,0,6,win,1849173,112,2112967,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,628,San Fran. St.,9,True,3,8,-5,loss,1833028,112,2112967,2020
0,2,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,03/06/2020,away,15204,30198,Cal St. San Marcos,9,True,12,3,9,win,1833785,112,2112967,2020
2,6,4,1,0,5,0,2,1,0,0,0,0,1,0,0,0,0,03/07/2020,away,15204,30198,Cal St. San Marcos,9,True,19,4,15,win,1834117,112,2112967,2020
2,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,03/08/2020,home,15204,30198,Cal St. San Marcos,9,True,20,6,14,win,1834692,112,2112967,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03/08/2020,home,15204,30198,Cal St. San Marcos,9,True,3,1,2,win,1849494,112,2112967,2020
