date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,home,11320,551,Portland,9,True,16,1,15,win,16 - 1,657932,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/16/2013,home,11320,551,Portland,9,True,2,1,1,win,2 - 1,658183,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/17/2013,home,11320,551,Portland,9,True,7,1,6,win,7 - 1,658580,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/17/2013,home,11320,551,Portland,9,True,6,0,6,win,6 - 0,658599,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/19/2013,home,11320,261,Grambling,9,True,2,0,2,win,2 - 0,658703,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/22/2013,home,11320,559,Purdue,9,True,3,2,1,win,3 - 2,658974,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/23/2013,home,11320,625,Samford,9,True,8,2,6,win,8 - 2,659297,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/23/2013,home,11320,559,Purdue,9,True,7,6,1,win,7 - 6,659359,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/24/2013,home,11320,625,Samford,9,True,8,1,7,win,8 - 1,659559,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/26/2013,home,11320,572,Rhode Island,9,True,13,2,11,win,13 - 2,659948,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
02/27/2013,home,11320,572,Rhode Island,9,True,17,5,12,win,17 - 5,660047,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/01/2013,home,11320,606,Saint Joseph's,9,True,10,0,10,win,10 - 0,660241,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/02/2013,home,11320,606,Saint Joseph's,9,True,4,1,3,win,4 - 1,660491,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/03/2013,home,11320,606,Saint Joseph's,9,True,3,2,1,win,3 - 2,661061,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/03/2013,home,11320,606,Saint Joseph's,9,True,2,0,2,win,2 - 0,661097,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/05/2013,home,11320,432,Mississippi Val.,9,True,14,2,12,win,14 - 2,661426,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/08/2013,home,11320,1004,Central Ark.,9,True,4,2,2,win,4 - 2,661957,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/09/2013,home,11320,1004,Central Ark.,10,True,5,7,-2,loss,5 - 7,662285,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/10/2013,home,11320,1004,Central Ark.,9,True,3,7,-4,loss,3 - 7,662818,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/12/2013,home,11320,664,Southern Miss.,9,True,13,5,8,win,13 - 5,663358,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/15/2013,home,11320,365,LSU,10,True,4,6,-2,loss,4 - 6,663799,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/16/2013,home,11320,365,LSU,9,True,3,7,-4,loss,3 - 7,664191,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/17/2013,home,11320,365,LSU,9,True,10,2,8,win,10 - 2,664769,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/19/2013,home,11320,17,Alcorn,9,True,7,6,1,win,7 - 6,665099,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
03/22/2013,away,11320,334,Kentucky,9,True,8,4,4,win,8 - 4,665603,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310641,2013
