R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,02/17/2023,home,16340,732,Utah,9,True,9,11,-2,loss,2390358,629,1983210,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/18/2023,home,16340,732,Utah,9,True,3,1,2,win,2390752,629,1983210,2023,1
1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,03/01/2023,away,16340,96,Fresno St.,9,True,5,7,-2,loss,2392473,629,1983210,2023,1
0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,03/03/2023,home,16340,739,Villanova,9,True,7,3,4,win,2392763,629,1983210,2023,1
1,4,2,0,0,2,0,2,0,0,1,0,0,0,1,0,3,0,0,03/05/2023,home,16340,739,Villanova,9,True,11,5,6,win,2393601,629,1983210,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2023,away,16340,630,San Jose St.,9,True,2,23,-21,loss,2393782,629,1983210,2023,1
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/11/2023,home,16340,813,Yale,9,True,4,3,1,win,2407864,629,1983210,2023,1
1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,03/12/2023,home,16340,813,Yale,9,True,13,6,7,win,2395083,629,1983210,2023,1
1,4,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,03/15/2023,away,16340,754,Washington St.,9,True,14,8,6,win,2395577,629,1983210,2023,1
1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,03/17/2023,away,16340,260,Gonzaga,9,True,4,10,-6,loss,2395851,629,1983210,2023,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/18/2023,away,16340,260,Gonzaga,9,True,7,8,-1,loss,2396159,629,1983210,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/22/2023,home,16340,466,Nevada,9,True,3,5,-2,loss,2396874,629,1983210,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/24/2023,home,16340,370,LMU (CA),9,True,2,6,-4,loss,2397395,629,1983210,2023,1
1,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,03/25/2023,home,16340,370,LMU (CA),9,True,4,13,-9,loss,2397859,629,1983210,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,03/26/2023,home,16340,370,LMU (CA),11,True,3,2,1,win,2398161,629,1983210,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/31/2023,away,16340,534,Pacific,9,True,7,9,-2,loss,2398826,629,1983210,2023,1
1,4,1,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,04/01/2023,away,16340,534,Pacific,9,True,14,0,14,win,2399091,629,1983210,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/07/2023,away,16340,77,BYU,9,True,15,5,10,win,2400443,629,1983210,2023,1
1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,04/08/2023,away,16340,77,BYU,9,True,6,15,-9,loss,2400804,629,1983210,2023,1
3,3,2,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,04/12/2023,away,16340,529,Oregon,9,True,6,16,-10,loss,2401664,629,1983210,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/14/2023,home,16340,541,Pepperdine,9,True,5,1,4,win,2401767,629,1983210,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/18/2023,away,16340,107,California,9,True,3,17,-14,loss,2402823,629,1983210,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2023,away,16340,627,San Diego,9,True,3,17,-14,loss,2403232,629,1983210,2023,1
0,4,1,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,04/30/2023,home,16340,610,Saint Mary's (CA),9,True,7,6,1,win,2405699,629,1983210,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,05/05/2023,away,16340,631,Santa Clara,9,True,3,4,-1,loss,2406035,629,1983210,2023,1
0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,05/06/2023,away,16340,631,Santa Clara,11,True,2,3,-1,loss,2406272,629,1983210,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,05/07/2023,away,16340,631,Santa Clara,9,True,4,7,-3,loss,2406549,629,1983210,2023,1
