date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,home,15204,165,Coppin St.,9,True,5,1,4,win,5 - 1,4955793,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/15/2020,home,15204,165,Coppin St.,9,True,9,3,6,win,9 - 3,4928521,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/16/2020,home,15204,165,Coppin St.,9,True,15,7,8,win,15 - 7,4929770,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/21/2020,home,15204,813,Yale,9,True,4,3,1,win,4 - 3,4934459,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/22/2020,home,15204,813,Yale,9,True,10,3,7,win,10 - 3,4935683,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/23/2020,home,15204,813,Yale,9,True,0,9,-9,loss,0 - 9,4947483,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/25/2020,away,15204,48,Charleston So.,9,True,10,5,5,win,10 - 5,4939575,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/28/2020,home,15204,617,Saint Peter's,9,True,14,7,7,win,14 - 7,4942117,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
02/29/2020,home,15204,617,Saint Peter's,9,True,13,0,13,win,13 - 0,4943634,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/01/2020,home,15204,617,Saint Peter's,9,True,9,0,9,win,9 - 0,4945574,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/03/2020,away,15204,10411,USC Upstate,9,True,3,5,-2,loss,3 - 5,4947948,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/06/2020,home,15204,272,Hartford,9,True,0,2,-2,loss,0 - 2,4950972,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/07/2020,home,15204,272,Hartford,9,True,7,0,7,win,7 - 0,4952642,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/08/2020,home,15204,272,Hartford,9,True,3,13,-10,loss,3 - 13,4954300,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/10/2020,away,15204,648,South Carolina,9,True,1,10,-9,loss,1 - 10,4957087,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
03/11/2020,home,15204,740,VCU,9,True,4,8,-4,loss,4 - 8,4957820,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328934,2020
