R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,03/01/2020,neutral,15204,190,Drew,9,True,3,6,-3,loss,1832984,335,2004316,2020
0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,03/02/2020,neutral,15204,211,Elizabethtown,9,True,5,6,-1,loss,1833309,335,2004316,2020
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2020,neutral,15204,211,Elizabethtown,9,True,5,3,2,win,1849722,335,2004316,2020
0,3,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,03/04/2020,neutral,15204,351,Lebanon Valley,9,True,5,9,-4,loss,1833535,335,2004316,2020
1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,03/04/2020,neutral,15204,351,Lebanon Valley,9,True,3,11,-8,loss,1847914,335,2004316,2020
2,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,03/05/2020,neutral,15204,784,Wilkes,9,True,5,7,-2,loss,1833656,335,2004316,2020
2,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,03/06/2020,neutral,15204,1267,Northland,9,True,10,1,9,win,1971149,335,2004316,2020
1,4,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,03/06/2020,neutral,15204,1267,Northland,9,True,7,2,5,win,1848810,335,2004316,2020
0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,03/08/2020,neutral,15204,1332,Dominican (IL),9,True,6,7,-1,loss,1834471,335,2004316,2020
0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,03/09/2020,neutral,15204,394,Marymount (VA),9,True,5,4,1,win,1834798,335,2004316,2020
0,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,03/09/2020,neutral,15204,394,Marymount (VA),9,True,0,10,-10,loss,1849785,335,2004316,2020
2,4,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,03/10/2020,neutral,15204,303,Immaculata,9,True,15,7,8,win,1834879,335,2004316,2020
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,03/12/2020,neutral,15204,438,Monmouth (IL),9,True,4,3,1,win,1972626,335,2004316,2020
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2020,neutral,15204,438,Monmouth (IL),9,True,0,9,-9,loss,1849218,335,2004316,2020
0,4,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,03/13/2020,neutral,15204,538,Penn St.-Behrend,9,True,5,3,2,win,1835413,335,2004316,2020
