date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/16/2018,away,12973,14927,Belmont,9,True,8,4,4,win,8 - 4,85277,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
02/17/2018,away,12973,14927,Belmont,9,True,1,5,-4,loss,1 - 5,85488,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
02/18/2018,away,12973,14927,Belmont,9,True,2,5,-3,loss,2 - 5,85818,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
02/23/2018,away,12973,367,Louisville,9,True,0,11,-11,loss,0 - 11,86320,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
02/24/2018,away,12973,367,Louisville,9,True,1,8,-7,loss,1 - 8,86564,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
02/25/2018,away,12973,367,Louisville,9,True,2,12,-10,loss,2 - 12,86967,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/02/2018,home,12973,513,Notre Dame,9,True,0,8,-8,loss,0 - 8,87730,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/03/2018,home,12973,1356,Seattle U,9,True,2,5,-3,loss,2 - 5,88274,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/04/2018,home,12973,635,Seton Hall,9,True,3,11,-8,loss,3 - 11,88552,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/06/2018,away,12973,355,Liberty,9,True,0,16,-16,loss,0 - 16,88901,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/07/2018,away,12973,355,Liberty,9,True,2,12,-10,loss,2 - 12,89097,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/09/2018,away,12973,563,Radford,10,True,3,4,-1,loss,3 - 4,89362,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/10/2018,away,12973,563,Radford,9,True,4,6,-2,loss,4 - 6,90181,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/10/2018,away,12973,563,Radford,9,True,3,4,-1,loss,3 - 4,90209,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/17/2018,home,12973,797,Milwaukee,9,True,4,12,-8,loss,4 - 12,91934,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/17/2018,home,12973,797,Milwaukee,9,True,5,3,2,win,5 - 3,91967,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/18/2018,home,12973,797,Milwaukee,9,True,7,14,-7,loss,7 - 14,92416,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/20/2018,away,12973,331,Kent St.,9,True,2,7,-5,loss,2 - 7,92582,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/24/2018,home,12973,505,Northern Ky.,9,True,3,1,2,win,3 - 1,93493,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/24/2018,home,12973,505,Northern Ky.,9,True,9,2,7,win,9 - 2,93517,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/25/2018,home,12973,505,Northern Ky.,9,True,5,12,-7,loss,5 - 12,93951,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/27/2018,away,12973,204,Eastern Mich.,9,True,9,7,2,win,9 - 7,94069,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/30/2018,home,12973,302,UIC,9,True,3,1,2,win,3 - 1,94643,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/31/2018,home,12973,302,UIC,9,True,7,2,5,win,7 - 2,95546,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
03/31/2018,home,12973,302,UIC,9,True,6,5,1,win,6 - 5,95585,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/03/2018,away,12973,545,Pittsburgh,9,True,5,9,-4,loss,5 - 9,95895,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/06/2018,home,12973,514,Oakland,9,True,8,2,6,win,8 - 2,96373,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/06/2018,home,12973,514,Oakland,9,True,4,17,-13,loss,4 - 17,96445,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/10/2018,away,12973,71,Bowling Green,9,True,9,6,3,win,9 - 6,97621,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/13/2018,away,12973,810,Wright St.,9,True,4,18,-14,loss,4 - 18,98446,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/13/2018,away,12973,810,Wright St.,9,True,2,3,-1,loss,2 - 3,98519,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/14/2018,away,12973,810,Wright St.,9,True,10,15,-5,loss,10 - 15,98609,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/18/2018,away,12973,518,Ohio St.,9,True,3,12,-9,loss,3 - 12,99876,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/21/2018,away,12973,797,Milwaukee,9,True,0,5,-5,loss,0 - 5,100866,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/21/2018,away,12973,797,Milwaukee,9,True,1,6,-5,loss,1 - 6,100932,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/22/2018,away,12973,797,Milwaukee,9,True,2,5,-3,loss,2 - 5,101324,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/24/2018,home,12973,482,Niagara,9,True,11,5,6,win,11 - 5,101711,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/24/2018,home,12973,71,Bowling Green,9,True,13,4,9,win,13 - 4,101715,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/27/2018,home,12973,810,Wright St.,9,True,2,7,-5,loss,2 - 7,102284,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/28/2018,home,12973,810,Wright St.,9,True,3,10,-7,loss,3 - 10,102953,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
04/29/2018,home,12973,810,Wright St.,9,True,3,8,-5,loss,3 - 8,103359,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/05/2018,away,12973,514,Oakland,9,True,6,16,-10,loss,6 - 16,104520,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/06/2018,away,12973,514,Oakland,9,True,5,1,4,win,5 - 1,104840,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/06/2018,away,12973,514,Oakland,9,True,3,10,-7,loss,3 - 10,104865,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/08/2018,away,12973,709,Toledo,9,True,17,16,1,win,17 - 16,104971,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/09/2018,away,12973,519,Ohio,9,True,10,9,1,win,10 - 9,105107,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/11/2018,away,12973,505,Northern Ky.,9,True,13,16,-3,loss,13 - 16,105313,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/12/2018,away,12973,505,Northern Ky.,9,True,14,7,7,win,14 - 7,105561,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/13/2018,away,12973,505,Northern Ky.,9,True,10,3,7,win,10 - 3,105789,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/15/2018,home,12973,331,Kent St.,9,True,1,5,-4,loss,1 - 5,105921,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/17/2018,away,12973,302,UIC,9,True,2,6,-4,loss,2 - 6,106019,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/18/2018,away,12973,302,UIC,9,True,0,12,-12,loss,0 - 12,106198,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/19/2018,away,12973,302,UIC,9,True,5,8,-3,loss,5 - 8,106379,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/23/2018,home,12973,514,Oakland,9,True,4,1,3,win,4 - 1,106561,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/24/2018,away,12973,810,Wright St.,9,True,1,11,-10,loss,1 - 11,106697,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
05/24/2018,home,12973,797,Milwaukee,9,True,1,3,-2,loss,1 - 3,106694,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973995,2018
