date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2021,home,15580,175,Dayton,9,True,12,1,11,win,12 - 1,5002560,648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
02/20/2021,home,15580,175,Dayton,9,True,12,5,7,win,12 - 5,5003417,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
02/21/2021,home,15580,175,Dayton,9,True,5,1,4,win,5 - 1,5004790,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
02/23/2021,home,15580,792,Winthrop,9,True,12,4,8,win,12 - 4,5006327,648,2,5,3,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,2111269,2021
02/27/2021,home,15580,147,Clemson,11,True,3,2,1,win,3 - 2,5010489,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
02/28/2021,home,15580,147,Clemson,9,True,8,7,1,win,8 - 7,5011448,648,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
03/02/2021,away,15580,792,Winthrop,9,True,19,8,11,win,19 - 8,5012882,648,3,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2111269,2021
03/05/2021,home,15580,406,Mercer,9,True,5,1,4,win,5 - 1,5014980,648,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2111269,2021
03/06/2021,home,15580,406,Mercer,9,True,4,0,4,win,4 - 0,5016835,648,1,4,1,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,2111269,2021
03/07/2021,home,15580,406,Mercer,9,True,1,0,1,win,1 - 0,5017739,648,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2111269,2021
03/10/2021,away,15580,141,The Citadel,9,True,11,7,4,win,11 - 7,5020909,648,1,4,2,1,0,3,0,4,1,0,0,0,0,0,0,0,0,0,2111269,2021
03/12/2021,away,15580,703,Texas,9,True,1,4,-3,loss,1 - 4,5022779,648,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2111269,2021
03/13/2021,away,15580,703,Texas,9,True,0,3,-3,loss,0 - 3,5024422,648,0,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2111269,2021
03/14/2021,away,15580,703,Texas,9,True,5,8,-3,loss,5 - 8,5025405,648,1,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2111269,2021
03/17/2021,home,15580,173,Davidson,9,True,4,9,-5,loss,4 - 9,5028728,648,0,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,2111269,2021
03/19/2021,away,15580,736,Vanderbilt,9,True,2,3,-1,loss,2 - 3,5030131,648,0,4,1,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,2111269,2021
03/20/2021,away,15580,736,Vanderbilt,9,True,0,5,-5,loss,0 - 5,5030597,648,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2111269,2021
03/21/2021,away,15580,736,Vanderbilt,9,True,6,5,1,win,6 - 5,5033077,648,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2111269,2021
03/23/2021,home,15580,141,The Citadel,9,True,8,3,5,win,8 - 3,5035088,648,1,3,1,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,2111269,2021
03/26/2021,home,15580,235,Florida,14,True,9,8,1,win,9 - 8,5037776,648,1,6,3,2,0,5,0,2,1,0,0,0,1,0,0,0,0,0,2111269,2021
03/27/2021,home,15580,235,Florida,9,True,4,1,3,win,4 - 1,5039377,648,1,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2111269,2021
03/28/2021,home,15580,235,Florida,9,True,8,5,3,win,8 - 5,5040002,648,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
03/30/2021,home,15580,1092,Gardner-Webb,9,True,9,4,5,win,9 - 4,5042455,648,1,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2111269,2021
04/02/2021,away,15580,257,Georgia,9,True,3,5,-2,loss,3 - 5,5045256,648,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2111269,2021
04/03/2021,away,15580,257,Georgia,9,True,13,7,6,win,13 - 7,5046116,648,2,5,2,0,0,5,1,1,0,0,0,0,2,0,0,0,0,0,2111269,2021
04/04/2021,away,15580,257,Georgia,9,True,5,1,4,win,5 - 1,5047192,648,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2111269,2021
04/06/2021,home,15580,457,North Carolina,10,True,2,3,-1,loss,2 - 3,5048911,648,1,3,1,0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,2111269,2021
04/09/2021,home,15580,434,Missouri,9,True,2,7,-5,loss,2 - 7,5051318,648,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2111269,2021
04/10/2021,home,15580,434,Missouri,9,True,11,1,10,win,11 - 1,5051778,648,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2111269,2021
04/11/2021,home,15580,434,Missouri,9,True,13,4,9,win,13 - 4,5053575,648,3,4,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,2111269,2021
04/13/2021,home,15580,48,Charleston So.,9,True,9,0,9,win,9 - 0,5055690,648,1,3,2,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,2111269,2021
04/15/2021,away,15580,365,LSU,9,True,1,5,-4,loss,1 - 5,5057087,648,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2111269,2021
04/17/2021,away,15580,365,LSU,9,True,4,2,2,win,4 - 2,5069451,648,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2111269,2021
04/17/2021,away,15580,365,LSU,9,True,9,0,9,win,9 - 0,5059140,648,0,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
04/22/2021,home,15580,31,Arkansas,9,True,1,6,-5,loss,1 - 6,5063564,648,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
04/23/2021,home,15580,31,Arkansas,9,True,6,2,4,win,6 - 2,5063919,648,1,3,1,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,2111269,2021
04/23/2021,home,15580,31,Arkansas,9,True,1,5,-4,loss,1 - 5,5064582,648,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
04/27/2021,home,15580,141,The Citadel,9,True,9,5,4,win,9 - 5,5068449,648,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2111269,2021
04/30/2021,away,15580,433,Ole Miss,9,True,1,5,-4,loss,1 - 5,5070102,648,1,4,1,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,2111269,2021
05/01/2021,away,15580,433,Ole Miss,9,True,3,7,-4,loss,3 - 7,5071010,648,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/01/2021,away,15580,433,Ole Miss,9,True,4,6,-2,loss,4 - 6,5071639,648,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/05/2021,home,15580,2711,North Florida,9,True,7,6,1,win,7 - 6,5073816,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/07/2021,home,15580,430,Mississippi St.,9,True,0,9,-9,loss,0 - 9,5074988,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/08/2021,home,15580,430,Mississippi St.,9,True,6,9,-3,loss,6 - 9,5075899,648,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2111269,2021
05/09/2021,home,15580,430,Mississippi St.,11,True,4,3,1,win,4 - 3,5076481,648,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2111269,2021
05/11/2021,away,15580,147,Clemson,9,True,2,7,-5,loss,2 - 7,5077325,648,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
05/14/2021,away,15580,334,Kentucky,9,True,12,6,6,win,12 - 6,5078341,648,1,3,3,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,2111269,2021
05/15/2021,away,15580,334,Kentucky,9,True,9,0,9,win,9 - 0,5078665,648,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2111269,2021
05/16/2021,away,15580,334,Kentucky,9,True,11,6,5,win,11 - 6,5079187,648,1,5,2,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/18/2021,home,15580,27,App State,9,True,2,0,2,win,2 - 0,5079612,648,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/20/2021,home,15580,694,Tennessee,9,True,4,10,-6,loss,4 - 10,5079848,648,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2111269,2021
05/21/2021,home,15580,694,Tennessee,9,True,3,2,1,win,3 - 2,5080696,648,0,4,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2111269,2021
05/22/2021,home,15580,694,Tennessee,9,True,4,5,-1,loss,4 - 5,5081043,648,0,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2111269,2021
05/25/2021,home,15580,8,Alabama,9,True,3,9,-6,loss,3 - 9,5081710,648,0,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
06/04/2021,home,15580,746,Virginia,9,True,4,3,1,win,4 - 3,5082754,648,1,4,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2111269,2021
06/05/2021,home,15580,523,Old Dominion,9,True,1,2,-1,loss,1 - 2,5082852,648,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
06/06/2021,away,15580,746,Virginia,9,True,2,3,-1,loss,2 - 3,5082911,648,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2111269,2021
