date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,430,Mississippi St.,9,True,1,16,-15,loss,1 - 16,657932,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/16/2013,away,11320,430,Mississippi St.,9,True,1,2,-1,loss,1 - 2,658183,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/17/2013,away,11320,430,Mississippi St.,9,True,1,7,-6,loss,1 - 7,658580,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/17/2013,away,11320,430,Mississippi St.,9,True,0,6,-6,loss,0 - 6,658599,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/19/2013,away,11320,1356,Seattle U,9,True,6,4,2,win,6 - 4,658711,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/23/2013,home,11320,30024,Utah Valley,10,True,6,7,-1,loss,6 - 7,659315,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/23/2013,home,11320,30024,Utah Valley,9,True,1,3,-2,loss,1 - 3,659392,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/24/2013,home,11320,30024,Utah Valley,9,True,7,3,4,win,7 - 3,659626,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
02/26/2013,away,11320,529,Oregon,9,True,1,3,-2,loss,1 - 3,659947,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/01/2013,away,11320,109,UC Irvine,9,True,2,0,2,win,2 - 0,660234,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/02/2013,away,11320,109,UC Irvine,9,True,1,3,-2,loss,1 - 3,660628,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/02/2013,away,11320,109,UC Irvine,9,True,7,8,-1,loss,7 - 8,660716,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/03/2013,away,11320,109,UC Irvine,9,True,1,10,-9,loss,1 - 10,660957,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/08/2013,home,11320,1356,Seattle U,9,True,4,8,-4,loss,4 - 8,661969,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/09/2013,home,11320,1356,Seattle U,10,True,1,0,1,win,1 - 0,662297,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/10/2013,home,11320,1356,Seattle U,9,True,3,9,-6,loss,3 - 9,662827,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/15/2013,home,11320,111,UC Riverside,9,True,4,2,2,win,4 - 2,663762,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/16/2013,home,11320,111,UC Riverside,9,True,2,0,2,win,2 - 0,664161,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/17/2013,home,11320,111,UC Riverside,9,True,1,5,-4,loss,1 - 5,664730,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/19/2013,away,11320,756,Washington,9,True,4,2,2,win,4 - 2,665145,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/22/2013,away,11320,629,San Francisco,9,True,1,2,-1,loss,1 - 2,665616,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/23/2013,away,11320,629,San Francisco,9,True,5,1,4,win,5 - 1,665941,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/24/2013,away,11320,629,San Francisco,10,True,1,2,-1,loss,1 - 2,666573,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/26/2013,away,11320,529,Oregon,9,True,1,5,-4,loss,1 - 5,666892,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/28/2013,home,11320,631,Santa Clara,10,True,2,1,1,win,2 - 1,667362,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/28/2013,home,11320,631,Santa Clara,9,True,10,3,7,win,10 - 3,667394,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
03/30/2013,home,11320,631,Santa Clara,9,True,7,6,1,win,7 - 6,668041,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/02/2013,away,11320,528,Oregon St.,9,True,5,7,-2,loss,5 - 7,668814,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/03/2013,away,11320,1356,Seattle U,9,True,13,6,7,win,13 - 6,669081,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/05/2013,home,11320,260,Gonzaga,9,True,4,5,-1,loss,4 - 5,669373,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/06/2013,home,11320,260,Gonzaga,9,True,1,4,-3,loss,1 - 4,669637,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/08/2013,home,11320,260,Gonzaga,9,True,1,2,-1,loss,1 - 2,670831,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/11/2013,away,11320,77,BYU,9,True,8,4,4,win,8 - 4,671387,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/12/2013,away,11320,77,BYU,9,True,7,11,-4,loss,7 - 11,671526,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/13/2013,away,11320,77,BYU,9,True,6,7,-1,loss,6 - 7,671730,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/16/2013,home,11320,529,Oregon,9,True,1,4,-3,loss,1 - 4,673020,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/17/2013,home,11320,528,Oregon St.,9,True,1,5,-4,loss,1 - 5,673334,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/19/2013,away,11320,610,Saint Mary's (CA),10,True,3,4,-1,loss,3 - 4,673607,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/20/2013,away,11320,610,Saint Mary's (CA),9,True,0,4,-4,loss,0 - 4,673800,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/21/2013,away,11320,610,Saint Mary's (CA),9,True,2,14,-12,loss,2 - 14,674543,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/23/2013,home,11320,529,Oregon,9,True,7,11,-4,loss,7 - 11,675048,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/26/2013,home,11320,370,LMU (CA),9,True,8,3,5,win,8 - 3,675615,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/27/2013,home,11320,370,LMU (CA),9,True,3,2,1,win,3 - 2,675919,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
04/28/2013,home,11320,370,LMU (CA),9,True,2,1,1,win,2 - 1,676624,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/06/2013,home,11320,754,Washington St.,9,True,7,5,2,win,7 - 5,678454,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/08/2013,home,11320,528,Oregon St.,9,True,3,4,-1,loss,3 - 4,678683,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/10/2013,away,11320,627,San Diego,9,True,3,15,-12,loss,3 - 15,678859,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/11/2013,away,11320,627,San Diego,9,True,2,10,-8,loss,2 - 10,679061,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/12/2013,away,11320,627,San Diego,9,True,5,22,-17,loss,5 - 22,679312,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/14/2013,home,11320,756,Washington,9,True,9,3,6,win,9 - 3,679448,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/17/2013,home,11320,541,Pepperdine,10,True,1,6,-5,loss,1 - 6,679762,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/18/2013,home,11320,541,Pepperdine,9,True,2,4,-2,loss,2 - 4,679966,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/19/2013,home,11320,541,Pepperdine,9,True,4,6,-2,loss,4 - 6,680077,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
05/20/2013,away,11320,754,Washington St.,9,True,0,1,-1,loss,0 - 1,680114,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302210,2013
