date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,away,12360,488,N.C. A&T,9,True,6,1,5,win,6 - 1,292432,726,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1528971,2016
02/20/2016,away,12360,488,N.C. A&T,9,True,14,8,6,win,14 - 8,292681,726,2,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1528971,2016
02/21/2016,away,12360,488,N.C. A&T,9,True,11,4,7,win,11 - 4,293135,726,1,5,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1528971,2016
02/26/2016,home,12360,721,Air Force,9,True,3,1,2,win,3 - 1,293707,726,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1528971,2016
02/27/2016,home,12360,721,Air Force,9,True,5,0,5,win,5 - 0,294115,726,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1528971,2016
02/28/2016,home,12360,721,Air Force,9,True,5,10,-5,loss,5 - 10,294508,726,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528971,2016
03/02/2016,home,12360,178,Delaware St.,9,True,20,4,16,win,20 - 4,294850,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528971,2016
03/05/2016,home,12360,127,Central Conn. St.,9,True,2,3,-1,loss,2 - 3,295720,726,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1528971,2016
03/05/2016,home,12360,127,Central Conn. St.,9,True,2,9,-7,loss,2 - 9,295730,726,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528971,2016
03/06/2016,home,12360,127,Central Conn. St.,9,True,1,8,-7,loss,1 - 8,295831,726,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1528971,2016
03/09/2016,home,12360,393,UMES,9,True,11,2,9,win,11 - 2,296551,726,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1528971,2016
03/12/2016,home,12360,813,Yale,9,True,8,2,6,win,8 - 2,297308,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528971,2016
03/12/2016,home,12360,813,Yale,9,True,3,2,1,win,3 - 2,297403,726,0,4,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1528971,2016
03/13/2016,home,12360,813,Yale,9,True,11,4,7,win,11 - 4,297857,726,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1528971,2016
03/16/2016,home,12360,86,Buffalo,9,True,6,2,4,win,6 - 2,298395,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528971,2016
03/17/2016,away,12360,711,Towson,9,True,6,5,1,win,6 - 5,298541,726,1,2,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1528971,2016
