date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,792,Winthrop,10,True,1,2,-1,loss,1 - 2,657907,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/17/2013,away,11320,792,Winthrop,10,True,7,4,3,win,7 - 4,658479,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/23/2013,home,11320,86,Buffalo,9,True,6,9,-3,loss,6 - 9,659429,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/24/2013,away,11320,741,VMI,9,True,1,10,-9,loss,1 - 10,659524,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/25/2013,home,11320,86,Buffalo,9,True,3,6,-3,loss,3 - 6,659909,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/25/2013,away,11320,741,VMI,9,True,4,17,-13,loss,4 - 17,659864,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/27/2013,home,11320,352,Lehigh,9,True,2,13,-11,loss,2 - 13,660086,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
02/27/2013,home,11320,352,Lehigh,9,True,4,8,-4,loss,4 - 8,660090,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/01/2013,home,11320,167,Cornell,10,True,3,5,-2,loss,3 - 5,660182,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/02/2013,home,11320,617,Saint Peter's,9,True,4,7,-3,loss,4 - 7,660493,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/03/2013,home,11320,167,Cornell,9,True,2,6,-4,loss,2 - 6,660899,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/03/2013,home,11320,617,Saint Peter's,9,True,3,12,-9,loss,3 - 12,660971,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/09/2013,home,11320,342,Lafayette,9,True,10,3,7,win,10 - 3,662197,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/09/2013,home,11320,342,Lafayette,9,True,6,7,-1,loss,6 - 7,662463,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/10/2013,home,11320,342,Lafayette,9,True,5,4,1,win,5 - 4,662856,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/10/2013,home,11320,342,Lafayette,9,True,1,15,-14,loss,1 - 15,662887,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/16/2013,home,11320,165,Coppin St.,9,True,0,7,-7,loss,0 - 7,664306,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/17/2013,home,11320,165,Coppin St.,9,True,3,0,3,win,3 - 0,664905,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/17/2013,home,11320,165,Coppin St.,9,True,6,7,-1,loss,6 - 7,664954,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/19/2013,home,11320,439,Monmouth,9,True,2,8,-6,loss,2 - 8,665213,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/20/2013,home,11320,251,Georgetown,9,True,15,17,-2,loss,15 - 17,665322,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/23/2013,home,11320,485,Norfolk St.,9,True,6,5,1,win,6 - 5,666096,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/23/2013,home,11320,485,Norfolk St.,9,True,6,7,-1,loss,6 - 7,666304,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/24/2013,home,11320,485,Norfolk St.,9,True,2,8,-6,loss,2 - 8,666565,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/26/2013,home,11320,249,George Washington,9,True,7,13,-6,loss,7 - 13,666872,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/27/2013,away,11320,726,Navy,9,True,4,9,-5,loss,4 - 9,667064,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/29/2013,away,11320,178,Delaware St.,9,True,4,9,-5,loss,4 - 9,667499,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/30/2013,away,11320,178,Delaware St.,9,True,0,12,-12,loss,0 - 12,668216,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
03/30/2013,away,11320,178,Delaware St.,9,True,5,17,-12,loss,5 - 17,668408,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/03/2013,home,11320,391,UMBC,9,True,1,3,-2,loss,1 - 3,669062,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/04/2013,away,11320,1460,Wilmington (DE),9,True,4,14,-10,loss,4 - 14,669237,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/06/2013,away,11320,165,Coppin St.,9,True,3,7,-4,loss,3 - 7,669887,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/06/2013,away,11320,165,Coppin St.,9,True,1,3,-2,loss,1 - 3,670166,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/07/2013,away,11320,165,Coppin St.,9,True,3,5,-2,loss,3 - 5,670457,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/09/2013,away,11320,711,Towson,9,True,4,7,-3,loss,4 - 7,670943,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
04/13/2013,away,11320,485,Norfolk St.,9,True,0,5,-5,loss,0 - 5,671921,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201476,2013
