R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,257,Georgia,9,True,6,7,-1,loss,1830290,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,257,Georgia,9,True,3,9,-6,loss,1830576,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,257,Georgia,9,True,4,5,-1,loss,1830845,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2020,home,15204,317,James Madison,9,True,4,12,-8,loss,1830954,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,352,Lehigh,9,True,9,4,5,win,1831581,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,352,Lehigh,9,True,4,1,3,win,1831181,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,352,Lehigh,9,True,5,8,-3,loss,1831880,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,home,15204,165,Coppin St.,9,True,1,11,-10,loss,1832095,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,251,Georgetown,10,True,8,11,-3,loss,1832351,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,748,Wagner,9,True,6,9,-3,loss,1832672,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,768,West Virginia,9,True,1,13,-12,loss,1833077,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,away,15204,746,Virginia,9,True,7,16,-9,loss,1833404,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,neutral,15204,308,Purdue Fort Wayne,9,True,13,4,9,win,1833780,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,neutral,15204,47,Ball St.,10,True,1,2,-1,loss,1834374,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,neutral,15204,813,Yale,9,True,3,12,-9,loss,1834724,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,48,Charleston So.,9,True,6,4,2,win,1835004,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,away,15204,48,Charleston So.,9,True,14,7,7,win,1835127,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,14,7,7,win,1835127,575,1977459,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,14,7,7,win,1835127,575,1977459,2020
