date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,away,12560,474,New Orleans,9,True,0,5,-5,loss,0 - 5,205803,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774431,2017
02/18/2017,home,12560,261,Grambling,9,True,5,11,-6,loss,5 - 11,206272,665,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1774431,2017
02/19/2017,home,12560,17,Alcorn,9,True,5,6,-1,loss,5 - 6,206601,665,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1774431,2017
02/23/2017,home,12560,748,Wagner,9,True,11,4,7,win,11 - 4,206880,665,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1774431,2017
02/24/2017,home,12560,283,Hofstra,9,True,2,4,-2,loss,2 - 4,207130,665,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1774431,2017
02/25/2017,home,12560,361,LIU,9,True,4,9,-5,loss,4 - 9,207551,665,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1774431,2017
03/03/2017,away,12560,699,Texas Southern,9,True,1,11,-10,loss,1 - 11,208364,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774431,2017
03/04/2017,away,12560,699,Texas Southern,9,True,1,9,-8,loss,1 - 9,208593,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774431,2017
03/10/2017,home,12560,261,Grambling,9,True,3,2,1,win,3 - 2,210168,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774431,2017
03/11/2017,home,12560,261,Grambling,9,True,6,9,-3,loss,6 - 9,210511,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774431,2017
03/12/2017,home,12560,261,Grambling,9,True,3,11,-8,loss,3 - 11,210925,665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1774431,2017
