date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,away,15204,255,Georgia Tech,9,True,0,6,-6,loss,0 - 6,4926087,617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997163,2020
02/15/2020,away,15204,1157,Kennesaw St.,9,True,7,15,-8,loss,7 - 15,4930975,617,1,4,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1997163,2020
02/16/2020,away,15204,254,Georgia St.,9,True,7,9,-2,loss,7 - 9,4930046,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997163,2020
02/19/2020,away,15204,222,Fairleigh Dickinson,9,True,1,13,-12,loss,1 - 13,4932243,617,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1997163,2020
02/21/2020,away,15204,454,Murray St.,9,True,0,12,-12,loss,0 - 12,4933901,617,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997163,2020
02/22/2020,away,15204,454,Murray St.,9,True,1,11,-10,loss,1 - 11,4935112,617,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1997163,2020
02/22/2020,away,15204,454,Murray St.,9,True,3,10,-7,loss,3 - 10,4935772,617,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1997163,2020
02/23/2020,away,15204,454,Murray St.,9,True,3,13,-10,loss,3 - 13,4937708,617,1,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1997163,2020
02/28/2020,away,15204,141,The Citadel,9,True,7,14,-7,loss,7 - 14,4942117,617,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1997163,2020
02/29/2020,away,15204,141,The Citadel,9,True,0,13,-13,loss,0 - 13,4943634,617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997163,2020
03/01/2020,away,15204,141,The Citadel,9,True,0,9,-9,loss,0 - 9,4945574,617,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1997163,2020
03/04/2020,away,15204,587,Rutgers,9,True,6,3,3,win,6 - 3,4948657,617,1,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1997163,2020
03/05/2020,away,15204,361,LIU,9,True,0,6,-6,loss,0 - 6,4949513,617,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997163,2020
03/07/2020,away,15204,361,LIU,9,True,1,15,-14,loss,1 - 15,4956611,617,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997163,2020
03/08/2020,away,15204,361,LIU,9,True,2,5,-3,loss,2 - 5,4959926,617,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1997163,2020
03/10/2020,away,15204,603,St. John's (NY),9,True,1,21,-20,loss,1 - 21,4956991,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997163,2020
