date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/14/2014,home,11620,518,Ohio St.,9,True,2,8,-6,loss,2 - 8,586975,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
02/15/2014,home,11620,305,Indiana St.,9,True,0,3,-3,loss,0 - 3,587246,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
02/16/2014,home,11620,37,Auburn,9,True,3,7,-4,loss,3 - 7,587487,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
02/21/2014,home,11620,782,Wichita St.,10,True,2,1,1,win,2 - 1,587949,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
02/22/2014,home,11620,248,George Mason,9,True,11,2,9,win,11 - 2,588362,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
02/23/2014,home,11620,301,Illinois,9,True,6,0,6,win,6 - 0,588672,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
02/28/2014,away,11620,28600,Lipscomb,10,True,6,4,2,win,6 - 4,588976,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
03/01/2014,away,11620,28600,Lipscomb,10,True,3,4,-1,loss,3 - 4,589190,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
03/02/2014,away,11620,28600,Lipscomb,9,True,1,14,-13,loss,1 - 14,589675,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
03/07/2014,away,11620,235,Florida,11,True,0,1,-1,loss,0 - 1,590285,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
03/08/2014,away,11620,235,Florida,10,True,1,2,-1,loss,1 - 2,590558,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
03/09/2014,away,11620,235,Florida,10,True,5,6,-1,loss,5 - 6,591069,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
03/11/2014,home,11620,590,Sacred Heart,9,True,5,0,5,win,5 - 0,591872,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436786,2014
