date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/14/2014,home,11620,37,Auburn,9,True,0,4,-4,loss,0 - 4,586974,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/15/2014,home,11620,164,UConn,9,True,3,0,3,win,3 - 0,587246,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/15/2014,home,11620,518,Ohio St.,9,True,7,3,4,win,7 - 3,587248,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/16/2014,home,11620,518,Ohio St.,9,True,8,6,2,win,8 - 6,587488,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/21/2014,away,11620,28600,Lipscomb,9,True,10,6,4,win,10 - 6,587796,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/22/2014,away,11620,14927,Belmont,9,True,4,2,2,win,4 - 2,588029,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/23/2014,away,11620,419,Middle Tenn.,9,True,9,0,9,win,9 - 0,588498,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
02/28/2014,away,11620,474,New Orleans,14,True,8,7,1,win,8 - 7,588988,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/01/2014,home,11620,474,New Orleans,9,True,10,3,7,win,10 - 3,589271,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/02/2014,away,11620,474,New Orleans,9,True,11,4,7,win,11 - 4,589693,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/08/2014,home,11620,771,Western Ill.,9,True,4,2,2,win,4 - 2,590613,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/09/2014,home,11620,771,Western Ill.,9,True,8,5,3,win,8 - 5,591145,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/10/2014,home,11620,771,Western Ill.,9,True,7,4,3,win,7 - 4,591478,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/14/2014,away,11620,460,UNCW,9,True,2,3,-1,loss,2 - 3,592218,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/15/2014,away,11620,460,UNCW,9,True,11,5,6,win,11 - 5,592805,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/15/2014,away,11620,460,UNCW,9,True,6,1,5,win,6 - 1,592985,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/18/2014,away,11620,301,Illinois,9,True,0,8,-8,loss,0 - 8,593509,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/21/2014,away,11620,219,Evansville,9,True,2,5,-3,loss,2 - 5,594058,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/22/2014,away,11620,219,Evansville,9,True,4,1,3,win,4 - 1,594398,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/23/2014,away,11620,219,Evansville,9,True,2,5,-3,loss,2 - 5,595041,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/26/2014,home,11620,306,Indiana,9,True,12,8,4,win,12 - 8,595589,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/28/2014,home,11620,299,Illinois St.,9,True,2,5,-3,loss,2 - 5,595865,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/29/2014,home,11620,299,Illinois St.,9,True,9,2,7,win,9 - 2,596090,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
03/30/2014,home,11620,299,Illinois St.,9,True,1,11,-10,loss,1 - 11,596505,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/02/2014,home,11620,43,Austin Peay,9,True,3,0,3,win,3 - 0,597300,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/05/2014,home,11620,782,Wichita St.,9,True,3,0,3,win,3 - 0,598189,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/05/2014,home,11620,782,Wichita St.,9,True,3,2,1,win,3 - 2,598458,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/06/2014,home,11620,782,Wichita St.,9,True,5,4,1,win,5 - 4,598692,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/08/2014,away,11620,736,Vanderbilt,9,True,2,6,-4,loss,2 - 6,599149,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/09/2014,away,11620,306,Indiana,9,True,4,8,-4,loss,4 - 8,599411,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/11/2014,away,11620,659,Southern Ill.,13,True,1,2,-1,loss,1 - 2,599829,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/12/2014,away,11620,659,Southern Ill.,9,True,5,4,1,win,5 - 4,600135,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/13/2014,away,11620,659,Southern Ill.,9,True,5,4,1,win,5 - 4,600941,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/15/2014,away,11620,201,Eastern Ill.,9,True,6,4,2,win,6 - 4,601346,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/18/2014,away,11620,116,Canisius,9,True,1,3,-2,loss,1 - 3,601943,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/19/2014,away,11620,116,Canisius,9,True,4,5,-1,loss,4 - 5,602480,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/20/2014,away,11620,116,Canisius,9,True,8,4,4,win,8 - 4,603077,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/22/2014,home,11620,559,Purdue,9,True,10,3,7,win,10 - 3,603377,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/23/2014,away,11620,87,Butler,9,True,2,1,1,win,2 - 1,603625,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/25/2014,home,11620,1045,DBU,9,True,6,5,1,win,6 - 5,604068,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/26/2014,home,11620,1045,DBU,9,True,5,8,-3,loss,5 - 8,604358,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
04/27/2014,home,11620,1045,DBU,9,True,3,2,1,win,3 - 2,605049,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/07/2014,away,11620,47,Ball St.,9,True,9,7,2,win,9 - 7,607014,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/09/2014,home,11620,669,Missouri St.,9,True,10,7,3,win,10 - 7,607209,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/10/2014,home,11620,669,Missouri St.,9,True,6,5,1,win,6 - 5,607420,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/11/2014,home,11620,669,Missouri St.,9,True,4,3,1,win,4 - 3,607684,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/15/2014,away,11620,72,Bradley,9,True,9,2,7,win,9 - 2,607901,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/16/2014,away,11620,72,Bradley,10,True,4,3,1,win,4 - 3,608053,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/17/2014,away,11620,72,Bradley,9,True,1,2,-1,loss,1 - 2,608242,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/20/2014,home,11620,72,Bradley,9,True,2,6,-4,loss,2 - 6,608483,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/21/2014,away,11620,669,Missouri St.,9,True,1,9,-8,loss,1 - 9,608544,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/30/2014,home,11620,674,Stanford,9,True,1,8,-7,loss,1 - 8,608854,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
05/31/2014,home,11620,817,Youngstown St.,9,True,2,5,-3,loss,2 - 5,608887,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425838,2014
