R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,4,2,0,0,5,1,2,0,0,0,0,0,0,0,0,1,0,02/14/2020,home,15204,393,UMES,9,True,13,4,9,win,1830315,406,2116030,2020
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,home,15204,393,UMES,9,True,3,2,1,win,1830388,406,2116030,2020
1,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,02/15/2020,home,15204,393,UMES,9,True,5,1,4,win,1848010,406,2116030,2020
0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/18/2020,away,15204,228,Florida A&M,9,True,7,5,2,win,1830945,406,2116030,2020
1,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,02/19/2020,away,15204,228,Florida A&M,9,True,7,2,5,win,1831044,406,2116030,2020
1,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,563,Radford,9,True,9,2,7,win,1831117,406,2116030,2020
1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,02/22/2020,home,15204,563,Radford,9,True,6,1,5,win,1831398,406,2116030,2020
1,4,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,02/23/2020,home,15204,563,Radford,9,True,7,6,1,win,1831768,406,2116030,2020
0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,695,UT Martin,9,True,7,2,5,win,1832284,406,2116030,2020
1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,695,UT Martin,9,True,8,4,4,win,1832564,406,2116030,2020
1,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,695,UT Martin,9,True,11,4,7,win,1832960,406,2116030,2020
2,5,2,0,0,5,1,1,0,0,0,0,2,1,0,0,0,0,03/03/2020,away,15204,234,Florida St.,11,True,8,9,-1,loss,1833332,406,2116030,2020
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,768,West Virginia,9,True,0,6,-6,loss,1833687,406,2116030,2020
0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,03/07/2020,home,15204,768,West Virginia,9,True,3,1,2,win,1833991,406,2116030,2020
1,5,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,03/08/2020,home,15204,768,West Virginia,11,True,1,2,-1,loss,1834398,406,2116030,2020
0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,254,Georgia St.,9,True,9,5,4,win,1835016,406,2116030,2020
