date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,402,McNeese,9,True,4,6,-2,loss,4 - 6,5212500,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
02/19/2022,away,15860,402,McNeese,9,True,7,3,4,win,7 - 3,5209701,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
02/20/2022,away,15860,402,McNeese,9,True,1,4,-3,loss,1 - 4,5210887,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
02/25/2022,away,15860,651,South Fla.,9,True,2,3,-1,loss,2 - 3,5216330,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
02/26/2022,away,15860,651,South Fla.,9,True,3,9,-6,loss,3 - 9,5217442,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
02/27/2022,away,15860,651,South Fla.,9,True,2,17,-15,loss,2 - 17,5218039,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/02/2022,home,15860,590,Sacred Heart,9,True,6,9,-3,loss,6 - 9,5220935,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/04/2022,away,15860,769,Western Caro.,9,True,5,4,1,win,5 - 4,5237037,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/05/2022,away,15860,769,Western Caro.,10,True,8,9,-1,loss,8 - 9,5224970,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/06/2022,away,15860,769,Western Caro.,9,True,3,2,1,win,3 - 2,5226289,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/08/2022,home,15860,361,LIU,9,True,6,10,-4,loss,6 - 10,5228885,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/11/2022,away,15860,523,Old Dominion,9,True,3,9,-6,loss,3 - 9,5231315,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/11/2022,away,15860,523,Old Dominion,9,True,3,8,-5,loss,3 - 8,5231494,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/13/2022,away,15860,523,Old Dominion,9,True,6,18,-12,loss,6 - 18,5233333,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/16/2022,home,15860,310,Iona,9,True,9,1,8,win,9 - 1,5236494,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/18/2022,home,15860,368,UMass Lowell,9,True,6,4,2,win,6 - 4,5238063,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/19/2022,home,15860,368,UMass Lowell,10,True,7,6,1,win,7 - 6,5239578,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/20/2022,home,15860,368,UMass Lowell,10,True,10,9,1,win,10 - 9,5240764,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/22/2022,away,15860,361,LIU,9,True,2,3,-1,loss,2 - 3,5242803,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/25/2022,away,15860,380,Maine,9,True,9,10,-1,loss,9 - 10,5245349,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/26/2022,away,15860,380,Maine,9,True,6,2,4,win,6 - 2,5246324,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/27/2022,away,15860,380,Maine,9,True,8,2,6,win,8 - 2,5247595,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
03/30/2022,home,15860,310,Iona,9,True,10,0,10,win,10 - 0,5250260,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/01/2022,away,15860,272,Hartford,9,True,3,10,-7,loss,3 - 10,5251582,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/02/2022,away,15860,272,Hartford,9,True,9,5,4,win,9 - 5,5252204,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/02/2022,away,15860,272,Hartford,9,True,7,5,2,win,7 - 5,5252997,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/05/2022,away,15860,381,Manhattan,9,True,2,9,-7,loss,2 - 9,5256212,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/08/2022,home,15860,14,UAlbany,9,True,12,3,9,win,12 - 3,5260394,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/09/2022,home,15860,14,UAlbany,9,True,3,5,-2,loss,3 - 5,5259217,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/10/2022,home,15860,14,UAlbany,9,True,10,5,5,win,10 - 5,5260619,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/15/2022,home,15860,62,Binghamton,9,True,5,3,2,win,5 - 3,5265243,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/16/2022,home,15860,62,Binghamton,9,True,4,8,-4,loss,4 - 8,5266675,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/17/2022,home,15860,62,Binghamton,9,True,4,6,-2,loss,4 - 6,5268076,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/20/2022,home,15860,381,Manhattan,9,True,13,17,-4,loss,13 - 17,5269929,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/22/2022,away,15860,391,UMBC,9,True,6,5,1,win,6 - 5,5271661,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/23/2022,away,15860,391,UMBC,9,True,3,10,-7,loss,3 - 10,5272543,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/24/2022,away,15860,391,UMBC,9,True,6,5,1,win,6 - 5,5275317,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/27/2022,away,15860,220,Fairfield,9,True,2,9,-7,loss,2 - 9,5276890,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/29/2022,away,15860,471,NJIT,9,True,2,10,-8,loss,2 - 10,5280596,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
04/30/2022,away,15860,471,NJIT,9,True,13,7,6,win,13 - 7,5279817,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
05/01/2022,away,15860,471,NJIT,9,True,6,3,3,win,6 - 3,5280737,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137403,2022
