date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,away,15860,718,Tulane,9,True,2,10,-8,loss,2 - 10,5208126,368,0,4,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2673807,2022
02/19/2022,away,15860,718,Tulane,9,True,0,11,-11,loss,0 - 11,5209418,368,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2673807,2022
02/20/2022,away,15860,718,Tulane,9,True,5,6,-1,loss,5 - 6,5211317,368,1,5,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2673807,2022
02/25/2022,away,15860,488,N.C. A&T,9,True,4,14,-10,loss,4 - 14,5215395,368,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2673807,2022
02/26/2022,away,15860,488,N.C. A&T,9,True,10,4,6,win,10 - 4,5228930,368,1,3,2,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,2673807,2022
02/26/2022,away,15860,488,N.C. A&T,9,True,0,6,-6,loss,0 - 6,5228984,368,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2673807,2022
03/04/2022,away,15860,749,Wake Forest,9,True,3,13,-10,loss,3 - 13,5223127,368,0,4,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2673807,2022
03/05/2022,home,15860,129,Central Mich.,9,True,7,4,3,win,7 - 4,5224309,368,2,3,2,0,0,5,1,2,0,0,1,0,1,0,0,0,0,0,0,2673807,2022
03/06/2022,home,15860,129,Central Mich.,9,True,15,7,8,win,15 - 7,5226284,368,0,4,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2673807,2022
03/08/2022,away,15860,193,Duke,9,True,4,9,-5,loss,4 - 9,5228602,368,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2673807,2022
03/09/2022,away,15860,193,Duke,9,True,4,5,-1,loss,4 - 5,5229443,368,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2673807,2022
03/12/2022,away,15860,1014,Col. of Charleston,9,True,8,11,-3,loss,8 - 11,5232062,368,1,4,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,2673807,2022
03/12/2022,away,15860,1014,Col. of Charleston,9,True,15,5,10,win,15 - 5,5232597,368,2,5,3,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,2673807,2022
03/13/2022,away,15860,1014,Col. of Charleston,9,True,1,9,-8,loss,1 - 9,5233201,368,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2673807,2022
03/18/2022,away,15860,683,Stony Brook,9,True,4,6,-2,loss,4 - 6,5238063,368,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673807,2022
03/19/2022,away,15860,683,Stony Brook,10,True,6,7,-1,loss,6 - 7,5239578,368,1,5,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2673807,2022
