date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,away,15204,28,Arizona St.,9,True,1,4,-3,loss,1 - 4,4926584,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
02/15/2020,away,15204,28,Arizona St.,9,True,2,1,1,win,2 - 1,4928284,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
02/16/2020,away,15204,28,Arizona St.,9,True,4,6,-2,loss,4 - 6,4930101,739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
02/22/2020,home,15204,380,Maine,9,True,7,2,5,win,7 - 2,4956993,739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
02/22/2020,away,15204,115,Campbell,9,True,6,2,4,win,6 - 2,4939743,739,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2300282,2020
02/23/2020,home,15204,559,Purdue,9,True,1,7,-6,loss,1 - 7,4946335,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
02/28/2020,home,15204,500,Northeastern,9,True,4,7,-3,loss,4 - 7,4946336,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
02/29/2020,home,15204,204,Eastern Mich.,9,True,4,1,3,win,4 - 1,4946337,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
03/01/2020,home,15204,609,Saint Louis,9,True,16,1,15,win,16 - 1,4946356,739,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2300282,2020
03/03/2020,home,15204,774,Western Mich.,9,True,3,8,-5,loss,3 - 8,4948379,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300282,2020
03/06/2020,home,15204,83,Bucknell,9,True,8,2,6,win,8 - 2,4950725,739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2300282,2020
03/07/2020,home,15204,83,Bucknell,9,True,4,1,3,win,4 - 1,4954076,739,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2300282,2020
03/08/2020,home,15204,83,Bucknell,10,True,6,4,2,win,6 - 4,4954132,739,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2300282,2020
03/10/2020,home,15204,471,NJIT,9,True,5,1,4,win,5 - 1,4956822,739,0,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2300282,2020
