date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/18/2017,home,12560,316,Jacksonville,9,True,1,7,-6,loss,1 - 7,206087,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/18/2017,home,12560,444,Morehead St.,9,True,10,5,5,win,10 - 5,206088,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/19/2017,home,12560,444,Morehead St.,9,True,1,3,-2,loss,1 - 3,206519,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/22/2017,away,12560,474,New Orleans,9,True,2,16,-14,loss,2 - 16,206788,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/24/2017,home,12560,699,Texas Southern,9,True,15,0,15,win,15 - 0,207088,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/25/2017,home,12560,699,Texas Southern,9,True,12,4,8,win,12 - 4,207303,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/26/2017,home,12560,699,Texas Southern,9,True,11,1,10,win,11 - 1,207786,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
02/28/2017,home,12560,498,ULM,9,True,2,10,-8,loss,2 - 10,208068,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/03/2017,away,12560,432,Mississippi Val.,9,True,5,3,2,win,5 - 3,208328,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/04/2017,away,12560,432,Mississippi Val.,9,True,3,2,1,win,3 - 2,208573,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/05/2017,away,12560,432,Mississippi Val.,9,True,6,0,6,win,6 - 0,209088,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/10/2017,home,12560,7,Alabama St.,9,True,0,5,-5,loss,0 - 5,210207,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/11/2017,home,12560,7,Alabama St.,9,True,7,15,-8,loss,7 - 15,210532,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/12/2017,home,12560,7,Alabama St.,9,True,4,1,3,win,4 - 1,210952,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/14/2017,away,12560,665,Southern U.,9,True,8,13,-5,loss,8 - 13,211325,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/15/2017,away,12560,498,ULM,9,True,2,0,2,win,2 - 0,211495,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/17/2017,home,12560,17,Alcorn,9,True,4,5,-1,loss,4 - 5,211899,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/18/2017,home,12560,17,Alcorn,9,True,16,4,12,win,16 - 4,212142,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/19/2017,home,12560,17,Alcorn,9,True,11,6,5,win,11 - 6,212638,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/21/2017,home,12560,350,LeMoyne-Owen,9,True,14,1,13,win,14 - 1,213154,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/21/2017,home,12560,350,LeMoyne-Owen,9,True,17,2,15,win,17 - 2,213157,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/24/2017,away,12560,28755,FGCU,9,True,4,7,-3,loss,4 - 7,213483,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/25/2017,away,12560,28755,FGCU,9,True,4,6,-2,loss,4 - 6,213827,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/26/2017,away,12560,28755,FGCU,9,True,1,5,-4,loss,1 - 5,214463,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/28/2017,home,12560,665,Southern U.,10,True,5,4,1,win,5 - 4,214861,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
03/31/2017,away,12560,6,Alabama A&M,9,True,6,3,3,win,6 - 3,215317,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/01/2017,away,12560,6,Alabama A&M,9,True,14,2,12,win,14 - 2,215529,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/02/2017,away,12560,6,Alabama A&M,9,True,9,3,6,win,9 - 3,216102,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/07/2017,home,12560,432,Mississippi Val.,9,True,9,2,7,win,9 - 2,217195,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/08/2017,home,12560,432,Mississippi Val.,10,True,9,8,1,win,9 - 8,217407,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/09/2017,home,12560,432,Mississippi Val.,9,True,13,6,7,win,13 - 6,218149,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/14/2017,away,12560,7,Alabama St.,9,True,4,2,2,win,4 - 2,219344,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/15/2017,away,12560,7,Alabama St.,9,True,16,1,15,win,16 - 1,219846,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/16/2017,away,12560,7,Alabama St.,9,True,8,3,5,win,8 - 3,220404,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/21/2017,away,12560,17,Alcorn,9,True,13,2,11,win,13 - 2,221241,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/22/2017,away,12560,17,Alcorn,9,True,6,9,-3,loss,6 - 9,221503,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
04/23/2017,away,12560,17,Alcorn,9,True,9,4,5,win,9 - 4,222135,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769375,2017
