date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/14/2020,away,15204,1157,Kennesaw St.,9,True,1,10,-9,loss,1 - 10,4926899,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/15/2020,away,15204,254,Georgia St.,9,True,5,7,-2,loss,5 - 7,4928601,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/16/2020,away,15204,255,Georgia Tech,9,True,11,1,10,win,11 - 1,4930093,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/21/2020,away,15204,107,California,9,True,10,6,4,win,10 - 6,4934421,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/22/2020,away,15204,107,California,9,True,3,1,2,win,3 - 1,4936414,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/23/2020,away,15204,107,California,9,True,7,11,-4,loss,7 - 11,4938120,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/28/2020,away,15204,458,Charlotte,9,True,1,5,-4,loss,1 - 5,4941951,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
02/29/2020,away,15204,458,Charlotte,9,True,5,6,-1,loss,5 - 6,4944047,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
03/01/2020,away,15204,458,Charlotte,9,True,8,10,-2,loss,8 - 10,4945482,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
03/06/2020,away,15204,465,UNLV,9,True,1,6,-5,loss,1 - 6,4951337,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
03/07/2020,away,15204,465,UNLV,9,True,2,12,-10,loss,2 - 12,4953205,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
03/08/2020,away,15204,465,UNLV,9,True,2,16,-14,loss,2 - 16,4954784,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
03/10/2020,home,15204,617,Saint Peter's,9,True,21,1,20,win,21 - 1,4956991,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
03/11/2020,home,15204,310,Iona,9,True,9,3,6,win,9 - 3,4958078,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328872,2020
