date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
03/04/2016,home,12360,575,Richmond,9,True,2,9,-7,loss,2 - 9,295190,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/05/2016,home,12360,617,Saint Peter's,9,True,7,1,6,win,7 - 1,295638,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/05/2016,away,12360,749,Wake Forest,9,True,6,3,3,win,6 - 3,295258,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/06/2016,home,12360,711,Towson,9,True,5,6,-1,loss,5 - 6,296024,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/11/2016,away,12360,235,Florida,9,True,5,16,-11,loss,5 - 16,296913,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/12/2016,away,12360,235,Florida,9,True,1,3,-2,loss,1 - 3,297434,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/12/2016,away,12360,235,Florida,9,True,2,9,-7,loss,2 - 9,297626,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/15/2016,home,12360,400,Massachusetts,9,True,5,1,4,win,5 - 1,298287,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/16/2016,home,12360,400,Massachusetts,9,True,9,5,4,win,9 - 5,298483,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/17/2016,home,12360,725,Army West Point,9,True,12,13,-1,loss,12 - 13,298583,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/18/2016,home,12360,725,Army West Point,9,True,4,6,-2,loss,4 - 6,298883,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/18/2016,home,12360,725,Army West Point,9,True,5,3,2,win,5 - 3,298900,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/26/2016,away,12360,220,Fairfield,9,True,7,1,6,win,7 - 1,301296,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/26/2016,away,12360,220,Fairfield,9,True,6,8,-2,loss,6 - 8,301453,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/27/2016,home,12360,14,UAlbany,9,True,0,3,-3,loss,0 - 3,301655,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/27/2016,home,12360,14,UAlbany,9,True,3,2,1,win,3 - 2,301661,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
03/30/2016,away,12360,285,Holy Cross,9,True,4,11,-7,loss,4 - 11,302058,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/02/2016,away,12360,167,Cornell,9,True,1,5,-4,loss,1 - 5,302776,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/02/2016,away,12360,167,Cornell,9,True,4,6,-2,loss,4 - 6,302947,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/03/2016,away,12360,554,Princeton,9,True,1,4,-3,loss,1 - 4,303321,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/03/2016,away,12360,554,Princeton,9,True,5,14,-9,loss,5 - 14,303370,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/06/2016,home,12360,500,Northeastern,9,True,2,3,-1,loss,2 - 3,303831,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/09/2016,home,12360,158,Columbia,9,True,11,3,8,win,11 - 3,304399,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/09/2016,home,12360,158,Columbia,11,True,3,4,-1,loss,3 - 4,304537,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/10/2016,home,12360,540,Penn,9,True,3,2,1,win,3 - 2,304925,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/10/2016,home,12360,540,Penn,11,True,5,6,-1,loss,5 - 6,304995,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/12/2016,home,12360,67,Boston College,9,True,9,11,-2,loss,9 - 11,305353,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/16/2016,away,12360,813,Yale,9,True,2,3,-1,loss,2 - 3,306425,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/16/2016,away,12360,813,Yale,9,True,6,3,3,win,6 - 3,306668,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/17/2016,away,12360,813,Yale,9,True,9,1,8,win,9 - 1,307190,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/17/2016,away,12360,813,Yale,9,True,5,2,3,win,5 - 2,307271,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/20/2016,away,12360,400,Massachusetts,9,True,2,6,-4,loss,2 - 6,307968,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/23/2016,home,12360,80,Brown,9,True,2,1,1,win,2 - 1,308467,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/23/2016,home,12360,80,Brown,9,True,4,3,1,win,4 - 3,308722,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/24/2016,home,12360,80,Brown,9,True,0,6,-6,loss,0 - 6,309273,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/24/2016,home,12360,80,Brown,9,True,6,0,6,win,6 - 0,309353,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/27/2016,away,12360,368,UMass Lowell,9,True,9,4,5,win,9 - 4,309770,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/30/2016,home,12360,172,Dartmouth,9,True,1,3,-2,loss,1 - 3,310442,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
04/30/2016,home,12360,172,Dartmouth,9,True,1,2,-1,loss,1 - 2,310604,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
05/03/2016,away,12360,172,Dartmouth,9,True,3,1,2,win,3 - 1,311360,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
05/03/2016,away,12360,172,Dartmouth,9,True,1,3,-2,loss,1 - 3,311371,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762720,2016
