R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,30190,Penn College,9,True,5,2,3,win,1831536,681,2352558,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,30190,Penn College,9,True,9,4,5,win,1849695,681,2352558,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,511,Norwich,9,True,10,4,6,win,1833106,681,2352558,2020
1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,03/01/2020,home,15204,511,Norwich,9,True,12,2,10,win,1847824,681,2352558,2020
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,763,Wesley,9,True,12,2,10,win,1833393,681,2352558,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,away,15204,679,Stevens,9,True,1,8,-7,loss,1833595,681,2352558,2020
1,5,2,0,1,7,1,6,0,0,0,0,2,0,0,0,0,0,03/07/2020,home,15204,123,Castleton,9,True,18,11,7,win,1971339,681,2352558,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,479,NYU,9,True,1,12,-11,loss,1970870,681,2352558,2020
1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,03/08/2020,home,15204,479,NYU,9,True,10,12,-2,loss,1970871,681,2352558,2020
3,5,3,0,0,6,1,4,0,0,0,0,0,1,0,0,0,0,03/09/2020,home,15204,9684,Saint Elizabeth,9,True,13,4,9,win,1834812,681,2352558,2020
0,4,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,03/10/2020,home,15204,8968,Eastern,9,True,13,2,11,win,1834938,681,2352558,2020
