R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,1112,Guilford,9,True,2,7,-5,loss,1830120,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,752,Wash. & Lee,9,True,2,4,-2,loss,1830467,44,2307276,2020
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,02/15/2020,home,15204,752,Wash. & Lee,9,True,0,8,-8,loss,1848367,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,752,Wash. & Lee,9,True,2,8,-6,loss,1830898,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2020,home,15204,374,Lynchburg,9,True,1,2,-1,loss,1831050,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,1130,Huntingdon,9,True,0,5,-5,loss,1831608,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,1130,Huntingdon,9,True,4,5,-1,loss,1847679,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,1130,Huntingdon,9,True,1,6,-5,loss,1831866,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2020,away,15204,203,East. Mennonite,9,True,5,6,-1,loss,1832216,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,412,Methodist,9,True,3,9,-6,loss,1969677,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,412,Methodist,9,True,1,4,-3,loss,1832330,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,412,Methodist,9,True,3,9,-6,loss,1833191,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,away,15204,374,Lynchburg,9,True,5,15,-10,loss,1833381,44,2307276,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,30111,Covenant,9,True,0,22,-22,loss,1833797,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,30111,Covenant,9,True,2,4,-2,loss,1834161,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,30111,Covenant,9,True,3,9,-6,loss,1849842,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,203,East. Mennonite,9,True,5,7,-2,loss,1835153,44,2307276,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2020,home,15204,1112,Guilford,9,True,5,0,5,win,1835301,44,2307276,2020
