R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,02/05/2016,home,12360,8746,Southwestern (TX),9,True,7,2,5,win,291647,1130,1542699,2016
1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,02/06/2016,home,12360,565,Randolph-Macon,9,True,3,9,-6,loss,291714,1130,1542699,2016
0,3,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,02/07/2016,home,12360,426,Millsaps,9,True,6,1,5,win,291888,1130,1542699,2016
2,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02/12/2016,neutral,12360,23008,Ozarks (AR),9,True,9,6,3,win,292076,1130,1542699,2016
3,3,2,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,02/13/2016,away,12360,426,Millsaps,9,True,11,2,9,win,292140,1130,1542699,2016
2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,02/14/2016,neutral,12360,23008,Ozarks (AR),9,True,5,1,4,win,292323,1130,1542699,2016
3,2,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,02/16/2016,home,12360,30197,Belhaven,9,True,25,0,25,win,292351,1130,1542699,2016
1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02/19/2016,neutral,12360,30111,Covenant,9,True,12,6,6,win,292625,1130,1542699,2016
2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,02/20/2016,away,12360,573,Rhodes,9,True,3,4,-1,loss,292768,1130,1542699,2016
2,4,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,02/20/2016,neutral,12360,759,Webster,9,True,9,6,3,win,293010,1130,1542699,2016
0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,02/26/2016,home,12360,217,Emory,9,True,1,4,-3,loss,293584,1130,1542699,2016
0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/27/2016,home,12360,217,Emory,9,True,0,6,-6,loss,293825,1130,1542699,2016
2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,02/28/2016,away,12360,217,Emory,9,True,6,8,-2,loss,294346,1130,1542699,2016
4,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,03/04/2016,home,12360,263,Greensboro,9,True,12,0,12,win,295043,1130,1542699,2016
