date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2021,home,15580,473,New Mexico,9,True,4,3,1,win,4 - 3,5004319,260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
02/20/2021,home,15580,327,Kansas St.,9,True,17,5,12,win,17 - 5,5004137,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
02/21/2021,home,15580,528,Oregon St.,9,True,4,20,-16,loss,4 - 20,5004779,260,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
02/22/2021,home,15580,327,Kansas St.,9,True,1,6,-5,loss,1 - 6,5005639,260,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2125898,2021
02/25/2021,away,15580,1045,DBU,9,True,10,7,3,win,10 - 7,5008891,260,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2125898,2021
02/26/2021,away,15580,1045,DBU,9,True,2,13,-11,loss,2 - 13,5008884,260,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2125898,2021
02/27/2021,away,15580,1045,DBU,9,True,19,7,12,win,19 - 7,5010183,260,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2125898,2021
02/28/2021,away,15580,1045,DBU,9,True,7,8,-1,loss,7 - 8,5031699,260,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2125898,2021
03/05/2021,home,15580,551,Portland,9,True,0,2,-2,loss,0 - 2,5015190,260,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2125898,2021
03/06/2021,home,15580,551,Portland,9,True,7,0,7,win,7 - 0,5017152,260,1,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2125898,2021
03/07/2021,home,15580,551,Portland,9,True,8,1,7,win,8 - 1,5018462,260,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2125898,2021
03/09/2021,away,15580,700,Texas Tech,9,True,4,5,-1,loss,4 - 5,5020043,260,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
03/10/2021,away,15580,700,Texas Tech,9,True,4,5,-1,loss,4 - 5,5020955,260,1,3,2,1,0,3,0,2,1,0,0,0,0,1,0,0,1,0,2125898,2021
03/12/2021,away,15580,698,TCU,9,True,13,8,5,win,13 - 8,5022804,260,2,4,2,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,2125898,2021
03/13/2021,away,15580,698,TCU,9,True,1,7,-6,loss,1 - 7,5024158,260,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2125898,2021
03/14/2021,away,15580,698,TCU,11,True,10,7,3,win,10 - 7,5025890,260,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2125898,2021
03/19/2021,away,15580,631,Santa Clara,9,True,2,0,2,win,2 - 0,5029844,260,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2125898,2021
03/20/2021,away,15580,631,Santa Clara,13,True,10,4,6,win,10 - 4,5031843,260,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
03/21/2021,away,15580,631,Santa Clara,9,True,5,2,3,win,5 - 2,5033424,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
03/23/2021,home,15580,756,Washington,9,True,7,2,5,win,7 - 2,5035089,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
03/26/2021,away,15580,370,LMU (CA),9,True,1,7,-6,loss,1 - 7,5037759,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
03/27/2021,away,15580,370,LMU (CA),9,True,4,8,-4,loss,4 - 8,5039745,260,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2125898,2021
03/28/2021,away,15580,370,LMU (CA),9,True,14,2,12,win,14 - 2,5040643,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/01/2021,home,15580,534,Pacific,9,True,9,0,9,win,9 - 0,5044194,260,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/02/2021,home,15580,534,Pacific,9,True,6,0,6,win,6 - 0,5045091,260,1,3,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2125898,2021
04/03/2021,home,15580,534,Pacific,9,True,2,1,1,win,2 - 1,5046558,260,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/05/2021,away,15580,528,Oregon St.,9,True,3,11,-8,loss,3 - 11,5048110,260,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/06/2021,away,15580,528,Oregon St.,9,True,5,2,3,win,5 - 2,5048974,260,1,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/09/2021,home,15580,610,Saint Mary's (CA),9,True,6,10,-4,loss,6 - 10,5051317,260,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2125898,2021
04/10/2021,home,15580,610,Saint Mary's (CA),9,True,21,3,18,win,21 - 3,5052974,260,3,4,4,1,0,8,1,6,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/11/2021,home,15580,610,Saint Mary's (CA),9,True,2,1,1,win,2 - 1,5053844,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/13/2021,away,15580,754,Washington St.,9,True,9,0,9,win,9 - 0,5064811,260,1,3,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2125898,2021
04/16/2021,away,15580,541,Pepperdine,9,True,10,0,10,win,10 - 0,5058415,260,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2125898,2021
04/17/2021,away,15580,541,Pepperdine,9,True,3,4,-1,loss,3 - 4,5059202,260,1,4,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2125898,2021
04/18/2021,away,15580,541,Pepperdine,9,True,11,6,5,win,11 - 6,5060891,260,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2125898,2021
04/20/2021,away,15580,756,Washington,9,True,3,0,3,win,3 - 0,5062360,260,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/22/2021,home,15580,77,BYU,9,True,12,1,11,win,12 - 1,5064540,260,1,2,1,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,2125898,2021
04/23/2021,home,15580,77,BYU,9,True,2,1,1,win,2 - 1,5064537,260,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
04/24/2021,home,15580,77,BYU,9,True,7,3,4,win,7 - 3,5067281,260,2,3,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2125898,2021
04/27/2021,home,15580,754,Washington St.,9,True,7,5,2,win,7 - 5,5068586,260,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2125898,2021
05/14/2021,away,15580,551,Portland,9,True,12,4,8,win,12 - 4,5078369,260,1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2125898,2021
05/15/2021,away,15580,551,Portland,9,True,6,3,3,win,6 - 3,5079551,260,0,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2125898,2021
05/16/2021,away,15580,551,Portland,10,True,5,3,2,win,5 - 3,5079655,260,1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
05/18/2021,away,15580,529,Oregon,9,True,3,10,-7,loss,3 - 10,5079639,260,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
05/21/2021,home,15580,629,San Francisco,9,True,3,2,1,win,3 - 2,5080783,260,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2125898,2021
05/22/2021,home,15580,629,San Francisco,9,True,6,5,1,win,6 - 5,5081278,260,1,4,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,2125898,2021
05/23/2021,home,15580,629,San Francisco,9,True,1,11,-10,loss,1 - 11,5081380,260,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2125898,2021
05/27/2021,home,15580,627,San Diego,9,True,10,0,10,win,10 - 0,5082033,260,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2125898,2021
05/28/2021,home,15580,627,San Diego,9,True,0,9,-9,loss,0 - 9,5082223,260,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125898,2021
05/29/2021,home,15580,627,San Diego,9,True,2,10,-8,loss,2 - 10,5082319,260,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2125898,2021
06/04/2021,home,15580,365,LSU,9,True,3,0,3,win,3 - 0,5082805,260,1,3,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2125898,2021
06/05/2021,home,15580,529,Oregon,9,True,3,7,-4,loss,3 - 7,5082859,260,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2125898,2021
06/06/2021,home,15580,365,LSU,9,True,4,9,-5,loss,4 - 9,5082925,260,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2125898,2021
