date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,368,UMass Lowell,9,True,10,2,8,win,10 - 2,5208126,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
02/19/2022,home,15860,368,UMass Lowell,9,True,11,0,11,win,11 - 0,5209418,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
02/20/2022,home,15860,368,UMass Lowell,9,True,6,5,1,win,6 - 5,5211317,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
02/23/2022,away,15860,483,Nicholls,9,True,7,5,2,win,7 - 5,5213828,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
02/25/2022,away,15860,366,Louisiana Tech,9,True,1,6,-5,loss,1 - 6,5215620,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
02/27/2022,away,15860,366,Louisiana Tech,9,True,4,1,3,win,4 - 1,5218268,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
02/27/2022,away,15860,366,Louisiana Tech,9,True,13,5,8,win,13 - 5,5218603,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
03/01/2022,away,15860,655,Southeastern La.,9,True,23,1,22,win,23 - 1,5220491,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
03/02/2022,home,15860,699,Texas Southern,9,True,10,2,8,win,10 - 2,5221532,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
03/04/2022,home,15860,430,Mississippi St.,9,True,2,19,-17,loss,2 - 19,5223923,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
03/05/2022,home,15860,430,Mississippi St.,10,True,11,10,1,win,11 - 10,5225883,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
03/06/2022,home,15860,430,Mississippi St.,9,True,5,4,1,win,5 - 4,5226525,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
03/09/2022,away,15860,664,Southern Miss.,9,True,2,7,-5,loss,2 - 7,5229652,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680056,2022
