R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,5,1,1,0,2,0,1,0,0,0,0,2,0,1,0,0,0,02/14/2020,home,15204,216,Emory & Henry,9,True,16,2,14,win,1830193,30111,2125964,2020
2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,216,Emory & Henry,9,True,7,4,3,win,1830464,30111,2125964,2020
1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,02/15/2020,home,15204,216,Emory & Henry,9,True,4,13,-9,loss,1848364,30111,2125964,2020
1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,02/21/2020,home,15204,396,Maryville (TN),9,True,12,11,1,win,1831199,30111,2125964,2020
0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,396,Maryville (TN),9,True,6,5,1,win,1831532,30111,2125964,2020
1,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,02/22/2020,home,15204,396,Maryville (TN),9,True,14,4,10,win,1849691,30111,2125964,2020
1,4,1,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,02/25/2020,away,15204,28593,Birmingham-So.,9,True,6,7,-1,loss,1832142,30111,2125964,2020
1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,217,Emory,9,True,10,16,-6,loss,1832364,30111,2125964,2020
0,3,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,217,Emory,9,True,3,2,1,win,1832681,30111,2125964,2020
1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,02/29/2020,away,15204,217,Emory,9,True,8,20,-12,loss,1848771,30111,2125964,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,home,15204,652,Sewanee,9,True,16,3,13,win,1833385,30111,2125964,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,44,Averett,9,True,22,0,22,win,1833797,30111,2125964,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,44,Averett,9,True,4,2,2,win,1834161,30111,2125964,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,44,Averett,9,True,9,3,6,win,1849842,30111,2125964,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,30173,Iowa Wesleyan,9,True,26,2,24,win,1834899,30111,2125964,2020
