R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,30052,North Georgia,9,True,9,6,3,win,1647776,661,2115717,2019
1,2,1,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,02/16/2019,away,14781,30052,North Georgia,9,True,7,4,3,win,1706987,661,2115717,2019
0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,02/16/2019,away,14781,30052,North Georgia,9,True,3,6,-3,loss,1648010,661,2115717,2019
2,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,02/22/2019,home,14781,30119,Ohio Dominican,9,True,15,3,12,win,1648758,661,2115717,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2019,home,14781,499,Truman St.,9,True,20,1,19,win,1649515,661,2115717,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2019,home,14781,262,Grand Valley St.,9,True,6,2,4,win,1649142,661,2115717,2019
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/25/2019,home,14781,262,Grand Valley St.,9,True,5,0,5,win,1666216,661,2115717,2019
0,4,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,03/01/2019,away,14781,30002,Trevecca Nazarene,16,True,3,2,1,win,1649990,661,2115717,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,799,Wis.-Parkside,9,True,4,7,-3,loss,1650210,661,2115717,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,away,14781,30002,Trevecca Nazarene,9,True,3,4,-1,loss,1650386,661,2115717,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2019,away,14781,1096,Georgia College,9,True,2,13,-11,loss,1716302,661,2115717,2019
