R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,02/16/2024,home,16580,219,Evansville,9,True,12,10,2,win,4525634,527,2947035,2024,1
1,3,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,02/17/2024,home,16580,219,Evansville,9,True,3,14,-11,loss,4525984,527,2947035,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/18/2024,home,16580,219,Evansville,9,True,6,7,-1,loss,4526227,527,2947035,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,02/20/2024,home,16580,669,Missouri St.,9,True,6,10,-4,loss,4526365,527,2947035,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/23/2024,home,16580,660,SIUE,9,True,10,6,4,win,4526529,527,2947035,2024,1
0,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,02/24/2024,home,16580,660,SIUE,9,True,11,3,8,win,4526825,527,2947035,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,02/28/2024,home,16580,782,Wichita St.,9,True,1,3,-2,loss,4527683,527,2947035,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,03/03/2024,away,16580,51,Baylor,9,True,7,11,-4,loss,4528659,527,2947035,2024,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2024,home,16580,129,Central Mich.,9,True,15,5,10,win,4528992,527,2947035,2024,1
1,4,2,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,03/06/2024,home,16580,129,Central Mich.,9,True,10,7,3,win,4529123,527,2947035,2024,1
2,4,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,03/09/2024,home,16580,368,UMass Lowell,9,True,7,10,-3,loss,4529556,527,2947035,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,home,16580,368,UMass Lowell,9,True,3,16,-13,loss,4529974,527,2947035,2024,1
2,3,2,0,0,5,1,2,1,0,0,0,1,0,0,0,0,0,0,03/19/2024,away,16580,32,Little Rock,9,True,7,6,1,win,4531885,527,2947035,2024,1
0,4,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,03/22/2024,home,16580,493,North Dakota St.,9,True,7,3,4,win,4532293,527,2947035,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/23/2024,home,16580,493,North Dakota St.,9,True,5,8,-3,loss,4532573,527,2947035,2024,1
0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,03/24/2024,home,16580,493,North Dakota St.,9,True,6,8,-2,loss,4533016,527,2947035,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/26/2024,away,16580,522,Oklahoma,9,True,0,10,-10,loss,4533520,527,2947035,2024,1
1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,03/28/2024,away,16580,464,Omaha,9,True,1,0,1,win,4533668,527,2947035,2024,1
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/29/2024,away,16580,464,Omaha,9,True,5,6,-1,loss,4533880,527,2947035,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2024,away,16580,464,Omaha,9,True,0,3,-3,loss,4534213,527,2947035,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,04/02/2024,away,16580,521,Oklahoma St.,9,True,0,9,-9,loss,4534691,527,2947035,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2024,away,16580,502,Northern Colo.,9,True,15,8,7,win,5281544,527,2947035,2024,1
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/07/2024,away,16580,502,Northern Colo.,9,True,5,5,0,tie,5281589,527,2947035,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2024,home,16580,620,St. Thomas (MN),9,True,2,3,-1,loss,4536663,527,2947035,2024,1
1,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,04/13/2024,home,16580,620,St. Thomas (MN),9,True,5,7,-2,loss,4536947,527,2947035,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,04/14/2024,home,16580,620,St. Thomas (MN),9,True,2,8,-6,loss,4537412,527,2947035,2024,1
2,3,2,0,1,4,0,1,1,0,0,0,0,1,0,0,0,0,1,04/17/2024,away,16580,782,Wichita St.,9,True,8,3,5,win,4538039,527,2947035,2024,1
1,5,3,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,04/20/2024,away,16580,493,North Dakota St.,9,True,10,3,7,win,4538384,527,2947035,2024,1
1,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,04/20/2024,away,16580,493,North Dakota St.,9,True,6,7,-1,loss,4538798,527,2947035,2024,1
2,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,04/21/2024,away,16580,493,North Dakota St.,9,True,4,5,-1,loss,4539081,527,2947035,2024,1
0,4,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,04/23/2024,home,16580,521,Oklahoma St.,9,True,4,12,-8,loss,4539188,527,2947035,2024,1
1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,04/27/2024,away,16580,649,South Dakota St.,9,True,16,4,12,win,4539615,527,2947035,2024,1
0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,04/27/2024,away,16580,649,South Dakota St.,9,True,13,5,8,win,4539912,527,2947035,2024,1
0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,04/30/2024,home,16580,522,Oklahoma,9,True,3,1,2,win,4540614,527,2947035,2024,1
1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,05/03/2024,home,16580,464,Omaha,9,True,8,3,5,win,5289191,527,2947035,2024,1
2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,05/03/2024,home,16580,464,Omaha,9,True,12,1,11,win,5289192,527,2947035,2024,1
0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,05/04/2024,home,16580,464,Omaha,14,True,2,4,-2,loss,4541148,527,2947035,2024,1
1,2,1,0,0,4,1,1,1,0,0,0,1,0,1,0,0,0,0,05/07/2024,home,16580,32,Little Rock,9,True,5,3,2,win,4541590,527,2947035,2024,1
3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05/10/2024,home,16580,502,Northern Colo.,9,True,9,2,7,win,4541708,527,2947035,2024,1
0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2024,home,16580,502,Northern Colo.,9,True,6,3,3,win,4541850,527,2947035,2024,1
2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,05/12/2024,home,16580,502,Northern Colo.,9,True,8,2,6,win,4541986,527,2947035,2024,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,05/14/2024,away,16580,669,Missouri St.,9,True,4,8,-4,loss,4542156,527,2947035,2024,1
1,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,05/16/2024,away,16580,620,St. Thomas (MN),9,True,7,2,5,win,4542197,527,2947035,2024,1
1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,05/17/2024,away,16580,620,St. Thomas (MN),9,True,9,10,-1,loss,4542327,527,2947035,2024,1
2,4,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,05/18/2024,away,16580,620,St. Thomas (MN),9,True,5,7,-2,loss,4542464,527,2947035,2024,1
1,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,05/22/2024,neutral,16580,493,North Dakota St.,9,True,11,3,8,win,5336137,527,2947035,2024,1
2,4,3,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,05/23/2024,neutral,16580,502,Northern Colo.,9,True,14,0,14,win,5336138,527,2947035,2024,1
