date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,stats_player_seq,season
02/18/2022,home,15860,285,Holy Cross,9,True,2,1,1,win,2 - 1,5207929,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/19/2022,home,15860,285,Holy Cross,9,True,23,3,20,win,23 - 3,5208953,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/19/2022,home,15860,285,Holy Cross,9,True,11,3,8,win,11 - 3,5209915,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/20/2022,home,15860,285,Holy Cross,9,True,8,1,7,win,8 - 1,5210906,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/23/2022,away,15860,37,Auburn,9,True,1,13,-12,loss,1 - 13,5213819,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/25/2022,away,15860,316,Jacksonville,9,True,5,6,-1,loss,5 - 6,5215559,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/26/2022,away,15860,316,Jacksonville,9,True,5,3,2,win,5 - 3,5216936,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
02/27/2022,away,15860,316,Jacksonville,9,True,3,5,-2,loss,3 - 5,5218309,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/02/2022,away,15860,8,Alabama,9,True,1,8,-7,loss,1 - 8,5221049,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/04/2022,home,15860,1157,Kennesaw St.,9,True,7,2,5,win,7 - 2,5223487,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/05/2022,home,15860,1157,Kennesaw St.,9,True,4,9,-5,loss,4 - 9,5225258,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/06/2022,home,15860,1157,Kennesaw St.,9,True,9,6,3,win,9 - 6,5226498,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/09/2022,away,15860,315,Jacksonville St.,9,True,14,6,8,win,14 - 6,5229511,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/11/2022,home,15860,306,Indiana,9,True,2,1,1,win,2 - 1,5231215,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/13/2022,home,15860,306,Indiana,9,True,6,4,2,win,6 - 4,5233034,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/13/2022,home,15860,306,Indiana,9,True,7,4,3,win,7 - 4,5233559,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/18/2022,home,15860,671,Louisiana,9,True,7,1,6,win,7 - 1,5238479,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/19/2022,home,15860,671,Louisiana,9,True,4,3,1,win,4 - 3,5239858,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/20/2022,home,15860,671,Louisiana,9,True,8,3,5,win,8 - 3,5241041,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/22/2022,home,15860,7,Alabama St.,9,True,11,1,10,win,11 - 1,5243173,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/25/2022,away,15860,702,UT Arlington,9,True,5,8,-3,loss,5 - 8,5245625,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/26/2022,away,15860,702,UT Arlington,9,True,6,7,-1,loss,6 - 7,5246949,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/27/2022,away,15860,702,UT Arlington,9,True,7,3,4,win,7 - 3,5248126,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
03/29/2022,away,15860,7,Alabama St.,9,True,5,4,1,win,5 - 4,5249760,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/01/2022,home,15860,32,Little Rock,9,True,5,4,1,win,5 - 4,5251880,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/02/2022,home,15860,32,Little Rock,9,True,3,4,-1,loss,3 - 4,5253494,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/03/2022,home,15860,32,Little Rock,9,True,6,10,-4,loss,6 - 10,5254789,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/06/2022,away,15860,655,Southeastern La.,9,True,4,5,-1,loss,4 - 5,5257387,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/08/2022,away,15860,498,ULM,9,True,7,2,5,win,7 - 2,5259689,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/09/2022,away,15860,498,ULM,9,True,12,7,5,win,12 - 7,5259727,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/10/2022,away,15860,498,ULM,11,True,13,10,3,win,13 - 10,5261384,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/12/2022,home,15860,315,Jacksonville St.,9,True,12,5,7,win,12 - 5,5263282,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/14/2022,home,15860,646,South Alabama,9,True,3,11,-8,loss,3 - 11,5264648,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/15/2022,home,15860,646,South Alabama,9,True,10,8,2,win,10 - 8,5265483,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/15/2022,home,15860,646,South Alabama,10,True,6,11,-5,loss,6 - 11,5266087,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/22/2022,away,15860,30,Arkansas St.,9,True,3,4,-1,loss,3 - 4,5271430,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/23/2022,away,15860,30,Arkansas St.,10,True,3,4,-1,loss,3 - 4,5273577,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/23/2022,away,15860,30,Arkansas St.,9,True,6,1,5,win,6 - 1,5272795,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/26/2022,away,15860,255,Georgia Tech,9,True,12,8,4,win,12 - 8,5276429,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/29/2022,home,15860,254,Georgia St.,9,True,10,1,9,win,10 - 1,5278666,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
04/30/2022,home,15860,254,Georgia St.,9,True,4,3,1,win,4 - 3,5280218,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/01/2022,home,15860,254,Georgia St.,9,True,3,2,1,win,3 - 2,5281155,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/03/2022,away,15860,625,Samford,9,True,10,8,2,win,10 - 8,5282363,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/07/2022,away,15860,253,Ga. Southern,9,True,1,24,-23,loss,1 - 24,5284335,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/07/2022,away,15860,253,Ga. Southern,9,True,4,8,-4,loss,4 - 8,5284721,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/08/2022,away,15860,253,Ga. Southern,9,True,9,10,-1,loss,9 - 10,5285092,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/10/2022,home,15860,37,Auburn,9,True,4,11,-7,loss,4 - 11,5286055,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/13/2022,home,15860,149,Coastal Carolina,9,True,6,10,-4,loss,6 - 10,5287294,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/14/2022,home,15860,149,Coastal Carolina,9,True,3,7,-4,loss,3 - 7,5287751,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/15/2022,home,15860,149,Coastal Carolina,9,True,7,11,-4,loss,7 - 11,5288223,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/17/2022,home,15860,9,UAB,9,True,8,10,-2,loss,8 - 10,5288503,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/19/2022,away,15860,27,App State,9,True,14,5,9,win,14 - 5,5288906,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/20/2022,away,15860,27,App State,9,True,9,2,7,win,9 - 2,5289585,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/21/2022,away,15860,27,App State,9,True,3,6,-3,loss,3 - 6,5289612,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/27/2022,home,15860,149,Coastal Carolina,9,True,6,4,2,win,6 - 4,5290294,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
05/28/2022,home,15860,253,Ga. Southern,9,True,0,8,-8,loss,0 - 8,5290514,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473027,2022
