R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2019,away,14781,106,California (PA),8,True,8,9,-1,loss,1708690,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2019,away,14781,106,California (PA),9,True,2,5,-3,loss,1708746,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2019,away,14781,106,California (PA),9,True,3,7,-4,loss,1649106,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2019,away,14781,106,California (PA),9,True,11,8,3,win,1665874,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,383,Minnesota St.,9,True,1,10,-9,loss,1716023,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2019,neutral,14781,30063,Seton Hill,9,True,3,5,-2,loss,1650666,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2019,neutral,14781,27854,Minn.-Crookston,9,True,0,2,-2,loss,1650781,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2019,neutral,14781,28594,USciences,9,True,6,4,2,win,1650911,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2019,neutral,14781,30075,Mary,9,True,11,0,11,win,1651091,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2019,neutral,14781,262,Grand Valley St.,9,True,5,3,2,win,1651203,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2019,neutral,14781,1266,Northern St.,9,True,5,6,-1,loss,1717230,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2019,neutral,14781,757,Wayne St. (MI),9,True,4,2,2,win,1651350,30141,2003023,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2019,home,14781,934,Alderson Broaddus,9,True,9,13,-4,loss,1718959,30141,2003023,2019
