date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/13/2015,home,12080,463,Nebraska,9,True,0,2,-2,loss,0 - 2,404781,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/14/2015,home,12080,463,Nebraska,9,True,5,3,2,win,5 - 3,405014,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/15/2015,home,12080,463,Nebraska,9,True,3,0,3,win,3 - 0,405430,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/17/2015,away,12080,1104,Grand Canyon,9,True,0,7,-7,loss,0 - 7,405555,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/20/2015,home,12080,534,Pacific,9,True,6,2,4,win,6 - 2,405699,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/21/2015,home,12080,534,Pacific,9,True,10,4,6,win,10 - 4,405892,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/22/2015,home,12080,534,Pacific,9,True,3,1,2,win,3 - 1,406239,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/23/2015,home,12080,534,Pacific,9,True,11,1,10,win,11 - 1,406357,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/27/2015,away,12080,96,Fresno St.,9,True,5,10,-5,loss,5 - 10,406538,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
02/28/2015,away,12080,96,Fresno St.,9,True,1,2,-1,loss,1 - 2,406731,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/01/2015,away,12080,96,Fresno St.,9,True,0,4,-4,loss,0 - 4,407066,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/06/2015,home,12080,466,Nevada,9,True,4,5,-1,loss,4 - 5,407643,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/07/2015,home,12080,466,Nevada,9,True,1,0,1,win,1 - 0,407844,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/08/2015,home,12080,466,Nevada,9,True,5,8,-3,loss,5 - 8,408325,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/11/2015,away,12080,28,Arizona St.,9,True,4,5,-1,loss,4 - 5,409083,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/13/2015,away,12080,721,Air Force,9,True,1,12,-11,loss,1 - 12,409464,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/14/2015,away,12080,721,Air Force,9,True,4,3,1,win,4 - 3,409743,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/15/2015,away,12080,721,Air Force,9,True,10,11,-1,loss,10 - 11,410181,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/17/2015,home,12080,1104,Grand Canyon,9,True,7,1,6,win,7 - 1,410840,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/20/2015,home,12080,509,Northwestern,15,True,9,8,1,win,9 - 8,411373,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/21/2015,home,12080,509,Northwestern,9,True,12,13,-1,loss,12 - 13,411752,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/21/2015,home,12080,509,Northwestern,9,True,11,8,3,win,11 - 8,411924,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/22/2015,home,12080,509,Northwestern,9,True,7,2,5,win,7 - 2,412233,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/27/2015,home,12080,626,San Diego St.,9,True,5,7,-2,loss,5 - 7,413203,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/28/2015,home,12080,626,San Diego St.,9,True,6,7,-1,loss,6 - 7,413432,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/29/2015,home,12080,626,San Diego St.,9,True,3,7,-4,loss,3 - 7,413966,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
03/31/2015,away,12080,99,Long Beach St.,9,True,4,5,-1,loss,4 - 5,414537,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/02/2015,away,12080,466,Nevada,12,True,9,10,-1,loss,9 - 10,415003,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/03/2015,away,12080,466,Nevada,9,True,1,12,-11,loss,1 - 12,415276,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/04/2015,away,12080,466,Nevada,9,True,2,6,-4,loss,2 - 6,415674,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/07/2015,home,12080,28,Arizona St.,9,True,7,6,1,win,7 - 6,416509,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/10/2015,away,12080,518,Ohio St.,9,True,5,6,-1,loss,5 - 6,417041,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/11/2015,away,12080,518,Ohio St.,9,True,3,2,1,win,3 - 2,417288,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/12/2015,away,12080,518,Ohio St.,9,True,7,4,3,win,7 - 4,418061,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/14/2015,away,12080,370,LMU (CA),9,True,7,8,-1,loss,7 - 8,418607,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/17/2015,home,12080,473,New Mexico,9,True,0,9,-9,loss,0 - 9,419301,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/18/2015,home,12080,473,New Mexico,9,True,8,10,-2,loss,8 - 10,419586,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/19/2015,home,12080,473,New Mexico,10,True,3,2,1,win,3 - 2,420352,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/21/2015,away,12080,111,UC Riverside,11,True,6,8,-2,loss,6 - 8,420763,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/24/2015,home,12080,721,Air Force,9,True,7,2,5,win,7 - 2,421445,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/25/2015,home,12080,721,Air Force,10,True,8,7,1,win,8 - 7,421719,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/26/2015,home,12080,721,Air Force,9,True,6,5,1,win,6 - 5,422338,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
04/28/2015,home,12080,111,UC Riverside,9,True,5,4,1,win,5 - 4,422835,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/01/2015,away,12080,626,San Diego St.,9,True,1,4,-3,loss,1 - 4,423354,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/02/2015,away,12080,626,San Diego St.,9,True,3,2,1,win,3 - 2,423635,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/03/2015,away,12080,626,San Diego St.,9,True,4,3,1,win,4 - 3,424187,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/05/2015,home,12080,99,Long Beach St.,9,True,7,12,-5,loss,7 - 12,424421,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/08/2015,home,12080,96,Fresno St.,9,True,1,6,-5,loss,1 - 6,424673,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/09/2015,home,12080,96,Fresno St.,9,True,3,8,-5,loss,3 - 8,424907,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
05/10/2015,home,12080,96,Fresno St.,9,True,2,6,-4,loss,2 - 6,425155,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422967,2015
