R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,02/03/2023,home,16340,9680,Embry-Riddle (FL),9,True,6,10,-4,loss,2389721,734,2664048,2023,2
2,5,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,02/04/2023,home,16340,9680,Embry-Riddle (FL),9,True,10,3,7,win,2389790,734,2664048,2023,2
2,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/2023,home,16340,9680,Embry-Riddle (FL),9,True,3,1,2,win,2408200,734,2664048,2023,2
0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/10/2023,neutral,16340,230,Florida Tech,9,True,4,2,2,win,2389994,734,2664048,2023,2
3,6,3,0,0,3,0,2,0,0,0,0,2,0,0,0,1,0,0,02/11/2023,away,16340,9680,Embry-Riddle (FL),9,True,11,2,9,win,2390070,734,2664048,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/12/2023,neutral,16340,230,Florida Tech,9,True,1,14,-13,loss,2390186,734,2664048,2023,2
1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,02/15/2023,home,16340,13,Albany St. (GA),9,True,7,5,2,win,2390233,734,2664048,2023,2
2,3,2,1,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,02/18/2023,home,16340,429,Mississippi Col.,9,True,11,4,7,win,2390694,734,2664048,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,02/18/2023,home,16340,429,Mississippi Col.,9,True,7,3,4,win,2408005,734,2664048,2023,2
0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,02/19/2023,home,16340,429,Mississippi Col.,9,True,5,12,-7,loss,2420284,734,2664048,2023,2
1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2023,away,16340,608,Saint Leo,9,True,7,2,5,win,2391092,734,2664048,2023,2
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2023,away,16340,181,Delta St.,9,True,7,2,5,win,2391557,734,2664048,2023,2
0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,02/25/2023,away,16340,181,Delta St.,9,True,2,6,-4,loss,2391941,734,2664048,2023,2
0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,02/25/2023,away,16340,181,Delta St.,9,True,6,0,6,win,2407855,734,2664048,2023,2
2,5,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,02/28/2023,away,16340,1097,Ga. Southwestern,9,True,9,2,7,win,2392451,734,2664048,2023,2
0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,03/04/2023,away,16340,30151,Shorter,10,True,6,4,2,win,2422911,734,2664048,2023,2
1,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,03/05/2023,away,16340,30151,Shorter,10,True,3,4,-1,loss,2423078,734,2664048,2023,2
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2023,away,16340,30151,Shorter,9,True,8,0,8,win,2423201,734,2664048,2023,2
0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,03/07/2023,home,16340,1096,Georgia College,9,True,4,5,-1,loss,2393911,734,2664048,2023,2
1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/11/2023,home,16340,766,West Ga.,9,True,2,6,-4,loss,2394771,734,2664048,2023,2
1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,03/11/2023,home,16340,766,West Ga.,9,True,5,2,3,win,2408173,734,2664048,2023,2
0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2023,home,16340,766,West Ga.,9,True,13,17,-4,loss,2424118,734,2664048,2023,2
1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/14/2023,away,16340,689,Tampa,9,True,6,3,3,win,2395492,734,2664048,2023,2
3,3,2,0,0,2,0,0,2,0,0,0,1,0,0,0,2,1,0,03/18/2023,away,16340,1015,Christian Brothers,9,True,8,5,3,win,2396419,734,2664048,2023,2
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/18/2023,away,16340,1015,Christian Brothers,9,True,10,5,5,win,2409671,734,2664048,2023,2
2,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,03/19/2023,away,16340,1015,Christian Brothers,9,True,10,4,6,win,2395931,734,2664048,2023,2
1,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,04/01/2023,home,16340,30013,Lee,9,True,5,13,-8,loss,2427042,734,2664048,2023,2
1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,04/02/2023,home,16340,30013,Lee,9,True,17,3,14,win,2427150,734,2664048,2023,2
1,4,2,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,04/02/2023,home,16340,30013,Lee,9,True,5,1,4,win,2427218,734,2664048,2023,2
1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,04/04/2023,home,16340,689,Tampa,11,True,15,14,1,win,2400018,734,2664048,2023,2
1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,04/07/2023,home,16340,358,West Ala.,10,True,4,2,2,win,2427951,734,2664048,2023,2
2,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,358,West Ala.,9,True,6,4,2,win,2428012,734,2664048,2023,2
0,5,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,04/08/2023,home,16340,358,West Ala.,9,True,1,3,-2,loss,2428062,734,2664048,2023,2
0,4,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,04/11/2023,home,16340,1097,Ga. Southwestern,9,True,11,3,8,win,2401467,734,2664048,2023,2
2,4,2,0,0,5,1,1,0,0,0,0,1,0,0,0,1,0,0,04/14/2023,away,16340,10,Alabama Huntsville,9,True,5,15,-10,loss,2401935,734,2664048,2023,2
