R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2019,neutral,14781,261,Grambling,9,True,4,7,-3,loss,1647796,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2019,neutral,14781,228,Florida A&M,9,True,11,2,9,win,1648138,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2019,neutral,14781,553,Prairie View,9,True,11,1,10,win,1648299,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2019,away,14781,367,Louisville,9,True,1,5,-4,loss,1707952,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2019,home,14781,393,UMES,9,True,16,1,15,win,1708729,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2019,home,14781,393,UMES,9,True,5,1,4,win,1648786,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2019,neutral,14781,393,UMES,9,True,6,4,2,win,1649109,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2019,neutral,14781,393,UMES,9,True,27,8,19,win,1649445,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2019,away,14781,334,Kentucky,9,True,3,7,-4,loss,1649548,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2019,home,14781,67,Boston College,9,True,4,6,-2,loss,1649955,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,home,14781,67,Boston College,9,True,2,13,-11,loss,1715975,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/02/2019,home,14781,219,Evansville,9,True,2,0,2,win,1650290,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/09/2019,home,14781,514,Oakland,9,True,11,6,5,win,1651878,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2019,home,14781,514,Oakland,9,True,16,10,6,win,1651466,202,2128460,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2019,home,14781,514,Oakland,9,True,2,1,1,win,1652196,202,2128460,2019
