date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/18/2017,home,12560,236,Fordham,9,True,3,4,-1,loss,3 - 4,206332,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/18/2017,home,12560,236,Fordham,9,True,13,5,8,win,13 - 5,206348,287,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/19/2017,home,12560,236,Fordham,9,True,7,6,1,win,7 - 6,206524,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/21/2017,away,12560,288,Houston,9,True,3,2,1,win,3 - 2,206710,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/24/2017,home,12560,572,Rhode Island,9,True,4,5,-1,loss,4 - 5,207044,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/25/2017,home,12560,572,Rhode Island,9,True,10,2,8,win,10 - 2,207404,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/25/2017,home,12560,572,Rhode Island,10,True,3,2,1,win,3 - 2,207496,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
02/26/2017,home,12560,572,Rhode Island,9,True,5,6,-1,loss,5 - 6,207791,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/03/2017,home,12560,361,LIU,9,True,11,5,6,win,11 - 5,208412,287,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/03/2017,home,12560,361,LIU,10,True,2,4,-2,loss,2 - 4,208479,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/04/2017,home,12560,361,LIU,9,True,14,1,13,win,14 - 1,208605,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/10/2017,away,12560,328,Kansas,9,True,1,2,-1,loss,1 - 2,210383,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/10/2017,away,12560,328,Kansas,9,True,4,2,2,win,4 - 2,210421,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/12/2017,away,12560,328,Kansas,9,True,2,4,-2,loss,2 - 4,210894,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/14/2017,home,12560,676,SFA,9,True,2,9,-7,loss,2 - 9,211348,287,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1881227,2017
03/17/2017,away,12560,483,Nicholls,9,True,1,2,-1,loss,1 - 2,211749,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/18/2017,away,12560,483,Nicholls,9,True,1,3,-2,loss,1 - 3,212062,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/19/2017,away,12560,483,Nicholls,9,True,2,3,-1,loss,2 - 3,212540,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/21/2017,home,12560,706,UTSA,9,True,6,18,-12,loss,6 - 18,213059,287,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1881227,2017
03/24/2017,home,12560,655,Southeastern La.,9,True,8,7,1,win,8 - 7,213536,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/25/2017,home,12560,655,Southeastern La.,9,True,4,0,4,win,4 - 0,213855,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/26/2017,home,12560,655,Southeastern La.,9,True,6,3,3,win,6 - 3,214496,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/31/2017,away,12560,346,Lamar University,9,True,7,2,5,win,7 - 2,215413,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
03/31/2017,away,12560,346,Lamar University,9,True,2,1,1,win,2 - 1,215437,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/01/2017,away,12560,346,Lamar University,9,True,4,10,-6,loss,4 - 10,215522,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/05/2017,home,12560,699,Texas Southern,9,True,1,4,-3,loss,1 - 4,216975,287,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/07/2017,home,12560,1004,Central Ark.,9,True,3,4,-1,loss,3 - 4,217197,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/08/2017,home,12560,1004,Central Ark.,9,True,5,3,2,win,5 - 3,217410,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/09/2017,home,12560,1004,Central Ark.,9,True,4,17,-13,loss,4 - 17,218156,287,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1881227,2017
04/13/2017,home,12560,2,Abilene Christian,9,True,8,7,1,win,8 - 7,219179,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/14/2017,home,12560,2,Abilene Christian,9,True,9,4,5,win,9 - 4,219467,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/15/2017,home,12560,2,Abilene Christian,9,True,10,3,7,win,10 - 3,219936,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/21/2017,away,12560,2743,UIW,9,True,5,2,3,win,5 - 2,221258,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/22/2017,away,12560,2743,UIW,9,True,6,0,6,win,6 - 0,221511,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/23/2017,away,12560,2743,UIW,9,True,3,1,2,win,3 - 1,222153,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/25/2017,away,12560,706,UTSA,9,True,2,10,-8,loss,2 - 10,222650,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/28/2017,home,12560,508,Northwestern St.,9,True,4,2,2,win,4 - 2,223405,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/28/2017,home,12560,508,Northwestern St.,9,True,3,9,-6,loss,3 - 9,223409,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
04/29/2017,home,12560,508,Northwestern St.,9,True,13,3,10,win,13 - 3,223566,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
05/02/2017,away,12560,697,Texas A&M,9,True,2,8,-6,loss,2 - 8,224434,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
05/05/2017,away,12560,474,New Orleans,9,True,1,3,-2,loss,1 - 3,224741,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
05/06/2017,away,12560,474,New Orleans,9,True,3,8,-5,loss,3 - 8,224962,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
05/07/2017,away,12560,474,New Orleans,9,True,4,1,3,win,4 - 1,225389,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
05/12/2017,home,12560,624,Sam Houston,14,True,2,1,1,win,2 - 1,226093,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
05/13/2017,home,12560,624,Sam Houston,9,True,9,1,8,win,9 - 1,226343,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881227,2017
