date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,236,Fordham,9,True,2,5,-3,loss,2 - 5,292547,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
02/20/2016,home,12360,416,Michigan St.,9,True,8,15,-7,loss,8 - 15,292754,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
02/21/2016,home,12360,1320,Presbyterian,11,True,9,8,1,win,9 - 8,293243,244,2,6,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1774250,2016
02/26/2016,home,12360,175,Dayton,9,True,8,1,7,win,8 - 1,293636,244,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1774250,2016
02/27/2016,home,12360,175,Dayton,9,True,9,3,6,win,9 - 3,293860,244,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1774250,2016
02/28/2016,home,12360,175,Dayton,9,True,5,2,3,win,5 - 2,294413,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/01/2016,home,12360,10411,USC Upstate,9,True,3,11,-8,loss,3 - 11,294753,244,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/05/2016,home,12360,285,Holy Cross,9,True,5,2,3,win,5 - 2,295439,244,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1774250,2016
03/05/2016,home,12360,285,Holy Cross,9,True,7,4,3,win,7 - 4,295556,244,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1774250,2016
03/06/2016,home,12360,285,Holy Cross,9,True,7,10,-3,loss,7 - 10,295904,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/08/2016,home,12360,456,UNC Asheville,9,True,8,6,2,win,8 - 6,296380,244,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774250,2016
03/09/2016,away,12360,648,South Carolina,9,True,4,5,-1,loss,4 - 5,296584,244,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/11/2016,away,12360,718,Tulane,9,True,6,11,-5,loss,6 - 11,296869,244,0,4,2,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,1774250,2016
03/12/2016,away,12360,718,Tulane,9,True,6,10,-4,loss,6 - 10,297213,244,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1774250,2016
03/13/2016,away,12360,718,Tulane,9,True,0,8,-8,loss,0 - 8,297776,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/15/2016,home,12360,1014,Col. of Charleston,9,True,9,7,2,win,9 - 7,298221,244,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1774250,2016
03/18/2016,away,12360,173,Davidson,9,True,4,15,-11,loss,4 - 15,298652,244,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/19/2016,away,12360,173,Davidson,9,True,3,4,-1,loss,3 - 4,299011,244,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/20/2016,away,12360,173,Davidson,9,True,3,4,-1,loss,3 - 4,299569,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/22/2016,away,12360,1092,Gardner-Webb,9,True,3,6,-3,loss,3 - 6,300051,244,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774250,2016
03/24/2016,home,12360,625,Samford,9,True,4,2,2,win,4 - 2,300476,244,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774250,2016
03/25/2016,home,12360,625,Samford,9,True,8,5,3,win,8 - 5,300741,244,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1774250,2016
03/26/2016,home,12360,625,Samford,9,True,3,5,-2,loss,3 - 5,301136,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
03/29/2016,home,12360,147,Clemson,9,True,7,9,-2,loss,7 - 9,301871,244,0,5,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1774250,2016
04/01/2016,away,12360,198,ETSU,9,True,6,5,1,win,6 - 5,302303,244,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
04/02/2016,away,12360,198,ETSU,9,True,3,6,-3,loss,3 - 6,302571,244,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774250,2016
04/03/2016,away,12360,198,ETSU,9,True,9,13,-4,loss,9 - 13,303157,244,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774250,2016
04/06/2016,home,12360,1092,Gardner-Webb,9,True,1,2,-1,loss,1 - 2,303821,244,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774250,2016
04/08/2016,away,12360,768,West Virginia,9,True,7,3,4,win,7 - 3,304060,244,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1774250,2016
04/10/2016,away,12360,768,West Virginia,9,True,8,6,2,win,8 - 6,305133,244,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1774250,2016
04/10/2016,away,12360,768,West Virginia,9,True,5,8,-3,loss,5 - 8,305213,244,1,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1774250,2016
04/13/2016,away,12360,1320,Presbyterian,9,True,10,8,2,win,10 - 8,305595,244,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774250,2016
04/15/2016,home,12360,459,UNC Greensboro,9,True,9,7,2,win,9 - 7,306091,244,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1774250,2016
04/16/2016,home,12360,459,UNC Greensboro,9,True,11,18,-7,loss,11 - 18,306352,244,2,4,4,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1774250,2016
04/17/2016,home,12360,459,UNC Greensboro,9,True,0,14,-14,loss,0 - 14,307137,244,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774250,2016
04/19/2016,away,12360,10411,USC Upstate,9,True,2,8,-6,loss,2 - 8,307517,244,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1774250,2016
04/20/2016,home,12360,648,South Carolina,9,True,4,14,-10,loss,4 - 14,307850,244,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774250,2016
04/22/2016,away,12360,406,Mercer,9,True,7,8,-1,loss,7 - 8,308339,244,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774250,2016
