R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,2751,Pacific (OR),9,True,9,6,3,win,1965968,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,1179,Linfield,9,True,3,6,-3,loss,1830779,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,1179,Linfield,9,True,7,2,5,win,1849376,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,1094,George Fox,9,True,1,15,-14,loss,1831473,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,1094,George Fox,9,True,0,9,-9,loss,1849148,1297,2128985,2020
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,1094,George Fox,9,True,4,5,-1,loss,1831887,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/27/2020,away,15204,1400,Texas Lutheran,9,True,1,2,-1,loss,1832279,1297,2128985,2020
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,1400,Texas Lutheran,9,True,2,6,-4,loss,1832515,1297,2128985,2020
1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,1400,Texas Lutheran,9,True,5,2,3,win,1832732,1297,2128985,2020
1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,02/29/2020,away,15204,1400,Texas Lutheran,9,True,17,9,8,win,1848982,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,557,Puget Sound,9,True,7,2,5,win,1834104,1297,2128985,2020
0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,03/07/2020,home,15204,557,Puget Sound,9,True,11,4,7,win,1849734,1297,2128985,2020
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,557,Puget Sound,9,True,5,6,-1,loss,1834537,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,5,6,-1,loss,1834537,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,5,6,-1,loss,1834537,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,5,6,-1,loss,1834537,1297,2128985,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,5,6,-1,loss,1834537,1297,2128985,2020
