date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/17/2017,home,12560,490,NC State,9,True,0,4,-4,loss,0 - 4,205855,277,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1527748,2017
02/18/2017,home,12560,490,NC State,9,True,8,3,5,win,8 - 3,206062,277,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1527748,2017
02/19/2017,home,12560,490,NC State,9,True,1,8,-7,loss,1 - 8,206471,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
02/23/2017,home,12560,629,San Francisco,11,True,1,3,-2,loss,1 - 3,206864,277,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1527748,2017
02/24/2017,home,12560,629,San Francisco,11,True,1,3,-2,loss,1 - 3,206978,277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
02/25/2017,home,12560,629,San Francisco,9,True,3,2,1,win,3 - 2,207267,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
02/26/2017,home,12560,629,San Francisco,9,True,3,2,1,win,3 - 2,207732,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/02/2017,away,12560,428,Minnesota,9,True,11,2,9,win,11 - 2,208184,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/03/2017,home,12560,312,Iowa,9,True,6,7,-1,loss,6 - 7,208441,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/04/2017,away,12560,428,Minnesota,9,True,4,0,4,win,4 - 0,208585,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/05/2017,home,12560,527,Oral Roberts,9,True,6,4,2,win,6 - 4,209228,277,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1527748,2017
03/09/2017,home,12560,590,Sacred Heart,9,True,6,3,3,win,6 - 3,209953,277,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/10/2017,home,12560,590,Sacred Heart,9,True,4,1,3,win,4 - 1,210158,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/11/2017,home,12560,590,Sacred Heart,9,True,8,2,6,win,8 - 2,210503,277,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1527748,2017
03/12/2017,home,12560,590,Sacred Heart,9,True,6,5,1,win,6 - 5,210912,277,0,3,2,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,1527748,2017
03/15/2017,home,12560,306,Indiana,9,True,6,7,-1,loss,6 - 7,211477,277,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1527748,2017
03/16/2017,home,12560,306,Indiana,9,True,3,4,-1,loss,3 - 4,211611,277,0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/17/2017,home,12560,306,Indiana,11,True,5,8,-3,loss,5 - 8,211785,277,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1527748,2017
03/18/2017,home,12560,306,Indiana,9,True,11,10,1,win,11 - 10,212094,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/23/2017,home,12560,630,San Jose St.,9,True,6,2,4,win,6 - 2,213324,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/24/2017,home,12560,630,San Jose St.,9,True,8,7,1,win,8 - 7,213471,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/25/2017,home,12560,630,San Jose St.,9,True,5,4,1,win,5 - 4,213820,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527748,2017
03/26/2017,home,12560,630,San Jose St.,9,True,14,1,13,win,14 - 1,214456,277,1,4,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1527748,2017
