date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,away,12360,346,Lamar University,9,True,1,2,-1,loss,1 - 2,292423,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
02/20/2016,away,12360,346,Lamar University,10,True,1,2,-1,loss,1 - 2,292674,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
02/21/2016,away,12360,346,Lamar University,9,True,2,5,-3,loss,2 - 5,293126,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
02/22/2016,away,12360,17,Alcorn,9,True,17,4,13,win,17 - 4,293382,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
02/26/2016,away,12360,2678,Ark.-Pine Bluff,10,True,10,0,10,win,10 - 0,293581,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
02/27/2016,away,12360,2678,Ark.-Pine Bluff,9,True,9,2,7,win,9 - 2,293822,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
02/28/2016,away,12360,2678,Ark.-Pine Bluff,9,True,8,2,6,win,8 - 2,294354,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/02/2016,away,12360,659,Southern Ill.,9,True,5,6,-1,loss,5 - 6,294893,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/04/2016,home,12360,1004,Central Ark.,9,True,6,0,6,win,6 - 0,295041,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/05/2016,home,12360,1004,Central Ark.,9,True,0,1,-1,loss,0 - 1,295281,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/06/2016,home,12360,1004,Central Ark.,9,True,6,2,4,win,6 - 2,295832,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/08/2016,away,12360,433,Ole Miss,9,True,2,10,-8,loss,2 - 10,296309,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/09/2016,away,12360,433,Ole Miss,9,True,4,6,-2,loss,4 - 6,296531,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/11/2016,away,12360,202,Eastern Ky.,9,True,2,1,1,win,2 - 1,296847,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/12/2016,away,12360,202,Eastern Ky.,9,True,7,3,4,win,7 - 3,297608,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/12/2016,away,12360,202,Eastern Ky.,12,True,4,1,3,win,4 - 1,297656,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/15/2016,away,12360,434,Missouri,9,True,7,2,5,win,7 - 2,298192,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/16/2016,away,12360,434,Missouri,9,True,6,13,-7,loss,6 - 13,298415,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/18/2016,home,12360,444,Morehead St.,9,True,5,1,4,win,5 - 1,298713,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/19/2016,home,12360,444,Morehead St.,10,True,5,4,1,win,5 - 4,299050,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/20/2016,home,12360,444,Morehead St.,10,True,6,5,1,win,6 - 5,299617,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/24/2016,away,12360,695,UT Martin,9,True,19,6,13,win,19 - 6,300480,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/25/2016,away,12360,695,UT Martin,9,True,15,6,9,win,15 - 6,300748,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
03/26/2016,away,12360,695,UT Martin,9,True,26,2,24,win,26 - 2,301141,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/01/2016,home,12360,660,SIUE,9,True,9,5,4,win,9 - 5,302321,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/02/2016,home,12360,660,SIUE,9,True,4,0,4,win,4 - 0,302585,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/03/2016,home,12360,660,SIUE,9,True,20,11,9,win,20 - 11,303174,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/05/2016,home,12360,30,Arkansas St.,9,True,4,2,2,win,4 - 2,303565,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/08/2016,away,12360,43,Austin Peay,9,True,1,6,-5,loss,1 - 6,303973,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/09/2016,away,12360,43,Austin Peay,9,True,6,8,-2,loss,6 - 8,304296,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/10/2016,away,12360,43,Austin Peay,9,True,7,3,4,win,7 - 3,304788,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/12/2016,away,12360,30,Arkansas St.,9,True,13,8,5,win,13 - 8,305393,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/15/2016,home,12360,201,Eastern Ill.,9,True,15,1,14,win,15 - 1,306016,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/16/2016,home,12360,201,Eastern Ill.,9,True,12,11,1,win,12 - 11,306304,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/17/2016,home,12360,201,Eastern Ill.,9,True,20,7,13,win,20 - 7,307065,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/19/2016,away,12360,609,Saint Louis,9,True,10,3,7,win,10 - 3,307592,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/22/2016,away,12360,315,Jacksonville St.,9,True,2,6,-4,loss,2 - 6,308093,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/23/2016,away,12360,315,Jacksonville St.,9,True,13,6,7,win,13 - 6,308377,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/24/2016,away,12360,315,Jacksonville St.,9,True,11,2,9,win,11 - 2,309136,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/28/2016,home,12360,454,Murray St.,9,True,10,3,7,win,10 - 3,309965,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/29/2016,home,12360,454,Murray St.,9,True,3,4,-1,loss,3 - 4,310033,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
04/30/2016,home,12360,454,Murray St.,9,True,7,4,3,win,7 - 4,310386,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/03/2016,home,12360,609,Saint Louis,9,True,8,12,-4,loss,8 - 12,311304,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/06/2016,away,12360,692,Tennessee Tech,9,True,2,7,-5,loss,2 - 7,311689,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/07/2016,away,12360,692,Tennessee Tech,9,True,3,4,-1,loss,3 - 4,311973,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/08/2016,away,12360,692,Tennessee Tech,9,True,7,1,6,win,7 - 1,312426,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/13/2016,home,12360,676,SFA,9,True,2,3,-1,loss,2 - 3,312916,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/14/2016,home,12360,676,SFA,9,True,15,6,9,win,15 - 6,313138,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/15/2016,home,12360,676,SFA,9,True,9,5,4,win,9 - 5,313366,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/19/2016,home,12360,14927,Belmont,9,True,9,2,7,win,9 - 2,313617,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/20/2016,home,12360,14927,Belmont,9,True,3,4,-1,loss,3 - 4,313798,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/21/2016,home,12360,14927,Belmont,9,True,5,6,-1,loss,5 - 6,313998,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/27/2016,home,12360,444,Morehead St.,9,True,3,0,3,win,3 - 0,314370,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/28/2016,home,12360,315,Jacksonville St.,9,True,7,11,-4,loss,7 - 11,314447,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/28/2016,home,12360,43,Austin Peay,9,True,10,4,6,win,10 - 4,314449,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/29/2016,home,12360,315,Jacksonville St.,9,True,10,7,3,win,10 - 7,314519,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
05/29/2016,home,12360,315,Jacksonville St.,9,True,14,8,6,win,14 - 8,314521,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
06/03/2016,away,12360,430,Mississippi St.,9,True,5,9,-4,loss,5 - 9,314545,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
06/04/2016,home,12360,366,Louisiana Tech,9,True,4,9,-5,loss,4 - 9,314591,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644519,2016
