R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,03/10/2019,neutral,14781,2798,Albertus Magnus,9,True,3,13,-10,loss,1719663,30085,1778480,2019
0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2019,neutral,14781,12884,Centenary (NJ),9,True,2,5,-3,loss,1652322,30085,1778480,2019
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2019,neutral,14781,12884,Centenary (NJ),9,True,4,0,4,win,1666265,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2019,neutral,14781,958,Clarks Summit,9,True,13,9,4,win,1652445,30085,1778480,2019
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/13/2019,neutral,14781,124,Catholic,9,True,3,11,-8,loss,1652673,30085,1778480,2019
0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,03/14/2019,home,14781,681,Stockton,10,True,1,14,-13,loss,1652855,30085,1778480,2019
0,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,03/15/2019,neutral,14781,30219,Dean,9,True,9,3,6,win,1652997,30085,1778480,2019
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2019,away,14781,753,Washington Col.,9,True,2,6,-4,loss,1650819,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2019,away,14781,258,Gettysburg,9,True,3,4,-1,loss,1654632,30085,1778480,2019
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,03/30/2019,away,14781,30190,Penn College,9,True,4,6,-2,loss,1656632,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2019,away,14781,30190,Penn College,9,True,3,17,-14,loss,1667352,30085,1778480,2019
2,4,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,03/31/2019,away,14781,30190,Penn College,9,True,7,12,-5,loss,1656892,30085,1778480,2019
3,7,5,1,0,9,1,3,0,0,0,0,0,0,0,0,0,0,04/06/2019,home,14781,245,Gallaudet,9,True,29,5,24,win,1723507,30085,1778480,2019
1,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,04/07/2019,home,14781,245,Gallaudet,9,True,25,1,24,win,1658153,30085,1778480,2019
1,5,2,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,04/07/2019,home,14781,245,Gallaudet,9,True,20,11,9,win,1668875,30085,1778480,2019
0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,04/08/2019,home,14781,21852,Stevenson,9,True,6,19,-13,loss,1723944,30085,1778480,2019
1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2019,away,14781,211,Elizabethtown,10,True,6,5,1,win,1658587,30085,1778480,2019
1,6,3,1,0,4,0,3,0,0,0,0,1,0,0,0,0,0,04/13/2019,away,14781,9500,SUNY Poly,9,True,19,5,14,win,1724758,30085,1778480,2019
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2019,away,14781,9500,SUNY Poly,9,True,3,8,-5,loss,1724869,30085,1778480,2019
0,3,2,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,04/14/2019,away,14781,9500,SUNY Poly,10,True,8,9,-1,loss,1667983,30085,1778480,2019
0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,04/19/2019,home,14781,30044,Penn St.-Berks,9,True,1,21,-20,loss,1661011,30085,1778480,2019
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2019,home,14781,30044,Penn St.-Berks,9,True,6,14,-8,loss,1661352,30085,1778480,2019
1,4,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,04/20/2019,home,14781,30044,Penn St.-Berks,9,True,8,14,-6,loss,1668997,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2019,home,14781,25719,Penn St.-Altoona,9,True,10,12,-2,loss,1661776,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/24/2019,home,14781,753,Washington Col.,9,True,3,20,-17,loss,1727470,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2019,home,14781,23624,Cazenovia,9,True,9,6,3,win,1728241,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2019,home,14781,23624,Cazenovia,9,True,20,7,13,win,1728275,30085,1778480,2019
1,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,04/28/2019,home,14781,23624,Cazenovia,9,True,8,2,6,win,1665265,30085,1778480,2019
0,5,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,04/30/2019,away,14781,351,Lebanon Valley,13,True,7,8,-1,loss,1722494,30085,1778480,2019
0,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,05/03/2019,away,14781,30114,Penn St.-Abington,9,True,2,7,-5,loss,1663433,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2019,away,14781,30114,Penn St.-Abington,9,True,5,3,2,win,1663749,30085,1778480,2019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2019,away,14781,30114,Penn St.-Abington,9,True,6,13,-7,loss,1665141,30085,1778480,2019
