R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,1356,Seattle U,9,True,7,0,7,win,1830574,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,1356,Seattle U,9,True,2,7,-5,loss,1830258,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,1356,Seattle U,9,True,5,4,1,win,1830709,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,630,San Jose St.,9,True,7,0,7,win,1831345,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,630,San Jose St.,9,True,4,8,-4,loss,1831657,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,630,San Jose St.,9,True,8,9,-1,loss,1831872,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,465,UNLV,9,True,4,6,-2,loss,1832524,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,465,UNLV,11,True,4,3,1,win,1832884,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,465,UNLV,9,True,3,12,-9,loss,1833248,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2020,away,15204,328,Kansas,9,True,2,3,-1,loss,1833552,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,551,Portland,9,True,6,1,5,win,1834203,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,464,Omaha,9,True,1,8,-7,loss,1834377,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,551,Portland,9,True,3,4,-1,loss,1834525,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,428,Minnesota,9,True,3,5,-2,loss,1835026,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2020,away,15204,428,Minnesota,9,True,4,5,-1,loss,1835227,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,4,5,-1,loss,1835227,169,2306128,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,4,5,-1,loss,1835227,169,2306128,2020
