date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,stats_player_seq,season
02/15/2013,away,11320,402,McNeese,9,True,12,5,7,win,12 - 5,657955,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
02/16/2013,away,11320,402,McNeese,15,True,10,9,1,win,10 - 9,658200,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
02/17/2013,away,11320,402,McNeese,9,True,8,1,7,win,8 - 1,658519,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
02/22/2013,away,11320,483,Nicholls,9,True,3,1,2,win,3 - 1,658990,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
02/23/2013,away,11320,483,Nicholls,9,True,3,5,-2,loss,3 - 5,659175,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
02/24/2013,away,11320,483,Nicholls,9,True,0,1,-1,loss,0 - 1,659577,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/01/2013,away,11320,193,Duke,9,True,9,3,6,win,9 - 3,660258,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/02/2013,away,11320,193,Duke,9,True,6,5,1,win,6 - 5,660516,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/03/2013,away,11320,193,Duke,9,True,6,8,-2,loss,6 - 8,660990,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/05/2013,home,11320,363,Longwood,9,True,2,3,-1,loss,2 - 3,661416,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/08/2013,home,11320,180,Delaware,10,True,2,3,-1,loss,2 - 3,661876,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/09/2013,home,11320,180,Delaware,9,True,0,8,-8,loss,0 - 8,662175,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/10/2013,home,11320,180,Delaware,9,True,19,14,5,win,19 - 14,662728,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/12/2013,home,11320,249,George Washington,9,True,9,5,4,win,9 - 5,663189,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/13/2013,home,11320,540,Penn,9,True,4,5,-1,loss,4 - 5,663445,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/15/2013,away,11320,283,Hofstra,9,True,14,4,10,win,14 - 4,663863,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/16/2013,away,11320,283,Hofstra,9,True,15,3,12,win,15 - 3,664232,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/17/2013,away,11320,283,Hofstra,9,True,14,8,6,win,14 - 8,664822,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/20/2013,home,11320,391,UMBC,9,True,2,0,2,win,2 - 0,665333,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/22/2013,away,11320,523,Old Dominion,9,True,3,4,-1,loss,3 - 4,665645,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/23/2013,away,11320,523,Old Dominion,9,True,9,1,8,win,9 - 1,666221,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/23/2013,away,11320,523,Old Dominion,9,True,4,13,-9,loss,4 - 13,666340,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/27/2013,away,11320,746,Virginia,9,True,1,7,-6,loss,1 - 7,667147,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/29/2013,away,11320,545,Pittsburgh,9,True,2,5,-3,loss,2 - 5,667729,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/29/2013,away,11320,545,Pittsburgh,15,True,1,2,-1,loss,1 - 2,667847,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
03/30/2013,away,11320,545,Pittsburgh,9,True,5,7,-2,loss,5 - 7,668055,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/02/2013,away,11320,178,Delaware St.,9,True,7,10,-3,loss,7 - 10,668839,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/03/2013,home,11320,726,Navy,9,True,3,5,-2,loss,3 - 5,669095,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/05/2013,home,11320,786,William & Mary,9,True,12,4,8,win,12 - 4,669477,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/06/2013,home,11320,786,William & Mary,9,True,2,5,-3,loss,2 - 5,669711,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/07/2013,home,11320,786,William & Mary,9,True,13,8,5,win,13 - 8,670541,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/09/2013,home,11320,393,UMES,9,True,7,4,3,win,7 - 4,670943,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
04/10/2013,away,11320,450,Mount St. Mary's,9,True,12,7,5,win,12 - 7,671266,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428302,2013
