date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
03/09/2021,home,15580,177,DePauw,9,True,16,4,12,win,16 - 4,5021744,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/12/2021,home,15580,308,Purdue Fort Wayne,9,True,3,6,-3,loss,3 - 6,5022165,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/13/2021,home,15580,308,Purdue Fort Wayne,9,True,2,0,2,win,2 - 0,5026243,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/14/2021,home,15580,308,Purdue Fort Wayne,9,True,6,9,-3,loss,6 - 9,5025479,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/19/2021,away,15580,219,Evansville,9,True,0,7,-7,loss,0 - 7,5030055,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/20/2021,away,15580,219,Evansville,9,True,12,8,4,win,12 - 8,5031327,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/21/2021,away,15580,219,Evansville,9,True,1,10,-9,loss,1 - 10,5033016,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/23/2021,away,15580,334,Kentucky,9,True,5,6,-1,loss,5 - 6,5035125,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/26/2021,home,15580,735,Valparaiso,10,True,5,4,1,win,5 - 4,5037201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/27/2021,away,15580,735,Valparaiso,9,True,1,7,-6,loss,1 - 7,5062512,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
03/27/2021,away,15580,735,Valparaiso,9,True,13,10,3,win,13 - 10,5062513,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/02/2021,home,15580,47,Ball St.,9,True,2,7,-5,loss,2 - 7,5044510,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/03/2021,away,15580,47,Ball St.,9,True,1,10,-9,loss,1 - 10,5045463,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/03/2021,away,15580,47,Ball St.,9,True,10,16,-6,loss,10 - 16,5046464,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/09/2021,away,15580,635,Seton Hall,9,True,2,3,-1,loss,2 - 3,5050591,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/09/2021,away,15580,635,Seton Hall,9,True,5,7,-2,loss,5 - 7,5050980,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/10/2021,away,15580,635,Seton Hall,9,True,7,4,3,win,7 - 4,5052634,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/10/2021,away,15580,635,Seton Hall,9,True,4,7,-3,loss,4 - 7,5052683,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/16/2021,away,15580,812,Xavier,9,True,2,9,-7,loss,2 - 9,5057426,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/17/2021,away,15580,812,Xavier,9,True,2,7,-5,loss,2 - 7,5058123,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/17/2021,away,15580,812,Xavier,9,True,7,3,4,win,7 - 3,5059056,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/18/2021,away,15580,812,Xavier,9,True,6,16,-10,loss,6 - 16,5060356,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/23/2021,home,15580,739,Villanova,9,True,10,5,5,win,10 - 5,5064046,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/24/2021,home,15580,739,Villanova,9,True,1,8,-7,loss,1 - 8,5064730,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
04/25/2021,home,15580,739,Villanova,9,True,11,3,8,win,11 - 3,5066471,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/02/2021,home,15580,505,Northern Ky.,9,True,4,6,-2,loss,4 - 6,5071912,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/02/2021,home,15580,505,Northern Ky.,9,True,3,0,3,win,3 - 0,5072240,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/08/2021,home,15580,169,Creighton,9,True,10,11,-1,loss,10 - 11,5075264,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/08/2021,home,15580,169,Creighton,9,True,2,8,-6,loss,2 - 8,5075745,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/14/2021,home,15580,603,St. John's (NY),9,True,0,9,-9,loss,0 - 9,5077934,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/14/2021,home,15580,603,St. John's (NY),9,True,0,4,-4,loss,0 - 4,5078109,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/15/2021,home,15580,603,St. John's (NY),9,True,4,1,3,win,4 - 1,5078500,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/15/2021,home,15580,603,St. John's (NY),9,True,4,9,-5,loss,4 - 9,5078774,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/20/2021,away,15580,251,Georgetown,9,True,2,0,2,win,2 - 0,5079940,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/20/2021,away,15580,251,Georgetown,9,True,4,5,-1,loss,4 - 5,5080023,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/21/2021,away,15580,251,Georgetown,9,True,13,7,6,win,13 - 7,5080444,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
05/22/2021,away,15580,251,Georgetown,9,True,11,3,8,win,11 - 3,5081083,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308155,2021
