date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/26/2021,away,15580,624,Sam Houston,9,True,2,4,-2,loss,2 - 4,5008847,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
02/27/2021,away,15580,624,Sam Houston,9,True,10,4,6,win,10 - 4,5010665,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
02/28/2021,away,15580,624,Sam Houston,9,True,18,5,13,win,18 - 5,5011241,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/05/2021,home,15580,702,UT Arlington,9,True,13,1,12,win,13 - 1,5015368,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/06/2021,home,15580,702,UT Arlington,9,True,3,0,3,win,3 - 0,5017013,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/06/2021,home,15580,702,UT Arlington,9,True,1,2,-1,loss,1 - 2,5017004,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/07/2021,home,15580,702,UT Arlington,9,True,16,1,15,win,16 - 1,5018151,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/10/2021,home,15580,698,TCU,9,True,3,6,-3,loss,3 - 6,5020965,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/12/2021,away,15580,365,LSU,9,True,1,3,-2,loss,1 - 3,5022798,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/13/2021,away,15580,365,LSU,13,True,9,10,-1,loss,9 - 10,5025001,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
03/14/2021,away,15580,365,LSU,11,True,12,13,-1,loss,12 - 13,5025914,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594,2021
