R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
3,4,3,0,0,9,2,4,1,0,0,0,1,0,0,0,0,0,02/19/2020,home,15204,617,Saint Peter's,9,True,13,1,12,win,1831063,222,2137449,2020
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,02/22/2020,away,15204,786,William & Mary,9,True,3,12,-9,loss,1831278,222,2137449,2020
1,3,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,02/22/2020,away,15204,786,William & Mary,9,True,8,16,-8,loss,1831658,222,2137449,2020
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,02/23/2020,away,15204,786,William & Mary,9,True,2,9,-7,loss,1831980,222,2137449,2020
0,4,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,02/28/2020,away,15204,327,Kansas St.,9,True,1,8,-7,loss,1832376,222,2137449,2020
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,327,Kansas St.,9,True,1,12,-11,loss,1847705,222,2137449,2020
0,2,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,02/29/2020,away,15204,327,Kansas St.,9,True,1,20,-19,loss,1832921,222,2137449,2020
3,4,3,1,0,10,2,4,1,0,0,0,1,0,0,0,0,0,03/04/2020,home,15204,310,Iona,9,True,12,11,1,win,1833567,222,2137449,2020
2,5,2,0,0,5,1,1,0,0,0,0,2,0,0,0,0,0,03/06/2020,away,15204,391,UMBC,9,True,3,1,2,win,1833828,222,2137449,2020
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,726,Navy,9,True,1,3,-2,loss,1834204,222,2137449,2020
1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,03/08/2020,neutral,15204,539,Penn St.,9,True,4,8,-4,loss,1834562,222,2137449,2020
2,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,03/10/2020,home,15204,352,Lehigh,9,True,7,4,3,win,1834930,222,2137449,2020
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/11/2020,away,15204,635,Seton Hall,9,True,3,13,-10,loss,1835199,222,2137449,2020
