R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,629,San Francisco,9,True,8,0,8,win,1830200,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,629,San Francisco,9,True,7,3,4,win,1830600,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,629,San Francisco,9,True,5,3,2,win,1830777,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2020,home,15204,754,Washington St.,9,True,3,1,2,win,1830926,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,neutral,15204,236,Fordham,9,True,12,5,7,win,1831301,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,1104,Grand Canyon,9,True,5,3,2,win,1831323,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,1104,Grand Canyon,9,True,6,2,4,win,1831820,101,2330281,2020
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,128,UCF,9,True,5,12,-7,loss,1832507,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,128,UCF,9,True,4,2,2,win,1832877,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/29/2020,away,15204,128,UCF,9,True,5,10,-5,loss,1849390,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/01/2020,away,15204,128,UCF,9,True,4,6,-2,loss,1833195,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,260,Gonzaga,10,True,4,3,1,win,1833703,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,260,Gonzaga,9,True,3,4,-1,loss,1834020,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,260,Gonzaga,9,True,4,3,1,win,1849485,101,2330281,2020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,260,Gonzaga,9,True,2,4,-2,loss,1834420,101,2330281,2020
