jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
11,1758761,William Anderson,P,Fr,15,15,2016,12360,Northern Ill.,503
18,1758762,Ryne Blanton,P,Jr,23,1,2016,12360,Northern Ill.,503
4,1758771,Tony Brandner,C,Sr,46,44,2016,12360,Northern Ill.,503
32,1646321,Joey Ceja,P,Sr,20,3,2016,12360,Northern Ill.,503
2,1526757,Justin Fletcher,INF,Sr,56,56,2016,12360,Northern Ill.,503
33,1526753,Andrew Frankenreider,P,Jr,0,0,2016,12360,Northern Ill.,503
7,1526754,Jason Gasser,OF,Jr,34,16,2016,12360,Northern Ill.,503
30,1758765,Joe Hawks,P,Jr,16,6,2016,12360,Northern Ill.,503
19,1646322,Matthew Hoffmann,P,So,16,0,2016,12360,Northern Ill.,503
31,1430109,Tommy Hook,INF,Jr,47,47,2016,12360,Northern Ill.,503
37,1758766,Danny Hyde,P,Jr,12,0,2016,12360,Northern Ill.,503
16,1646314,Kevin Jones,P,So,4,1,2016,12360,Northern Ill.,503
36,1758772,Dennis Jordan,P,Fr,0,0,2016,12360,Northern Ill.,503
1,1646315,Joe Jumonville,C,So,26,18,2016,12360,Northern Ill.,503
23,1646319,Stephen Letz,OF,Sr,50,46,2016,12360,Northern Ill.,503
17,1430111,Brandon Mallder,OF,Jr,49,44,2016,12360,Northern Ill.,503
14,1758767,Josh Mutter,P,Fr,0,0,2016,12360,Northern Ill.,503
35,1430107,Ryan Olson,P,Sr,15,14,2016,12360,Northern Ill.,503
25,1430108,Justin Ruckman,OF,Sr,9,0,2016,12360,Northern Ill.,503
29,1430110,Jordan Ruckman,P,Jr,9,1,2016,12360,Northern Ill.,503
22,1758768,Aaron Rumfield,P,Jr,14,4,2016,12360,Northern Ill.,503
15,1526755,Carl Russell,INF,Jr,39,31,2016,12360,Northern Ill.,503
24,1430100,Jon Savarise,P,Jr,16,1,2016,12360,Northern Ill.,503
20,1430105,Wes Sery,INF,Jr,11,0,2016,12360,Northern Ill.,503
28,1646323,Donovin Sims,P,So,17,10,2016,12360,Northern Ill.,503
3,1430102,Brian Sisler,INF,Sr,56,56,2016,12360,Northern Ill.,503
6,1526760,Alex Smith,OF,Sr,24,7,2016,12360,Northern Ill.,503
10,1758769,Austin Stout,INF,So,12,3,2016,12360,Northern Ill.,503
13,1646320,Brad Wood,INF,So,53,52,2016,12360,Northern Ill.,503
21,1758770,Luke Yapp,INF,Jr,46,36,2016,12360,Northern Ill.,503
12,1430101,Johnny Zubek,C,Sr,50,48,2016,12360,Northern Ill.,503
11,1758761,William Anderson,P,So,15,7,2017,12560,Northern Ill.,503
6,1863269,Alec Barger,OF,Fr,31,16,2017,12560,Northern Ill.,503
18,1758762,Ryne Blanton,P,Sr,24,1,2017,12560,Northern Ill.,503
1,1863281,Roderick Bynum,OF,Jr,54,54,2017,12560,Northern Ill.,503
16,1863282,Jacob Delabio,P,Fr,11,0,2017,12560,Northern Ill.,503
21,1863283,Jake Dunham,C,Fr,46,42,2017,12560,Northern Ill.,503
28,1863284,George Faue,P,Jr,20,5,2017,12560,Northern Ill.,503
33,1526753,Andrew Frankenreider,P,Sr,20,1,2017,12560,Northern Ill.,503
7,1526754,Jason Gasser,OF,Sr,43,33,2017,12560,Northern Ill.,503
23,1895380,Eric Hammer,P,Fr,9,1,2017,12560,Northern Ill.,503
30,1758765,Joe Hawks,P,Sr,14,14,2017,12560,Northern Ill.,503
10,1646322,Matthew Hoffmann,P,Jr,8,0,2017,12560,Northern Ill.,503
31,1430109,Tommy Hook,INF,Sr,52,51,2017,12560,Northern Ill.,503
37,1758766,Danny Hyde,P,Sr,9,0,2017,12560,Northern Ill.,503
36,1758772,Dennis Jordan,P,So,3,0,2017,12560,Northern Ill.,503
3,1646315,Joe Jumonville,C,Jr,51,48,2017,12560,Northern Ill.,503
2,1863285,Parker Kirkpatrick,P,Fr,0,0,2017,12560,Northern Ill.,503
17,1863286,Brandon Mallder,INF,Sr,19,10,2017,12560,Northern Ill.,503
12,1758767,Josh Mutter,P,So,5,0,2017,12560,Northern Ill.,503
25,1863287,Michael Roberson,C,Jr,29,26,2017,12560,Northern Ill.,503
22,1758768,Aaron Rumfield,P,Sr,11,1,2017,12560,Northern Ill.,503
15,1526755,Carl Russell,INF,Sr,28,14,2017,12560,Northern Ill.,503
24,1430100,Jon Savarise,P,Sr,8,0,2017,12560,Northern Ill.,503
5,1646323,Donovin Sims,P,Jr,14,14,2017,12560,Northern Ill.,503
14,1863288,Kam Smith,OF,Fr,0,0,2017,12560,Northern Ill.,503
19,1758769,Austin Stout,INF,Jr,9,0,2017,12560,Northern Ill.,503
20,1891019,Tommy Szczasny,2B,Fr,49,49,2017,12560,Northern Ill.,503
29,1863289,Nate Thomas,P,Fr,12,9,2017,12560,Northern Ill.,503
