jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
27,1661140,Desi Ammons,C,Sr,44,33,2016,12360,Belmont,14927
22,1530947,Rafael Bournigal,INF,So,52,40,2016,12360,Belmont,14927
32,1530948,Drake Byrd,INF,Jr,27,2,2016,12360,Belmont,14927
20,1530949,Christopher Carroll Jr.,P,Jr,7,0,2016,12360,Belmont,14927
15,1752704,Matt Cogen,OF,So,0,0,2016,12360,Belmont,14927
25,1661141,Kyle Conger,INF,So,52,47,2016,12360,Belmont,14927
44,1530950,Nick Egli,C,Jr,31,11,2016,12360,Belmont,14927
17,1661142,Connor Etheridge,P,So,26,4,2016,12360,Belmont,14927
23,1661143,Tyler Fullerton,INF,Sr,36,35,2016,12360,Belmont,14927
33,1752705,Chas Hadden,C,Fr,58,55,2016,12360,Belmont,14927
7,1434416,Zach Hodgkiss,P,Jr,10,0,2016,12360,Belmont,14927
5,1752709,Hunter Holland,INF,Fr,55,37,2016,12360,Belmont,14927
18,1752710,Dylan King,P,Fr,9,9,2016,12360,Belmont,14927
31,1752716,Kyle Klotz,P,Fr,30,0,2016,12360,Belmont,14927
3,1661144,Ben Kocher,INF,So,59,58,2016,12360,Belmont,14927
2,1752717,Austin Krzeminski,P,Fr,18,8,2016,12360,Belmont,14927
28,1434417,Zach Lannan,OF,Jr,39,1,2016,12360,Belmont,14927
30,1752736,Brandon Liskey,P,Fr,7,0,2016,12360,Belmont,14927
39,1530952,Ben Lovell,P,So,2,0,2016,12360,Belmont,14927
10,1752740,Clay Payne,C,Jr,58,57,2016,12360,Belmont,14927
34,1752742,Casey Queener,P,Fr,17,8,2016,12360,Belmont,14927
24,1661152,Aaron Quillen,P,Sr,15,15,2016,12360,Belmont,14927
29,1661148,Josh Tubbs,P,Sr,29,0,2016,12360,Belmont,14927
9,1752756,Tyler Vaughn,P,So,18,12,2016,12360,Belmont,14927
16,1434419,Dom Veltri,OF,Jr,38,10,2016,12360,Belmont,14927
13,1530955,Tyler Walsh,INF,Jr,60,52,2016,12360,Belmont,14927
14,1661151,Alex Ward,P,So,52,47,2016,12360,Belmont,14927
1,1530969,Brennan Washington,OF,Jr,60,59,2016,12360,Belmont,14927
37,1865318,Tyler Alderfer,P,Fr,5,0,2017,12560,Belmont,14927
22,1530947,Rafael Bournigal,INF,Jr,56,54,2017,12560,Belmont,14927
26,1865319,Cooper Brenning,C,Fr,0,0,2017,12560,Belmont,14927
32,1530948,Drake Byrd,INF,Sr,40,19,2017,12560,Belmont,14927
20,1530949,Christopher Carroll Jr.,P,Sr,3,1,2017,12560,Belmont,14927
15,1752704,Matt Cogen,OF,Jr,60,58,2017,12560,Belmont,14927
25,1661141,Kyle Conger,INF,Jr,57,57,2017,12560,Belmont,14927
23,1865320,Jackson Curb,INF,Fr,11,0,2017,12560,Belmont,14927
