jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
9,1217569,Alex Abrams,INF,Jr,57,53,2013,11320,Furman,244
40,1429111,Ted Andrews,P,Fr,0,0,2013,11320,Furman,244
37,1108313,Emil Brignola,P,Sr,5,0,2013,11320,Furman,244
32,1108314,Drake Browne,P,Sr,32,0,2013,11320,Furman,244
24,1217571,Heath Burton,OF,Jr,33,5,2013,11320,Furman,244
1,1217572,Hunter Burton,INF,Jr,57,55,2013,11320,Furman,244
16,1315296,Ben Carlson,P,Sr,30,0,2013,11320,Furman,244
21,1429107,Griffin Davis,OF,Fr,50,32,2013,11320,Furman,244
36,1429110,Ryan Dittmar,P,Jr,20,1,2013,11320,Furman,244
13,1217574,Harrison Farmer,1B,Jr,15,4,2013,11320,Furman,244
14,1429105,Steven Fondu,P,Fr,0,0,2013,11320,Furman,244
4,1315304,Zack Greenwell,C,So,18,2,2013,11320,Furman,244
20,1429106,Ryan Griffith,P,Fr,10,0,2013,11320,Furman,244
22,1429114,Greg Harrison,1B,Jr,22,21,2013,11320,Furman,244
23,1429115,Taylor Johnson,OF,Sr,57,57,2013,11320,Furman,244
6,1315292,Jake Jones,OF,So,37,25,2013,11320,Furman,244
25,1429108,Max Kadish,INF,Fr,9,0,2013,11320,Furman,244
26,1315298,Jake Kinsley,C,So,0,0,2013,11320,Furman,244
19,1429113,Andrew Maclatchie,C,Fr,24,18,2013,11320,Furman,244
39,1217589,Brant Masters,P,Jr,11,0,2013,11320,Furman,244
41,1315302,Ryan Morse,P,So,20,0,2013,11320,Furman,244
2,1108320,Will Muzika,OF,Sr,56,56,2013,11320,Furman,244
18,1217590,Paul Nitto,C,Sr,56,56,2013,11320,Furman,244
44,1429112,Harry Norman,P,Fr,0,0,2013,11320,Furman,244
7,1315299,Chris Ohmstede,3B,So,57,57,2013,11320,Furman,244
3,1108322,Matt Plate,P,Sr,9,1,2013,11320,Furman,244
42,1315303,Jarrod Rickman,DH,So,35,19,2013,11320,Furman,244
27,1429109,Jordan Simpson,SS,Fr,56,53,2013,11320,Furman,244
15,1108323,Nate Smith,P,Sr,17,17,2013,11320,Furman,244
12,1315295,Matt Solter,P,So,26,1,2013,11320,Furman,244
11,1429104,Matt Towarnicky,INF,Fr,15,5,2013,11320,Furman,244
30,1315300,Elliott Warford,P,So,26,7,2013,11320,Furman,244
8,1315294,Jake Wolff,P,So,16,12,2013,11320,Furman,244
31,1217593,Tyler Wood,P,Jr,11,8,2013,11320,Furman,244
34,1315301,Jacques De Gruy,P,Jr,10,3,2013,11320,Furman,244
9,1217569,Alex Abrams,INF,Sr,59,56,2014,11620,Furman,244
40,1429111,Ted Andrews,P,So,0,0,2014,11620,Furman,244
18,1547329,Paul Barnhill,P,Fr,0,0,2014,11620,Furman,244
2,1547325,Josh Black,OF,Fr,6,0,2014,11620,Furman,244
5,1547327,Anthony Buonopane,P,Sr,15,0,2014,11620,Furman,244
1,1217572,Hunter Burton,INF,Sr,59,58,2014,11620,Furman,244
24,1217571,Heath Burton,OF,Sr,54,51,2014,11620,Furman,244
21,1429107,Griffin Davis,OF,So,39,25,2014,11620,Furman,244
36,1429110,Ryan Dittmar,P,Sr,17,1,2014,11620,Furman,244
14,1429105,Steven Fondu,P,So,0,0,2014,11620,Furman,244
23,1547330,Billy Greenfield,P,Fr,26,2,2014,11620,Furman,244
4,1315304,Zack Greenwell,C,Jr,9,2,2014,11620,Furman,244
20,1429106,Ryan Griffith,P,So,6,0,2014,11620,Furman,244
38,1547334,Carter Grote,INF,Fr,31,21,2014,11620,Furman,244
22,1429114,Greg Harrison,1B,Sr,58,58,2014,11620,Furman,244
6,1315292,Jake Jones,OF,Jr,44,38,2014,11620,Furman,244
26,1315298,Jake Kinsley,C,Jr,11,1,2014,11620,Furman,244
