jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
21,1753894,Brock Balderson,P,Fr,14,5,2016,12360,Butler,87
6,1753891,Zach Barnes,P,Fr,26,0,2016,12360,Butler,87
9,1421342,Nick Bartolone,OF,Sr,36,22,2016,12360,Butler,87
24,1541990,Chip Bouchard,1B,Jr,4,1,2016,12360,Butler,87
20,1541992,Dan Busch,3B,Jr,17,3,2016,12360,Butler,87
22,1638920,Garrett Christman,INF,So,49,43,2016,12360,Butler,87
23,1753895,Connor Dall,INF,Fr,49,48,2016,12360,Butler,87
25,1753896,Ottavio Dattolo,P,Jr,7,0,2016,12360,Butler,87
7,1541993,Michael Diviesti,C,Jr,23,13,2016,12360,Butler,87
30,1638921,Josh Goldberg,P,So,16,0,2016,12360,Butler,87
34,1753899,Landen Haney,P,Fr,3,0,2016,12360,Butler,87
4,1638922,Michael Hartnagel,INF,Jr,54,53,2016,12360,Butler,87
12,1541995,Alex Horowitz,INF,Jr,4,1,2016,12360,Butler,87
5,1638923,Tyler Houston,OF,So,46,46,2016,12360,Butler,87
27,1753897,Sam Hubbe,P,Fr,10,0,2016,12360,Butler,87
14,1638925,Luke Johnson,P,So,7,0,2016,12360,Butler,87
10,1421345,Mike Kseniak,OF,Sr,27,17,2016,12360,Butler,87
15,1753880,Jordan Lucio,1B,Jr,53,51,2016,12360,Butler,87
3,1638926,Cole Malloy,OF,So,27,17,2016,12360,Butler,87
18,1541999,Chris Maranto,INF,Jr,30,28,2016,12360,Butler,87
8,1421347,Chris Marras,C,Sr,49,47,2016,12360,Butler,87
17,1753893,Quentin Miller,P,Fr,17,6,2016,12360,Butler,87
40,1638927,Connor Mitchell,P,So,3,1,2016,12360,Butler,87
29,1638928,Nick Morton,P,Sr,14,14,2016,12360,Butler,87
41,1638929,Chris Myjak,P,Jr,3,0,2016,12360,Butler,87
36,1421349,Bobby Napoleon,P,Sr,17,9,2016,12360,Butler,87
33,1638930,Gehrig Parker,OF,So,48,46,2016,12360,Butler,87
38,1542002,River Pitlock,P,So,0,0,2016,12360,Butler,87
43,1542003,Danny Pobereyko,P,Jr,18,4,2016,12360,Butler,87
31,1638932,Tyler Rathjen,P,Sr,12,0,2016,12360,Butler,87
16,1753892,Sam Russo,C,Fr,6,2,2016,12360,Butler,87
28,1753898,Matt Ryan,P,Fr,7,1,2016,12360,Butler,87
11,1542005,Jeff Schank,P,Jr,14,14,2016,12360,Butler,87
1,1421351,Drew Small,OF,Jr,51,48,2016,12360,Butler,87
31,1753894,Brock Balderson,P,So,10,0,2017,12560,Butler,87
2,1541992,Dan Busch,3B,Sr,14,2,2017,12560,Butler,87
33,1865716,Connor Christman,C,Fr,17,7,2017,12560,Butler,87
22,1638920,Garrett Christman,INF,Jr,51,48,2017,12560,Butler,87
23,1753895,Connor Dall,INF,So,38,32,2017,12560,Butler,87
25,1753896,Ottavio Dattolo,P,Sr,22,0,2017,12560,Butler,87
6,1541993,Michael Diviesti,C,Sr,37,32,2017,12560,Butler,87
21,1865717,Harrison Freed,OF,Fr,25,20,2017,12560,Butler,87
30,1638921,Josh Goldberg,P,Jr,7,0,2017,12560,Butler,87
34,1753899,Landen Haney,P,So,2,0,2017,12560,Butler,87
4,1638922,Michael Hartnagel,INF,Sr,51,51,2017,12560,Butler,87
32,1865718,Duncan Hewitt,C,Fr,29,21,2017,12560,Butler,87
12,1541995,Alex Horowitz,INF,Sr,12,7,2017,12560,Butler,87
5,1638923,Tyler Houston,OF,Jr,51,51,2017,12560,Butler,87
27,1753897,Sam Hubbe,P,So,9,5,2017,12560,Butler,87
3,1865719,Zach Jarosz,INF,Fr,46,41,2017,12560,Butler,87
14,1638925,Luke Johnson,P,Jr,13,0,2017,12560,Butler,87
15,1753880,Jordan Lucio,1B,Sr,48,47,2017,12560,Butler,87
1,1638926,Cole Malloy,OF,Jr,22,5,2017,12560,Butler,87
18,1541999,Chris Maranto,INF,Sr,40,36,2017,12560,Butler,87
17,1753893,Quentin Miller,P,So,10,3,2017,12560,Butler,87
40,1638927,Connor Mitchell,P,Jr,10,9,2017,12560,Butler,87
41,1638929,Chris Myjak,P,Sr,20,0,2017,12560,Butler,87
36,1865720,Kevin Napoleon,P,Fr,16,1,2017,12560,Butler,87
19,1881530,Kyle Niemiec,OF,Fr,9,4,2017,12560,Butler,87
9,1638930,Gehrig Parker,OF,Jr,51,48,2017,12560,Butler,87
13,1865722,Ryan Pepiot,P,Fr,13,13,2017,12560,Butler,87
20,1865723,Jack Pilcher,P,Fr,10,1,2017,12560,Butler,87
38,1542002,River Pitlock,P,Jr,9,0,2017,12560,Butler,87
39,1542003,Danny Pobereyko,P,Sr,11,1,2017,12560,Butler,87
16,1753892,Sam Russo,C,So,13,8,2017,12560,Butler,87
28,1753898,Matt Ryan,P,So,0,0,2017,12560,Butler,87
11,1542005,Jeff Schank,P,Sr,11,11,2017,12560,Butler,87
7,1865724,Charlie Verrone,INF,Fr,8,2,2017,12560,Butler,87
8,1865725,Josh Walker,P,Jr,16,1,2017,12560,Butler,87
14,1753894,Brock Balderson,P,Jr,16,0,2018,12973,Butler,87
31,1974340,Andy Bennett,INF,Fr,30,16,2018,12973,Butler,87
22,1638920,Garrett Christman,P,Sr,54,54,2018,12973,Butler,87
33,1865716,Connor Christman,C,So,20,9,2018,12973,Butler,87
23,1753895,Connor Dall,INF,Jr,48,43,2018,12973,Butler,87
39,1974341,Nathan Dill,INF,Fr,6,0,2018,12973,Butler,87
21,1865717,Harrison Freed,OF,So,51,44,2018,12973,Butler,87
6,1974365,James Gargano,INF,Fr,43,35,2018,12973,Butler,87
15,1974366,Joe Graziano,P,Fr,13,4,2018,12973,Butler,87
34,1753899,Landen Haney,P,Jr,9,0,2018,12973,Butler,87
4,1638922,Michael Hartnagel,INF,Sr,51,51,2018,12973,Butler,87
25,1974367,Justin Hensley,1B,Fr,5,0,2018,12973,Butler,87
24,1865718,Duncan Hewitt,C,So,42,30,2018,12973,Butler,87
5,1638923,Tyler Houston,OF,Sr,54,54,2018,12973,Butler,87
27,1753897,Sam Hubbe,P,Jr,15,8,2018,12973,Butler,87
38,1974343,Grant Hurn,P,Fr,3,0,2018,12973,Butler,87
3,1865719,Zach Jarosz,INF,So,54,52,2018,12973,Butler,87
11,1974374,John Maccauley,P,Fr,17,1,2018,12973,Butler,87
1,1638926,Cole Malloy,OF,Sr,14,1,2018,12973,Butler,87
12,1974375,Jacob Margroff,OF,Fr,33,19,2018,12973,Butler,87
17,1753893,Quentin Miller,P,Jr,22,0,2018,12973,Butler,87
40,1638927,Connor Mitchell,P,Sr,14,14,2018,12973,Butler,87
29,1974385,Jack Myers,P,Fr,5,1,2018,12973,Butler,87
36,1865720,Kevin Napoleon,P,So,17,0,2018,12973,Butler,87
19,1881530,Kyle Niemiec,OF,So,0,0,2018,12973,Butler,87
18,1974386,Zach Parker,C,Jr,34,24,2018,12973,Butler,87
9,1638930,Gehrig Parker,OF,Sr,54,54,2018,12973,Butler,87
13,1865722,Ryan Pepiot,P,So,15,12,2018,12973,Butler,87
20,1865723,Jack Pilcher,P,So,20,0,2018,12973,Butler,87
2,1753892,Sam Russo,C,Jr,5,0,2018,12973,Butler,87
28,1753898,Matt Ryan,P,Jr,0,0,2018,12973,Butler,87
37,1974387,Ryan Schmit,P,Fr,2,0,2018,12973,Butler,87
30,1974388,Connor Schultz,P,Fr,16,1,2018,12973,Butler,87
16,1974377,Jt Turley,P,Fr,2,0,2018,12973,Butler,87
41,1974378,Austin Waeghe,P,Fr,8,0,2018,12973,Butler,87
8,1865725,Josh Walker,P,Sr,22,0,2018,12973,Butler,87
7,1974389,Jordan Wendel,C,Fr,5,0,2018,12973,Butler,87
18,2121003,Kollyn All,C,Fr,25,15,2019,14781,Butler,87
31,1974340,Andy Bennett,INF,So,18,16,2019,14781,Butler,87
33,1865716,Connor Christman,C,Jr,37,24,2019,14781,Butler,87
23,1753895,Connor Dall,INF,Sr,46,34,2019,14781,Butler,87
39,1974341,Nathan Dill,INF,So,28,8,2019,14781,Butler,87
22,2120998,Benji Downs,P,Fr,3,0,2019,14781,Butler,87
25,2121011,Derek Drees,P,Fr,8,1,2019,14781,Butler,87
32,2121012,Nick Eaton,P,So,0,0,2019,14781,Butler,87
21,1865717,Harrison Freed,OF,Jr,52,52,2019,14781,Butler,87
6,1974365,James Gargano,OF,So,48,45,2019,14781,Butler,87
15,2121014,Greg Gilbert,INF,Fr,29,11,2019,14781,Butler,87
4,1974366,Joe Graziano,P,So,15,7,2019,14781,Butler,87
24,1865718,Duncan Hewitt,C,Jr,15,12,2019,14781,Butler,87
27,1753897,Sam Hubbe,P,Sr,11,8,2019,14781,Butler,87
38,1974343,Grant Hurn,P,So,0,0,2019,14781,Butler,87
3,1865719,Zach Jarosz,INF,Jr,51,51,2019,14781,Butler,87
11,1974374,John Maccauley,P,So,3,1,2019,14781,Butler,87
12,1974375,Jacob Margroff,OF,So,42,17,2019,14781,Butler,87
5,2121015,Robbie Mccargar,OF,So,45,33,2019,14781,Butler,87
34,2121023,Brody Mcgrath,INF,Jr,51,50,2019,14781,Butler,87
17,1753893,Quentin Miller,P,Sr,20,0,2019,14781,Butler,87
29,1974385,Jack Myers,P,So,20,0,2019,14781,Butler,87
36,1865720,Kevin Napoleon,P,Jr,18,7,2019,14781,Butler,87
19,1881530,Kyle Niemiec,OF,So,0,0,2019,14781,Butler,87
40,2121025,Nick Ortega,OF,So,0,0,2019,14781,Butler,87
1,1974386,Zach Parker,C,Jr,37,35,2019,14781,Butler,87
13,1865722,Ryan Pepiot,P,Jr,14,14,2019,14781,Butler,87
20,1865723,Jack Pilcher,P,Jr,17,0,2019,14781,Butler,87
2,1753892,Sam Russo,C,Sr,12,7,2019,14781,Butler,87
37,1974387,Ryan Schmit,P,So,15,0,2019,14781,Butler,87
30,1974388,Connor Schultz,P,So,13,13,2019,14781,Butler,87
9,2121019,Kyle Smith,OF,Sr,50,50,2019,14781,Butler,87
8,2121042,Maison Stites,INF,So,25,8,2019,14781,Butler,87
16,1974377,Jt Turley,P,So,1,0,2019,14781,Butler,87
28,2121044,Alex Voss,P,Fr,12,0,2019,14781,Butler,87
41,1974378,Austin Waeghe,P,So,11,1,2019,14781,Butler,87
7,1974389,Jordan Wendel,C,So,5,0,2019,14781,Butler,87
14,2121030,Malik Wirges,OF,Fr,15,0,2019,14781,Butler,87
27,2307968,Jackson Adams,UT,Fr,3,1,2020,15204,Butler,87
23,2121003,Kollyn All,INF,So,10,9,2020,15204,Butler,87
31,1974340,Andy Bennett,INF,Jr,12,11,2020,15204,Butler,87
18,2307980,Cory Bosecker,P,Fr,3,1,2020,15204,Butler,87
33,1865716,Connor Christman,INF,Sr,0,0,2020,15204,Butler,87
39,1974341,Nathan Dill,INF,Jr,5,3,2020,15204,Butler,87
22,2120998,Benji Downs,P,Fr,0,0,2020,15204,Butler,87
25,2121011,Derek Drees,P,So,0,0,2020,15204,Butler,87
32,2121012,Nick Eaton,P,So,6,0,2020,15204,Butler,87
40,2308046,Lukas Galdoni,INF,Fr,3,1,2020,15204,Butler,87
6,1974365,James Gargano,OF,Jr,12,12,2020,15204,Butler,87
15,2121014,Greg Gilbert,P,So,7,1,2020,15204,Butler,87
14,2308057,Garret Gray,C,Fr,3,1,2020,15204,Butler,87
4,1974366,Joe Graziano,P,Jr,4,4,2020,15204,Butler,87
9,1865718,Duncan Hewitt,C,Jr,14,14,2020,15204,Butler,87
21,2308058,Clay Holzworth,P,Fr,2,0,2020,15204,Butler,87
38,1974343,Grant Hurn,P,So,2,0,2020,15204,Butler,87
3,1865719,Zach Jarosz,INF,Sr,13,12,2020,15204,Butler,87
19,2308083,Nick Kosmetatos,INF,Fr,5,4,2020,15204,Butler,87
11,1974374,John Maccauley,P,So,3,0,2020,15204,Butler,87
12,1974375,Jacob Margroff,OF,Jr,12,7,2020,15204,Butler,87
5,2121015,Robbie Mccargar,OF,Jr,5,3,2020,15204,Butler,87
10,2308070,Matt Mcelwain,OF,Jr,13,10,2020,15204,Butler,87
2,2121023,Brody Mcgrath,INF,Sr,14,14,2020,15204,Butler,87
29,1974385,Jack Myers,P,Jr,4,4,2020,15204,Butler,87
13,2121025,Nick Ortega,OF,Jr,15,15,2020,15204,Butler,87
17,2308111,Kyle Pepiot,OF,Fr,8,0,2020,15204,Butler,87
20,1865723,Jack Pilcher,P,Sr,7,0,2020,15204,Butler,87
34,2308136,Blake Sarjent,P,Fr,2,2,2020,15204,Butler,87
24,1974387,Ryan Schmit,P,Jr,4,0,2020,15204,Butler,87
30,1974388,Connor Schultz,P,Jr,4,4,2020,15204,Butler,87
8,2121042,Maison Stites,INF,Jr,4,3,2020,15204,Butler,87
16,1974377,Jt Turley,P,Jr,0,0,2020,15204,Butler,87
37,2308155,Jon Vore,P,Fr,3,0,2020,15204,Butler,87
28,2121044,Alex Voss,P,So,4,0,2020,15204,Butler,87
7,1974389,Jordan Wendel,C,Jr,5,2,2020,15204,Butler,87
26,2308183,Jonah Wichman,INF,Fr,13,12,2020,15204,Butler,87
1,2121030,Malik Wirges,OF,So,0,0,2020,15204,Butler,87
36,2345197,Scott Wright,P,Jr,2,0,2020,15204,Butler,87
27,2307968,Jackson Adams,UT,So,0,0,2021,15580,Butler,87
23,2121003,Kollyn All,INF,Jr,13,8,2021,15580,Butler,87
3,1974340,Andy Bennett,INF,Sr,36,26,2021,15580,Butler,87
18,2307980,Cory Bosecker,P,So,8,1,2021,15580,Butler,87
22,2120998,Benji Downs,P,So,6,0,2021,15580,Butler,87
25,2121011,Derek Drees,P,Jr,8,0,2021,15580,Butler,87
32,2121012,Nick Eaton,P,Jr,13,4,2021,15580,Butler,87
40,2308046,Lukas Galdoni,INF,So,14,5,2021,15580,Butler,87
6,1974365,James Gargano,OF,Sr,36,36,2021,15580,Butler,87
15,2121014,Greg Gilbert,P,Jr,7,0,2021,15580,Butler,87
31,2486637,Cole Graverson,P,Fr,0,0,2021,15580,Butler,87
14,2308057,Garret Gray,C,So,16,5,2021,15580,Butler,87
4,1974366,Joe Graziano,P,Sr,8,2,2021,15580,Butler,87
41,1877582,Dan Harwood,1B,Sr,29,26,2021,15580,Butler,87
9,1865718,Duncan Hewitt,C,Sr,23,19,2021,15580,Butler,87
38,1974343,Grant Hurn,P,Jr,1,0,2021,15580,Butler,87
48,2486654,Jacob Lents,P,So,0,0,2021,15580,Butler,87
11,1974374,John Maccauley,P,Jr,11,6,2021,15580,Butler,87
33,2486657,Cam Mallegg,OF,Fr,0,0,2021,15580,Butler,87
12,1974375,Jacob Margroff,OF,Sr,25,12,2021,15580,Butler,87
7,2111815,Freddie Matos,INF,Sr,36,35,2021,15580,Butler,87
5,2121015,Robbie Mccargar,OF,Sr,20,9,2021,15580,Butler,87
10,2308070,Matt Mcelwain,OF,Sr,19,9,2021,15580,Butler,87
2,2121023,Brody Mcgrath,INF,Sr,36,36,2021,15580,Butler,87
47,2486663,John Mcmahon,INF,So,0,0,2021,15580,Butler,87
21,2486664,Nick Miketinac,P,Fr,4,1,2021,15580,Butler,87
29,1974385,Jack Myers,P,Sr,11,11,2021,15580,Butler,87
19,2486665,Zach Orn,INF,So,27,21,2021,15580,Butler,87
13,2121025,Nick Ortega,OF,Sr,30,18,2021,15580,Butler,87
17,2308111,Kyle Pepiot,OF,So,0,0,2021,15580,Butler,87
43,2486667,Gabe Phipps,P,Fr,0,0,2021,15580,Butler,87
20,1865723,Jack Pilcher,P,Sr,10,0,2021,15580,Butler,87
16,2486670,Aj Poynter,INF,So,18,12,2021,15580,Butler,87
34,2308136,Blake Sarjent,P,So,0,0,2021,15580,Butler,87
24,1974387,Ryan Schmit,P,Sr,1,0,2021,15580,Butler,87
30,1974388,Connor Schultz,P,Sr,9,9,2021,15580,Butler,87
39,2486672,Jon Shoop,OF,Fr,22,11,2021,15580,Butler,87
35,2486674,Aaron Steinhart,C,So,32,30,2021,15580,Butler,87
42,2486675,Keenan Taylor,INF,Fr,18,10,2021,15580,Butler,87
37,2308155,Jon Vore,P,So,8,2,2021,15580,Butler,87
28,2121044,Alex Voss,P,Jr,10,1,2021,15580,Butler,87
8,2308183,Jonah Wichman,INF,So,10,5,2021,15580,Butler,87
1,2121030,Malik Wirges,OF,Jr,0,0,2021,15580,Butler,87
36,2345197,Scott Wright,P,Sr,8,0,2021,15580,Butler,87
26,2486680,Billy Wurch,INF,Fr,0,0,2021,15580,Butler,87
23,2121003,Kollyn All,INF,Sr,50,47,2022,15860,Butler,87
36,2650832,Austin Andrishok,P,Jr,9,0,2022,15860,Butler,87
9,2650833,Aaron Barokas,P,Jr,17,9,2022,15860,Butler,87
18,2307980,Cory Bosecker,P,Jr,14,14,2022,15860,Butler,87
22,2120998,Benji Downs,P,Sr,11,0,2022,15860,Butler,87
25,2121011,Derek Drees,P,Sr,17,2,2022,15860,Butler,87
32,2121012,Nick Eaton,P,Sr,5,5,2022,15860,Butler,87
41,2308046,Lukas Galdoni,INF,Jr,38,17,2022,15860,Butler,87
6,1974365,James Gargano,OF,Sr,55,54,2022,15860,Butler,87
15,2121014,Greg Gilbert,P,Sr,16,0,2022,15860,Butler,87
24,2486637,Cole Graverson,P,So,12,0,2022,15860,Butler,87
14,2308057,Garret Gray,C,Jr,31,23,2022,15860,Butler,87
38,2650836,Holden Groher,P,Fr,3,0,2022,15860,Butler,87
30,2000252,Brandon Haggerty,P,Jr,8,1,2022,15860,Butler,87
8,1976693,Travis Holt,INF,Sr,56,56,2022,15860,Butler,87
21,2308058,Clay Holzworth,P,Jr,0,0,2022,15860,Butler,87
27,2650839,Scott Jones,OF,Jr,49,47,2022,15860,Butler,87
4,1974374,John Maccauley,P,Sr,17,4,2022,15860,Butler,87
17,2650840,Quentin Markle,OF,Fr,16,2,2022,15860,Butler,87
5,2121015,Robbie Mccargar,OF,Sr,30,7,2022,15860,Butler,87
26,2650841,Cole Mcdaniel,P,Fr,15,11,2022,15860,Butler,87
51,2486664,Nick Miketinac,P,So,0,0,2022,15860,Butler,87
42,2650843,Dominic Milano,INF,Jr,37,24,2022,15860,Butler,87
1,2650865,Jaylon Nauden,INF,Fr,15,1,2022,15860,Butler,87
10,2650861,Ryan O'Halloran,INF,Jr,56,56,2022,15860,Butler,87
29,2486665,Zach Orn,INF,Jr,0,0,2022,15860,Butler,87
13,2121025,Nick Ortega,OF,Sr,43,26,2022,15860,Butler,87
50,2308111,Kyle Pepiot,OF,Jr,0,0,2022,15860,Butler,87
