jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
27,1758383,Brett Barker,INF,Jr,41,39,2016,12360,CUI,30199
16,1758378,Nick Bates,INF,Fr,6,0,2016,12360,CUI,30199
33,1671740,John Bornhop,1B,Sr,43,40,2016,12360,CUI,30199
8,1671747,Nick Boyett,P,Sr,16,0,2016,12360,CUI,30199
19,1762059,Morgan Brannock,P,Fr,12,8,2016,12360,CUI,30199
23,1671748,Jose Cardona,P,Sr,9,6,2016,12360,CUI,30199
25,1772557,Nick Daley,INF,Fr,21,19,2016,12360,CUI,30199
26,1758382,Dallas Draviczki,P,Sr,8,0,2016,12360,CUI,30199
24,1758381,Joe Ehlert,P,So,10,0,2016,12360,CUI,30199
18,1671737,Brian Fleischli,OF,Sr,26,15,2016,12360,CUI,30199
28,1758384,Hunter Holland,INF,Fr,50,50,2016,12360,CUI,30199
20,1758380,Luke Hussung,OF,Fr,42,37,2016,12360,CUI,30199
34,1671750,Garrett Kraemer,P,Sr,20,0,2016,12360,CUI,30199
5,1758375,Ben Lagusis,INF,Fr,7,0,2016,12360,CUI,30199
10,1671731,Ryan Land,OF,Jr,50,50,2016,12360,CUI,30199
1,1671739,Tino Leite,INF,Sr,49,49,2016,12360,CUI,30199
32,1758385,Spencer Moran,P,Sr,13,8,2016,12360,CUI,30199
12,1758376,Michael Nava,INF,Fr,25,16,2016,12360,CUI,30199
7,1671732,Spencer Nielsen,SS,Jr,42,40,2016,12360,CUI,30199
14,1758377,Collin Orellana,P,Jr,15,7,2016,12360,CUI,30199
4,1671733,Kellen Richards,INF,Sr,24,5,2016,12360,CUI,30199
29,1671755,Isaiah Terrazas,P,Sr,13,12,2016,12360,CUI,30199
3,1671744,Joey Thompson,C,Sr,32,24,2016,12360,CUI,30199
21,1671743,Luke Van Holten,C,Sr,31,26,2016,12360,CUI,30199
9,1671738,Dane Vande Guchte,OF,Sr,3,2,2016,12360,CUI,30199
17,1758379,Chad Whiteaker,OF,Jr,42,41,2016,12360,CUI,30199
23,1875147,Josh Balbuena,1B,Jr,23,9,2017,12560,CUI,30199
4,1875148,Nick Bates,INF,So,9,0,2017,12560,CUI,30199
31,1875150,Isaiah Bettencourt,P,Fr,13,1,2017,12560,CUI,30199
19,1875152,Morgan Brannock,P,So,17,9,2017,12560,CUI,30199
26,1875153,Dominic Castro,OF,Fr,20,9,2017,12560,CUI,30199
5,1875159,Bailey Collins,OF,Fr,50,47,2017,12560,CUI,30199
25,1772557,Nick Daley,INF,So,2,0,2017,12560,CUI,30199
11,1875160,Alex Dimascio,INF,Fr,10,2,2017,12560,CUI,30199
21,1875161,Jair Donovan,OF,Fr,49,48,2017,12560,CUI,30199
6,1875162,Haloa Dudoit,INF,Fr,50,50,2017,12560,CUI,30199
20,1875163,Tony Garcia Iii,C,Fr,36,28,2017,12560,CUI,30199
28,1758384,Hunter Holland,INF,So,42,38,2017,12560,CUI,30199
16,1875164,Mike Killeen,P,Fr,13,12,2017,12560,CUI,30199
10,1671731,Ryan Land,OF,Sr,49,48,2017,12560,CUI,30199
33,1875165,Neil Lang,P,Jr,7,6,2017,12560,CUI,30199
15,1875166,Chris Martin Ii,INF,Fr,50,50,2017,12560,CUI,30199
29,1875167,Jason Mclellan,P,Jr,16,0,2017,12560,CUI,30199
27,1875168,Dillon Millar,OF,Jr,50,50,2017,12560,CUI,30199
12,1758376,Michael Nava,INF,So,12,0,2017,12560,CUI,30199
7,1671732,Spencer Nielsen,SS,Sr,6,6,2017,12560,CUI,30199
14,1758377,Collin Orellana,P,Sr,13,9,2017,12560,CUI,30199
34,1875169,Carpenter Pagett,P,Fr,17,2,2017,12560,CUI,30199
13,1875170,Francisco Rodriguez,OF,Jr,0,0,2017,12560,CUI,30199
22,1875171,Jack Ruegge,P,Fr,12,0,2017,12560,CUI,30199
8,1875172,Cade Temple,INF,Fr,30,15,2017,12560,CUI,30199
3,1875173,Joey Thompson,C,Sr,23,22,2017,12560,CUI,30199
9,1875174,Dane Vande Guchte,OF,Sr,24,13,2017,12560,CUI,30199
17,1758379,Chad Whiteaker,OF,Sr,19,16,2017,12560,CUI,30199
35,1875175,Alex Zalasky,P,Fr,13,10,2017,12560,CUI,30199
18,1875176,Juan Zuniga,C,Fr,0,0,2017,12560,CUI,30199
40,1981226,Tyler Barry,OF,Jr,10,7,2018,12973,CUI,30199
4,1875148,Nick Bates,INF,Jr,17,1,2018,12973,CUI,30199
31,1875150,Isaiah Bettencourt,P,So,11,0,2018,12973,CUI,30199
19,1762059,Morgan Brannock,P,Jr,15,0,2018,12973,CUI,30199
10,1981220,Dominic Castro,OF,So,43,35,2018,12973,CUI,30199
26,1981227,Will Cohen,P,Fr,11,5,2018,12973,CUI,30199
5,1875159,Bailey Collins,OF,So,50,50,2018,12973,CUI,30199
25,1772557,Nick Daley,OF,Sr,11,3,2018,12973,CUI,30199
11,1875160,Alex Dimascio,INF,So,37,26,2018,12973,CUI,30199
21,1875161,Jair Donovan,OF,So,0,0,2018,12973,CUI,30199
6,1875162,Haloa Dudoit,INF,So,50,50,2018,12973,CUI,30199
36,1981245,Kyle Fujisaki,INF,So,6,0,2018,12973,CUI,30199
44,1875163,Tony Garcia Iii,C,So,39,32,2018,12973,CUI,30199
9,1981215,Nick Grimes,INF,Jr,39,33,2018,12973,CUI,30199
28,1758384,Hunter Holland,INF,Jr,49,49,2018,12973,CUI,30199
17,1981225,Joshua Ibarra,P,Fr,13,12,2018,12973,CUI,30199
16,1875164,Mike Killeen,P,So,2,2,2018,12973,CUI,30199
33,1875165,Neil Lang,P,Sr,12,12,2018,12973,CUI,30199
30,1981228,Nick Manago,P,Jr,9,0,2018,12973,CUI,30199
15,1875166,Chris Martin Ii,INF,So,41,40,2018,12973,CUI,30199
29,1875167,Jason Mclellan,P,Sr,13,0,2018,12973,CUI,30199
27,1875168,Dillon Millar,OF,Sr,50,50,2018,12973,CUI,30199
12,1758376,Michael Nava,INF,Jr,22,8,2018,12973,CUI,30199
44,1981235,Do Not Use,C,So,0,0,2018,12973,CUI,30199
34,1875169,Carpenter Pagett,P,So,6,3,2018,12973,CUI,30199
37,1981246,Sam Reed,P,Jr,18,1,2018,12973,CUI,30199
13,1875170,Francisco Rodriguez,OF,Sr,9,3,2018,12973,CUI,30199
22,1875171,Jack Ruegge,P,So,15,0,2018,12973,CUI,30199
8,1875172,Cade Temple,INF,So,17,12,2018,12973,CUI,30199
14,1981224,Davis Tominaga,P,Sr,41,41,2018,12973,CUI,30199
35,1875175,Alex Zalasky,P,So,13,4,2018,12973,CUI,30199
18,1875176,Juan Zuniga,C,So,24,21,2018,12973,CUI,30199
31,1875150,Isaiah Bettencourt,P,Jr,14,0,2019,14781,CUI,30199
1,2116774,Will Bonn,INF,Fr,10,2,2019,14781,CUI,30199
19,1762059,Morgan Brannock,P,Sr,17,0,2019,14781,CUI,30199
10,1981220,Dominic Castro,OF,Jr,29,8,2019,14781,CUI,30199
26,1981227,Will Cohen,P,So,0,0,2019,14781,CUI,30199
5,1875159,Bailey Collins,OF,Jr,47,47,2019,14781,CUI,30199
11,1875160,Alex Dimascio,OF,Jr,27,20,2019,14781,CUI,30199
27,1875161,Jair Donovan,OF,So,47,46,2019,14781,CUI,30199
6,1875162,Haloa Dudoit,INF,Jr,47,47,2019,14781,CUI,30199
36,1981245,Kyle Fujisaki,INF,Jr,8,0,2019,14781,CUI,30199
44,1875163,Tony Garcia Iii,C,Jr,40,32,2019,14781,CUI,30199
24,1981215,Nick Grimes,INF,Sr,45,42,2019,14781,CUI,30199
25,2116827,Shane Hersh,INF,Jr,26,18,2019,14781,CUI,30199
16,1875164,Mike Killeen,P,So,7,6,2019,14781,CUI,30199
3,2116800,Matt Lautz,OF,Jr,47,47,2019,14781,CUI,30199
4,2116801,Logan Mahaffy,INF,Jr,13,1,2019,14781,CUI,30199
22,1981228,Nick Manago,P,Sr,14,0,2019,14781,CUI,30199
