jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
5,1983738,Jordan Anderson,OF,Jr,16,16,2020,15204,Pittsburgh,545
41,2312836,Jarett Bach,P,Fr,1,0,2020,15204,Pittsburgh,545
20,2312451,Cameron Barto,INF,Fr,4,1,2020,15204,Pittsburgh,545
40,2312835,Adam Bloebaum,P,Fr,5,0,2020,15204,Pittsburgh,545
6,1868046,Christian Camacho,P,Sr,0,0,2020,15204,Pittsburgh,545
17,1978233,Chris Cappas,OF,Jr,4,4,2020,15204,Pittsburgh,545
30,2312445,Justin Clark,OF,Jr,2,0,2020,15204,Pittsburgh,545
35,2312834,Tom Colcombe,P,Fr,0,0,2020,15204,Pittsburgh,545
32,2123210,Billy Corcoran,P,So,4,4,2020,15204,Pittsburgh,545
8,2123168,Brady Devereux,P,So,4,0,2020,15204,Pittsburgh,545
3,2123167,Sky Duff,INF,So,16,16,2020,15204,Pittsburgh,545
2,2312442,Samuel Frontino,INF,Jr,16,16,2020,15204,Pittsburgh,545
45,2312447,Matt Gilbertson,P,Jr,4,4,2020,15204,Pittsburgh,545
34,1881760,Chris Gomez,P,Sr,6,0,2020,15204,Pittsburgh,545
21,2123173,Kyle Hess,OF,So,16,16,2020,15204,Pittsburgh,545
46,2312838,Zach Holcomb,P,Fr,0,0,2020,15204,Pittsburgh,545
43,1991675,Grant Hoppock,P,Sr,0,0,2020,15204,Pittsburgh,545
15,2312443,Bryce Hulett,1B,Jr,16,15,2020,15204,Pittsburgh,545
36,1867643,Dylan Lester,P,Jr,6,0,2020,15204,Pittsburgh,545
38,2132446,Cj Mckennitt,P,So,6,0,2020,15204,Pittsburgh,545
27,2312444,Mitch Meyers,P,Jr,4,4,2020,15204,Pittsburgh,545
11,2123201,David Moore,P,Sr,0,0,2020,15204,Pittsburgh,545
19,2123206,Bryce Moskiewicz,C,So,0,0,2020,15204,Pittsburgh,545
1,1881764,Nico Popa,OF,Sr,16,16,2020,15204,Pittsburgh,545
29,2312833,Chris Pouliot,P,Fr,0,0,2020,15204,Pittsburgh,545
16,2312448,Grant Powell,P,Jr,7,0,2020,15204,Pittsburgh,545
9,2123199,Mason Ronan,P,So,4,0,2020,15204,Pittsburgh,545
4,1978268,Nico Samarkos,C,Jr,2,0,2020,15204,Pittsburgh,545
26,2312452,Grant Santangelo,UT,Fr,6,1,2020,15204,Pittsburgh,545
12,1978269,Chase Smith,P,Jr,8,0,2020,15204,Pittsburgh,545
44,2312837,Zion Spearman,OF,Fr,5,0,2020,15204,Pittsburgh,545
14,2312450,Nick Vera,C,Fr,9,5,2020,15204,Pittsburgh,545
13,2312449,Mason Walker,INF,Fr,2,0,2020,15204,Pittsburgh,545
33,2312446,Riley Wash,C,Jr,14,11,2020,15204,Pittsburgh,545
23,1978271,Ron Washington,OF,Jr,16,16,2020,15204,Pittsburgh,545
24,1757036,David Yanni,INF,Sr,15,15,2020,15204,Pittsburgh,545
21,2125120,Peter Allegro,P,So,6,0,2020,15204,Portland,551
10,2125161,Jacob Biesterfeld,UT,So,1,0,2020,15204,Portland,551
18,2125118,Nathaniel Brezner-Mendoza,P,Sr,2,0,2020,15204,Portland,551
6,2311262,Johnny Carter,P,Jr,4,0,2020,15204,Portland,551
30,1874069,Henry Cheney,OF,Sr,12,10,2020,15204,Portland,551
27,2311311,Christian Cooney,OF,Fr,9,8,2020,15204,Portland,551
14,1874062,Dutton Elske,C,Sr,8,6,2020,15204,Portland,551
40,2311325,Jack Folkins,P,Fr,0,0,2020,15204,Portland,551
36,2311355,Caleb Franzen,P,Fr,4,3,2020,15204,Portland,551
8,2125133,Brett Gillis,UT,So,7,2,2020,15204,Portland,551
32,2311318,Liam Hatakenaka,P,Fr,0,0,2020,15204,Portland,551
4,2125115,Jake Holcroft,OF,So,15,15,2020,15204,Portland,551
13,2311267,Nich Klemp,C,So,7,6,2020,15204,Portland,551
16,2311269,Kyle Kloeppel,P,Fr,0,0,2020,15204,Portland,551
19,1874066,Connor Knutson,P,Sr,7,0,2020,15204,Portland,551
26,1988116,Brad Mcvay,P,So,0,0,2020,15204,Portland,551
25,1988105,Hunter Montgomery,C,Jr,13,12,2020,15204,Portland,551
34,1988132,Eli Morse,P,Jr,4,4,2020,15204,Portland,551
29,2311315,Sean Mulcare,UT,Fr,10,10,2020,15204,Portland,551
23,2125145,Nick Nygard,P,So,4,0,2020,15204,Portland,551
