jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
22,1978238,Kris Navarro,OF,Fr,0,0,2018,12973,Pittsburgh,545
4,1978264,Bryce O'Farrell,INF,Fr,16,8,2018,12973,Pittsburgh,545
44,1881763,Tj Pagan,P,Sr,21,0,2018,12973,Pittsburgh,545
6,1533041,Caleb Parry,C,Sr,38,34,2018,12973,Pittsburgh,545
19,1978266,Connor Perry,OF,Jr,49,44,2018,12973,Pittsburgh,545
41,1533043,Matt Pidich,P,Sr,15,15,2018,12973,Pittsburgh,545
11,1881766,Liam Sabino,INF,Jr,55,55,2018,12973,Pittsburgh,545
28,1881765,Peyton Reesman,P,Fr,12,0,2018,12973,Pittsburgh,545
31,1978268,Nico Samarkos,C,Fr,5,0,2018,12973,Pittsburgh,545
12,1978269,Chase Smith,P,Fr,22,0,2018,12973,Pittsburgh,545
23,1978271,Ron Washington,OF,Fr,54,51,2018,12973,Pittsburgh,545
13,1978261,Michael Mcmanus,INF,Fr,3,0,2018,12973,Pittsburgh,545
24,1757036,David Yanni,INF,So,55,55,2018,12973,Pittsburgh,545
46,1757045,Derek West,P,So,13,9,2018,12973,Pittsburgh,545
1,1881764,Nico Popa,INF,So,36,31,2018,12973,Pittsburgh,545
3,1533035,Frank Maldonado,OF,Sr,54,54,2018,12973,Pittsburgh,545
40,1978255,William Kirwan,P,Jr,5,0,2018,12973,Pittsburgh,545
43,1978256,Cole Maclaren,C,Jr,55,55,2018,12973,Pittsburgh,545
42,1978259,Lucas Maldonado,P,Jr,3,0,2018,12973,Pittsburgh,545
14,1881755,Alex Amos,INF,So,34,34,2018,12973,Pittsburgh,545
29,1881756,Nick Banman,INF,Sr,53,48,2018,12973,Pittsburgh,545
20,1881757,Blair Calvo,P,Jr,13,13,2018,12973,Pittsburgh,545
17,1978233,Chris Cappas,P,Fr,40,24,2018,12973,Pittsburgh,545
9,1757034,Yaya Chentouf,P,Jr,25,0,2018,12973,Pittsburgh,545
7,1978232,Danny Alvarez,INF,Fr,9,2,2018,12973,Pittsburgh,545
21,1978253,Brian Gerber,OF,Fr,4,0,2018,12973,Pittsburgh,545
34,1881760,Chris Gomez,P,So,12,4,2018,12973,Pittsburgh,545
18,1881761,Dan Hammer,P,So,17,12,2018,12973,Pittsburgh,545
48,1757046,Kevin Henriksen,P,So,14,1,2018,12973,Pittsburgh,545
43,1879796,Jack Hogan,P,So,0,0,2018,12973,Pittsburgh,545
33,1881759,Rj Freure,P,So,27,1,2018,12973,Pittsburgh,545
25,1988105,Hunter Montgomery,C,Fr,18,15,2018,12973,Portland,551
23,1874063,Joey Morris,P,Fr,9,2,2018,12973,Portland,551
34,1988132,Eli Morse,P,Fr,14,13,2018,12973,Portland,551
31,1874070,Camden Muller,P,Sr,13,12,2018,12973,Portland,551
33,1874071,Christian Peters,P,So,11,0,2018,12973,Portland,551
17,1763494,Corbin Powers,P,Sr,13,13,2018,12973,Portland,551
22,1763497,Cameron Richman,P,Jr,14,2,2018,12973,Portland,551
1,1988083,Gabe Skoro,OF,Fr,6,0,2018,12973,Portland,551
29,1988129,Nick Shur,P,Sr,15,0,2018,12973,Portland,551
21,1988044,Chad Stevens,OF,Fr,53,53,2018,12973,Portland,551
8,1874057,Justin Thaxton,INF,Sr,4,1,2018,12973,Portland,551
14,1988084,Travis Turney,OF,Fr,24,8,2018,12973,Portland,551
26,1988116,Brad Mcvay,P,Fr,4,1,2018,12973,Portland,551
28,1988127,Connor White,P,Jr,9,2,2018,12973,Portland,551
27,1988118,Collin Runge,INF,Jr,40,32,2018,12973,Portland,551
40,1874073,Cal Webb,INF,So,6,0,2018,12973,Portland,551
6,1874056,Daniel Lopez,INF,Jr,46,45,2018,12973,Portland,551
19,1874066,Connor Knutson,P,So,22,0,2018,12973,Portland,551
15,1988086,Jace Mckinney,UT,Jr,43,37,2018,12973,Portland,551
13,1874059,Chris Arpan,UT,So,10,7,2018,12973,Portland,551
35,1763499,Kevin Baker,P,Jr,3,3,2018,12973,Portland,551
2,1763498,Beau Brundage,OF,So,53,53,2018,12973,Portland,551
30,1874069,Henry Cheney,OF,So,20,14,2018,12973,Portland,551
7,1874062,Dutton Elske,C,So,20,17,2018,12973,Portland,551
12,1874058,Tate Budnick,UT,Sr,45,23,2018,12973,Portland,551
16,1763501,Cody Hawken,OF,Jr,53,52,2018,12973,Portland,551
11,1874064,Michael Hicks,OF,Jr,7,1,2018,12973,Portland,551
5,1874055,Ryan Hoogerwerf,INF,Sr,35,24,2018,12973,Portland,551
10,1651184,Jordan Horak,P,Sr,14,3,2018,12973,Portland,551
20,1763496,Matt Kelly,INF,Jr,52,51,2018,12973,Portland,551
4,1874067,Geon Hyoung Kim,OF,So,46,44,2018,12973,Portland,551
18,1651185,Jake Hawken,P,Sr,13,2,2018,12973,Portland,551
15,1985164,Gabe Jacobo,P,Jr,8,2,2018,12973,Southwestern Okla.,8744
5,1998688,Luke Jones,LF,Fr,0,0,2018,12973,Southwestern Okla.,8744
12,1985162,Jose Laboy,P,Jr,14,8,2018,12973,Southwestern Okla.,8744
17,1985173,Jesse Lee,P,Jr,7,0,2018,12973,Southwestern Okla.,8744
33,1985219,Isaiah Martinez,P,So,0,0,2018,12973,Southwestern Okla.,8744
13,1759002,Peyton Maddox,INF,Jr,21,9,2018,12973,Southwestern Okla.,8744
16,1998689,Trevor Hudgens,C,Fr,0,0,2018,12973,Southwestern Okla.,8744
