jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
32,1775400,Josh Abegg,OF,So,23,7,2016,12360,Truman St.,499
5,1775406,Nick Agliolo,SS,Jr,50,50,2016,12360,Truman St.,499
23,1653642,Chris Beckmann,P,So,7,0,2016,12360,Truman St.,499
4,1653643,Trevor Bell,2B,Jr,39,27,2016,12360,Truman St.,499
15,1653644,Alec Beuttel,P,So,0,0,2016,12360,Truman St.,499
30,1537920,Wyatt Fones,C,Jr,36,27,2016,12360,Truman St.,499
28,1775417,Tanner Forck,P,N/A,6,0,2016,12360,Truman St.,499
3,1653645,Kent Frantz,P,So,12,12,2016,12360,Truman St.,499
6,1421121,Dave Gambino,OF,Sr,50,50,2016,12360,Truman St.,499
14,1537914,Joey Gardner,C,Sr,29,23,2016,12360,Truman St.,499
9,1653646,Adam Gregorich,OF,So,46,43,2016,12360,Truman St.,499
31,1537921,Alex Hoffman,P,Jr,14,6,2016,12360,Truman St.,499
24,1653647,Chris Illiopoulos,3B,Sr,7,6,2016,12360,Truman St.,499
17,1775403,Michael Judson,3B,Jr,10,2,2016,12360,Truman St.,499
33,1775388,Mason King,OF,Fr,49,49,2016,12360,Truman St.,499
24,1780426,Charlie Kreh,DH,Fr,26,22,2016,12360,Truman St.,499
25,1653649,Nate Lukas,P,So,4,4,2016,12360,Truman St.,499
8,1653650,Jon Lyons,C,So,25,0,2016,12360,Truman St.,499
33,1653651,Alex Michaud,1B,So,0,0,2016,12360,Truman St.,499
12,1775678,Brad Molski,P,So,9,5,2016,12360,Truman St.,499
18,1775680,Adrian Morris,P,Fr,11,1,2016,12360,Truman St.,499
26,1775402,Jason Priest,3B,Jr,45,43,2016,12360,Truman St.,499
28,1421132,Andrew Range,3B,Jr,0,0,2016,12360,Truman St.,499
22,1537918,Sam Reuter,P,Jr,10,3,2016,12360,Truman St.,499
11,1421133,Mark Roberts,P,Sr,12,12,2016,12360,Truman St.,499
16,1421134,Shane Schmidt,C,Jr,1,0,2016,12360,Truman St.,499
27,1537919,Kyle Smith,SS,Jr,26,1,2016,12360,Truman St.,499
29,1421136,Tyler Spencer,P,Jr,11,7,2016,12360,Truman St.,499
19,1653662,Austin Tinsley,P,So,11,0,2016,12360,Truman St.,499
1,1671576,Matt Tometz,P,So,8,0,2016,12360,Truman St.,499
7,1653663,Brendan Trimble,INF,So,50,50,2016,12360,Truman St.,499
10,1421138,Tj Wood,OF,Sr,50,50,2016,12360,Truman St.,499
