jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
17,1768367,Justin Afflerbach,OF,Fr,14,3,2016,12360,Kutztown,339
35,1766426,Anthony Atticks,P,Jr,13,6,2016,12360,Kutztown,339
22,1649892,David Brown,P,So,13,0,2016,12360,Kutztown,339
8,1668405,Brady Carras,OF,So,24,14,2016,12360,Kutztown,339
33,1766558,Jarrad Choy,P,Fr,7,0,2016,12360,Kutztown,339
13,1766557,Ryan Clow,P,Jr,13,1,2016,12360,Kutztown,339
5,1649893,Ryan Cox,INF,Jr,0,0,2016,12360,Kutztown,339
34,1777269,Anthony Devito,P,So,15,2,2016,12360,Kutztown,339
1,1649894,Joe Diwilliams,OF,So,23,6,2016,12360,Kutztown,339
3,1649895,Ben Eppley,OF,Jr,41,23,2016,12360,Kutztown,339
12,1649896,Daulton Fidler,INF,So,0,0,2016,12360,Kutztown,339
25,1533087,Pat Flynn,P,Jr,14,2,2016,12360,Kutztown,339
15,1777267,Kurtis Hultz,P,Jr,11,1,2016,12360,Kutztown,339
7,1533075,Mike Kammerer,P,So,9,7,2016,12360,Kutztown,339
26,1421927,Dave King,P,Sr,12,0,2016,12360,Kutztown,339
16,1766418,Nick Lafferty,INF,Fr,33,22,2016,12360,Kutztown,339
30,1777614,Eric Lane,OF,Fr,38,28,2016,12360,Kutztown,339
13,1649899,Peter Masterson,P,So,8,4,2016,12360,Kutztown,339
19,1533081,Matt Matricardi,P,Jr,18,0,2016,12360,Kutztown,339
18,1533080,Brady Mcnab,1B,Sr,50,43,2016,12360,Kutztown,339
28,1766556,Mike Milazzo,INF,Fr,38,31,2016,12360,Kutztown,339
4,1766425,Tanner Miller,2B,Fr,28,20,2016,12360,Kutztown,339
11,1533077,Eric Moul,P,Sr,8,1,2016,12360,Kutztown,339
29,1766419,Alec O'Dell,OF,Jr,48,45,2016,12360,Kutztown,339
36,1533090,Paul Piromalli,P,Sr,11,9,2016,12360,Kutztown,339
27,1649901,Bobby Reddick,P,Sr,7,3,2016,12360,Kutztown,339
24,1533082,Dariel Richardson,OF,Jr,0,0,2016,12360,Kutztown,339
6,1766421,Kyle Rogers,1B,Fr,36,21,2016,12360,Kutztown,339
12,1766424,Bo Rottet,SS,Fr,51,49,2016,12360,Kutztown,339
24,1777263,Joe Santospago,OF,Jr,35,33,2016,12360,Kutztown,339
10,1533076,Derian Sarlat,C,Jr,32,25,2016,12360,Kutztown,339
32,1766422,Zach Schram,INF,Jr,44,34,2016,12360,Kutztown,339
21,1766423,Kevin Sell,C,Fr,27,21,2016,12360,Kutztown,339
31,1768366,Anthony Sneska,INF,Fr,29,14,2016,12360,Kutztown,339
23,1421932,Matt Swarmer,P,Sr,12,10,2016,12360,Kutztown,339
2,1766427,Mike White,INF,Fr,33,23,2016,12360,Kutztown,339
9,1766420,Jeff Zebrowski,OF,Fr,27,9,2016,12360,Kutztown,339
17,1768367,Justin Afflerbach,OF,So,14,9,2017,12560,Kutztown,339
35,1766426,Anthony Atticks,P,Sr,11,7,2017,12560,Kutztown,339
16,1891510,Collin Bishop,3B,Fr,45,39,2017,12560,Kutztown,339
22,1649892,David Brown,P,Jr,12,0,2017,12560,Kutztown,339
8,1668405,Brady Carras,OF,Jr,20,13,2017,12560,Kutztown,339
33,1766558,Jarrad Choy,P,So,0,0,2017,12560,Kutztown,339
13,1766557,Ryan Clow,P,Sr,17,2,2017,12560,Kutztown,339
21,1891514,Doug Conrad,P,So,14,7,2017,12560,Kutztown,339
5,1649893,Ryan Cox,INF,Sr,26,24,2017,12560,Kutztown,339
34,1777269,Anthony Devito,P,Jr,11,4,2017,12560,Kutztown,339
27,1891509,Zack Delp,1B,Sr,23,16,2017,12560,Kutztown,339
1,1649894,Joe Diwilliams,OF,Jr,0,0,2017,12560,Kutztown,339
3,1649895,Ben Eppley,OF,Sr,44,39,2017,12560,Kutztown,339
26,1649896,Daulton Fidler,INF,Jr,8,4,2017,12560,Kutztown,339
25,1533087,Pat Flynn,P,Sr,0,0,2017,12560,Kutztown,339
9,1891513,Gavilan Fogarty-Harnish,P,Fr,16,1,2017,12560,Kutztown,339
18,1896622,Jeremy Hileman,P,So,2,1,2017,12560,Kutztown,339
37,1892602,Josh Houser,P,Jr,11,7,2017,12560,Kutztown,339
11,1777267,Kurtis Hultz,P,Sr,11,8,2017,12560,Kutztown,339
7,1533075,Mike Kammerer,P,Jr,10,8,2017,12560,Kutztown,339
2,1766418,Nick Lafferty,INF,So,45,38,2017,12560,Kutztown,339
30,1777614,Eric Lane,OF,So,0,0,2017,12560,Kutztown,339
20,1649899,Peter Masterson,P,Jr,11,2,2017,12560,Kutztown,339
19,1533081,Matt Matricardi,P,Sr,17,0,2017,12560,Kutztown,339
28,1766556,Mike Milazzo,INF,So,31,25,2017,12560,Kutztown,339
4,1766425,Tanner Miller,2B,So,0,0,2017,12560,Kutztown,339
28,1895693,Evan Musto,1B,Fr,4,2,2017,12560,Kutztown,339
29,1766419,Alec O'Dell,OF,Sr,41,40,2017,12560,Kutztown,339
4,1891508,Mitch Pinder,2B,Fr,17,11,2017,12560,Kutztown,339
24,1533082,Dariel Richardson,OF,Sr,16,10,2017,12560,Kutztown,339
6,1766421,Kyle Rogers,1B,So,0,0,2017,12560,Kutztown,339
12,1766424,Bo Rottet,SS,So,47,46,2017,12560,Kutztown,339
